¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.01296
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.97329
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.95241
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.93339
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.9162
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.90084
®(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.88728
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.87553
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.86557
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.8574
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.851
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.84638
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.84353
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.78257
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677544
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883326
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103289
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388219
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788448
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18508
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566295
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986141
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.431896
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.845125
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44954
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02027
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53627
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99131
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.11773
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.09479
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.07373
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.05454
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.0372
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.02171
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.00804
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.9962
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.98617
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.97794
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.9715
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.96686
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.96401
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.90245
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696051
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903082
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124425
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416571
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8201
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.196093
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578338
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999454
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465543
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.887589
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47496
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04858
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56319
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0205
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.24377
³(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.22061
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.19936
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.18
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.16252
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.14689
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.13311
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.12117
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.11106
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.10277
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.0963
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.09164
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.08878
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.02661
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714736
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923036
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145776
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444814
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85161
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206983
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590343
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012722
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.48023
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93056
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5005
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07708
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59089
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05046
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.3743
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.35092
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.32948
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.30994
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.29229
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.27653
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.26263
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.2506
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.24041
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.23206
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.22555
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.22086
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.21801
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.15522
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733652
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943213
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167349
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472878
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86741
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21786
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602294
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025921
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494888
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.97409
¾(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52621
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10578
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61926
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08124
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.50953
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.48594
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.46429
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.44457
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.42676
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.41086
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.39684
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.3847
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.37443
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.36602
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.35947
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.35476
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.35191
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.28846
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752743
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963623
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18919
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500762
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877255
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22864
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614181
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039047
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509452
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01815
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55207
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13464
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64842
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11283
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.64967
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.62584
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.60398
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.58407
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.5661
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.55005
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.53591
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.52366
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.51331
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.50484
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.49825
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.49352
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.49066
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.42654
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766224
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984223
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211255
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528483
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887079
½(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239392
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625997
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.052055
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523914
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04897
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57808
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16369
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67831
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14524
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.7949
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.77084
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.74876
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.72865
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.71051
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.69431
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.68004
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.66769
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.65725
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.64871
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.64208
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.63733
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.63447
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.56964
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768222
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005056
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233563
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556004
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896819
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250049
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637741
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065045
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538332
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06538
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60422
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19288
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70893
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17844
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89693
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.92114
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.89884
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.87854
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.86021
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.84385
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.82945
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.81699
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.80647
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.79787
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.79118
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.78642
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.78356
(339.54, 6.87, 313.73) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.718
Ë(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770182
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025881
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256083
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582524
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906472
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260654
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649386
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077917
(339.54, 6.87, 313.73) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.207414
(339.54, 6.87, 313.73) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.184131
(339.54, 6.87, 313.73) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.162329
(339.54, 6.87, 313.73) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.141991
(339.54, 6.87, 313.73) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.123102
(339.54, 6.87, 313.73) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.105648
(339.54, 6.87, 313.73) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.089614
(339.54, 6.87, 313.73) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.07499
(339.54, 6.87, 313.73) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.061761
(339.54, 6.87, 313.73) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.049921
(339.54, 6.87, 313.73) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.039457
(339.54, 6.87, 313.73) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.030368
(339.54, 6.87, 313.73) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.02264
(339.54, 6.87, 313.73) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.016269
(339.54, 6.87, 313.73) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.011251
(339.54, 6.87, 313.73) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.007585
(339.54, 6.87, 313.73) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.005263
(339.54, 6.87, 313.73) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.933318
(339.54, 6.87, 313.73) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.932031
(339.54, 6.87, 313.73) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 8.932508
(339.54, 6.87, 313.73) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 8.934319
(339.54, 6.87, 313.73) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 9.013831
(339.54, 6.87, 313.73) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 9.019588
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772056
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0279
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278847
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591326
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916082
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271156
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660945
(339.54, 6.87, 313.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.090709
(339.54, 6.87, 313.73) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.279408
(339.54, 6.87, 313.73) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.252611
(339.54, 6.87, 313.73) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.227343
(339.54, 6.87, 313.73) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.203583
