¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Å(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6817
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24892
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24661
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45248
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.428494
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.913111
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.441729
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06948
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07678
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04392
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87833
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78691
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.70787
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.56828
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.57648
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.1862
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.53189
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02457
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83842
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63172
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77757
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.432478
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.920852
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.449356
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08482
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08227
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0473
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87215
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78188
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.71769
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.67607
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.72379
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.29759
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.64046
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15067
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07125
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14982
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39967
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.435925
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.927752
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.456297
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09901
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08629
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.049
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86532
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77675
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.72748
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.71645
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.88816
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.3813
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.72418
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29535
‡(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55651
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71511
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.438831
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.933806
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.46255
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11204
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08885
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04903
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88324
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77152
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.73726
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.75673
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.02131
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.46521
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.80835
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63728
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.09269
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71671
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.441199
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.939013
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.468114
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12391
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08995
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04739
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9055
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.76619
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74699
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7969
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.15499
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.54931
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.89297
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0969
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.65586
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.443025
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.943369
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.472986
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13459
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08959
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04408
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92563
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.76076
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.7567
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.83696
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.28913
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.63358
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.97803
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64211
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.24411
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.444309
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.946871
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.477156
ö(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14409
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08776
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0391
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94359
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80576
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.76638
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87689
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.45869
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.80161
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.06351
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08853
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51966
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.445048
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.94951
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.480627
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15239
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08446
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03246
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95936
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.8676
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84442
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.00911
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.57932
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.89605
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.4059
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34361
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.80576
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.445245
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.951293
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.483398
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15949
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0797
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02415
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97293
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92753
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9493
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.193
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.65309
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.97173
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.91005
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6046
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.444894
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.952214
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.488461
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16538
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07349
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0142
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98428
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.98547
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05329
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33262
ó(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.7269
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.0477
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.298
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87167
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.444921
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.952273
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.492515
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17005
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06583
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00262
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9934
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.04137
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.1542
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.44613
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.80072
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.12397
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.50687
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08662
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.444209
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.95147
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.495515
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17351
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05672
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98941
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00027
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.09515
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.18907
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.5647
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.9537
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.30107
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.72123
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21495
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.442733
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.949805
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.497453
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17575
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04618
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97458
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00488
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13416
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.22377
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.70891
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.12693
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.63394
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.93749
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34521
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.440497
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.94728
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.498329
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17676
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03422
ğ(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95816
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00725
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14268
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25829
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.85338
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.1966
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.07476
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.13408
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47746
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.437498
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.943894
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.498144
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17654
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02084
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94014
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00735
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.15116
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40326
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.96111
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.26472
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.21218
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.18614
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.85336
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.43374
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.939654
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.496896
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17511
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00606
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92056
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00519
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16028
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.55302
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.02557
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.36621
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.37158
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.23791
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.95529
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.42923
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.934563
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.494585
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17244
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98989
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89944
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00077
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23808
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.70273
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.13127
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.56032
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.5524
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.28938
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.05717
†(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.423965
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.928626
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.491218
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16856
(368.15, 9.53, 333.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97235
