¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ğ(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.934391
­(337.94, 7.59, 333.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.10933
(337.94, 7.59, 333.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.59326
(337.94, 7.59, 333.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.38149
(337.94, 7.59, 333.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86181
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.130252
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.148645
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.167829
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.187818
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.208631
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.239031
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.323128
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.4113
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.503831
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.078842
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.101938
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.126127
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.151432
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.246643
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.347021
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.451657
(337.94, 7.59, 333.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.12462
(337.94, 7.59, 333.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.61153
(337.94, 7.59, 333.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.40371
(337.94, 7.59, 333.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.60555
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.112071
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.130222
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.149158
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.168892
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.189443
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.22762
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.311218
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.398859
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.49082
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.081628
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.104753
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.128973
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.190727
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.28846
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.390296
(337.94, 7.59, 333.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00434
(337.94, 7.59, 333.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.13978
(337.94, 7.59, 333.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.62964
(337.94, 7.59, 333.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.42574
(337.94, 7.59, 333.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.63291
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.094517
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.112436
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.131134
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.150623
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.170922
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.216576
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.299693
ª(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.386821
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.478235
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.085213
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.108375
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.137154
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.23236
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.331527
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.434877
(337.94, 7.59, 333.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.11093
(337.94, 7.59, 333.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.1548
(337.94, 7.59, 333.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.64761
(337.94, 7.59, 333.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.44758
(337.94, 7.59, 333.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.66005
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.077579
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.095276
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.113744
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.132999
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.153058
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.205897
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.28855
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.375184
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.466069
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.089595
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.112804
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.178608
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.275226
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.375881
(337.94, 7.59, 333.08) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.495857
(337.94, 7.59, 333.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.23248
(337.94, 7.59, 333.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.16969
(337.94, 7.59, 333.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.6654
(337.94, 7.59, 333.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.46923
(337.94, 7.59, 333.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.68695
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.061247
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.07873
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.096979
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.116009
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.135837
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.195579
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.277785
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.363942
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.454319
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.094779
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.127088
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.221272
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.319355
(337.94, 7.59, 333.08) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.251451
(337.94, 7.59, 333.08) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.462302
(337.94, 7.59, 333.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.37438
(337.94, 7.59, 333.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.18443
(337.94, 7.59, 333.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.68303
Á(337.94, 7.59, 333.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.49068
(337.94, 7.59, 333.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.7136
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.045509
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.062788
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.080827
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.099641
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.119247
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.185618
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.267394
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.353093
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.44298
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.10077
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.169555
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.265181
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.364783
(337.94, 7.59, 333.08) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.220584
(337.94, 7.59, 333.08) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.429768
(337.94, 7.59, 333.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.5279
(337.94, 7.59, 333.08) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.37888
(337.94, 7.59, 333.08) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.08225
(337.94, 7.59, 333.08) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.07222
(337.94, 7.59, 333.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.74002
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.030356
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.047439
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.065277
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.083885
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.103279
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.176012
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.257374
(337.94, 7.59, 333.08) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.342631
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.085251
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.119973
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.213249
(337.94, 7.59, 333.08) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.310369
(337.94, 7.59, 333.08) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.079192
(337.94, 7.59, 333.08) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.190664
(337.94, 7.59, 333.08) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.398237
(337.94, 7.59, 333.08) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 14.39042
(337.94, 7.59, 333.08) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 13.97184
(337.94, 7.59, 333.08) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 13.95942
(337.94, 7.59, 333.08) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 14.32458
(337.94, 7.59, 333.08) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 14.85
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33354
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551507
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786046
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028172
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267688
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52529
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802999
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077456
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346735
‚(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635958
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939102
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263958
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61477
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11455
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81203
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61471
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85826
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27711
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88076
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78399
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11781
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333588
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551565
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786129
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020046
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258982
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515927
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792873
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069233
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337934
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625771
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926457
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250323
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.600051
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08393
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77695
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57415
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85776
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27652
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88119
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78453
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1185
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333638
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55163
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786191
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012086
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250443
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506715
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061347
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329535
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614399
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914277
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.237203
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58589
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05348
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7421
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53388
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85715
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27581
‚(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8817
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78515
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1193
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333719
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551699
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782606
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004281
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242046
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497705
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773253
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053851
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321453
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603471
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902521
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.224554
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.572228
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02318
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70745
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49389
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85648
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27503
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88231
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78588
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12016
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3338
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5518
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775451
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996603
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233834
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488834
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763689
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046625
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313737
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592979
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891278
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212439
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559177
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.993068
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67304
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45414
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85572
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27409
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88296
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7867
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12119
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333878
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551877
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768442
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98911
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225755
(338.02, 7.51, 334.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480159
