¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¨(338.91, 6.88, 312.53) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 9.597088
(338.91, 6.88, 312.53) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 16.50691
(338.91, 6.88, 312.53) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 16.50064
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.49685
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.310491
µ(338.91, 6.88, 312.53) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 16.45023
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541005
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785313
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049654
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33656
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649036
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990518
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377228
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807719
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.2863
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813244
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4025
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06881
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80844
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70163
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82233
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.370297
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.44916
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.357026
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.40454
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.386
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.36993
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.35633
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.34519
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.68776
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.33027
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.32646
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.28473
(338.91, 6.88, 312.53) (330.85, 1.25, 345.46) (0.79, 2.75, 2.45) Cabin 16.32618
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540612
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784872
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049173
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336064
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648482
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989939
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377337
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807858
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.2864
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.437175
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.41353
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.391401
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.370771
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.351624
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.333944
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.317722
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.30294
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.289592
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.277662
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.267145
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.258034
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.250318
µ(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.243993
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.239057
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.235501
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.233328
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.178957
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.179515
(338.91, 6.88, 312.53) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 9.181445
(338.91, 6.88, 312.53) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 9.184746
(338.91, 6.88, 312.53) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 9.243145
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540162
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784382
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048655
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335493
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647822
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98925
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377275
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807765
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286345
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821489
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42373
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0949
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84761
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75958
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87821
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11127
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.744735
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.69105
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.98851
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.96936
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.11965
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.920549
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.760164
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.9184
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.62962
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.90814
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.253524
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.254107
(338.91, 6.88, 312.53) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 9.256074
(338.91, 6.88, 312.53) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 9.259424
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539633
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783822
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048071
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334842
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647136
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988461
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377104
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80757
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286102
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821235
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42342
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.7411
Á(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.71748
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.69557
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.67533
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.65675
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.39379
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.62454
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.5197
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.43659
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.58839
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.57955
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.5723
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.56663
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.56255
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.56004
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.31966
(338.91, 6.88, 312.53) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 10.55976
(338.91, 6.88, 312.53) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 10.56199
(338.91, 6.88, 312.53) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 10.56579
(338.91, 6.88, 312.53) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 10.57118
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539089
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783218
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047379
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33412
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646334
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98761
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376767
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807207
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285706
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820748
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42288
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10545
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88692
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81637
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91777
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13652
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71129
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 17.8965
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 17.874
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 17.85421
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 17.83714
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 17.82275
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 17.81104
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 17.80201
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 17.79563
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 17.79192
(338.91, 6.88, 312.53) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.57999
(338.91, 6.88, 312.53) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 10.58067
(338.91, 6.88, 312.53) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 10.58292
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538441
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782555
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046621
™(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333293
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645473
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987138
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376269
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806657
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285078
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820071
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4221
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10457
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8872
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84363
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93708
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1594
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70931
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 18.37943
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 18.35652
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 18.33641
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 18.31907
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 18.30449
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 18.29266
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 18.28358
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 18.27723
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 18.27361
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 18.27272
(338.91, 6.88, 312.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 18.27456
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537724
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781762
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045812
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33242
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644496
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986573
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375644
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.805929
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284301
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.819184
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42112
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1034
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88701
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84345
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95604
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18191
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7067
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53726
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94495
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.96465
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536991
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780968
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044943
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331451
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64344
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985852
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374861
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80507
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.283325
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818053
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41985
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10199
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88643
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84274
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95444
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20402
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70348
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53329
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94304
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95806
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536166
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780079
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330415
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642305
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984982
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373896
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804008
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.282151
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.816775
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41836
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1003
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88543
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84154
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95177
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20138
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69965
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52859
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93976
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95023
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5353
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779135
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042948
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329284
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641086
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98399
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372806
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802795
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280779
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815255
(338.91, 6.88, 312.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41663
