¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¶(325.85, 7.56, 366.67) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 12.05693
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117402
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453603
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875623
µ(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33873
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84909
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39023
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82551
(325.85, 7.56, 366.67) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.13096
(325.85, 7.56, 366.67) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.1075
(325.85, 7.56, 366.67) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.08592
(325.85, 7.56, 366.67) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.67926
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.20175
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.18513
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.17066
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.15834
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.14814
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.14007
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.13412
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.13028
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.96701
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.159547
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365915
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587588
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826313
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084112
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363253
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666496
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997029
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358655
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755911
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119269
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510098
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.937438
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40667
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92336
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40427
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8407
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31377
(325.85, 7.56, 366.67) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.25438
(325.85, 7.56, 366.67) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.58452
(325.85, 7.56, 366.67) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.56668
(325.85, 7.56, 366.67) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.55077
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.13237
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.11797
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.10571
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.09556
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.08754
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.08162
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.07781
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.968993
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161633
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368175
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590008
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828903
¥(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086881
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366298
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66982
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000662
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362652
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.760265
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171298
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.567628
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00047
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47593
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99654
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4192
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85687
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33127
(325.85, 7.56, 366.67) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.55823
(325.85, 7.56, 366.67) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.53663
(325.85, 7.56, 366.67) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.51698
(325.85, 7.56, 366.67) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.52713
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.14015
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.11877
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.09956
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.0825
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.06757
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.05478
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.0441
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970988
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163789
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37045
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592476
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831578
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089802
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369415
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673203
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004373
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366695
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764753
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17439
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58847
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04331
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54506
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02909
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4351
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87401
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34986
(325.85, 7.56, 366.67) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.6313
(325.85, 7.56, 366.67) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.60955
(325.85, 7.56, 366.67) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.58976
(325.85, 7.56, 366.67) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.57189
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.77914
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.75629
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.73571
£(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.71738
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.70129
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.68742
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.67576
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.973058
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.166017
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37283
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595021
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834334
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09276
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372643
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67674
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008202
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.370903
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769377
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17775
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592165
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04737
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54954
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04197
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44991
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89097
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36933
(325.85, 7.56, 366.67) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 13.22142
(325.85, 7.56, 366.67) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 13.19862
(325.85, 7.56, 366.67) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 13.17787
(325.85, 7.56, 366.67) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 13.15915
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.48104
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.45653
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.43439
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.41462
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.39719
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.38209
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.36931
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97517
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168288
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375254
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597647
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837152
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095811
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375948
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680342
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012141
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375225
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774142
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181438
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.596196
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05177
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55443
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05467
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46358
¯(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90578
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38537
(325.85, 7.56, 366.67) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 13.30329
(325.85, 7.56, 366.67) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 13.28032
(325.85, 7.56, 366.67) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 13.25941
(325.85, 7.56, 366.67) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 13.24054
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.2555
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.22909
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.20518
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.18376
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.16479
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.14828
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.13421
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977355
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170606
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377783
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600353
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840055
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098962
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379366
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684043
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016172
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379658
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779019
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185405
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.600534
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05655
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56832
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06824
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47822
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92158
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4025
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80608
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00105
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.1794
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.14547
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.11422
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.08563
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.05968
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.03634
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.01561
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.99746
(325.85, 7.56, 366.67) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.98188
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.979616
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173029
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380334
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603113
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843049
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102154
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382866
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687843
–(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020351
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384206
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784015
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189677
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605241
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06171
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59232
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08264
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49375
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93838
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40727
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83222
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02021
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80306
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00662
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79924
(325.85, 7.56, 366.67) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.58021
(325.85, 7.56, 366.67) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.53814
(325.85, 7.56, 366.67) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.63269
(325.85, 7.56, 366.67) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.64868
(325.85, 7.56, 366.67) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.66517
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.981896
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175471
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382993
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605929
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846076
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105506
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386451
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691717
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024594
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388871
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789156
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.194255
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610259
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06725
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6167
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09792
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51024
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95618
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40684
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85411
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03988
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8271
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03666
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83784
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.14342
