¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ë(336.44, 7.04, 317.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 10.1254
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081458
Ä(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441416
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836361
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27249
(336.44, 7.04, 317.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.742464
(336.44, 7.04, 317.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.714345
(336.44, 7.04, 317.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.687828
(336.44, 7.04, 317.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.569241
(336.44, 7.04, 317.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.37964
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.37998
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.45965
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.55332
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.79484
(336.44, 7.04, 317.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 14.51705
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.45609
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.3042
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.22261
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.2097
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.23205
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.34086
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.6059
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168753
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447396
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749763
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07899
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438736
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833428
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.268299
(336.44, 7.04, 317.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.611345
(336.44, 7.04, 317.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.583561
(336.44, 7.04, 317.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.557361
(336.44, 7.04, 317.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.40661
(336.44, 7.04, 317.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.095737
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.27806
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.36686
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.45879
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.72065
(336.44, 7.04, 317.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 14.35006
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.41006
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.25913
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.18018
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.1673
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.19055
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.29864
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.5632
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166757
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445231
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747403
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07645
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435934
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830359
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264867
È(336.44, 7.04, 317.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.485095
(336.44, 7.04, 317.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.457636
(336.44, 7.04, 317.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.431739
(336.44, 7.04, 317.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.251188
(336.44, 7.04, 317.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.195096
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.18976
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.27696
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.36723
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.64839
(336.44, 7.04, 317.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 14.18865
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.36656
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.21653
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.13998
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.12712
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.15115
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.25854
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.52238
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164645
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44295
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744931
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073743
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432976
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827103
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26128
(336.44, 7.04, 317.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.392546
(336.44, 7.04, 317.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.367278
(336.44, 7.04, 317.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 9.343535
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.12852
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.10185
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.10422
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.18987
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.27855
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.578
(336.44, 7.04, 317.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 14.0326
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.32554
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.17635
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.10196
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.08913
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.11378
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.22053
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.48342
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162456
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440593
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742372
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070906
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429885
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823665
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257526
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74574
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30097
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92498
Æ(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.03391
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.00743
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.02134
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.10551
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.19266
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.50945
(336.44, 7.04, 317.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 13.88171
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.28696
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.13857
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.0661
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.05329
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.07845
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.18458
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.4463
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160158
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438062
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739619
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067957
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426661
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820111
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253581
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738473
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29281
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91578
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.9425
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.91621
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.94105
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.02379
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.11926
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.44269
(336.44, 7.04, 317.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 13.73575
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.2508
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.10316
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.03237
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.01957
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.04512
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.15066
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.41099
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157756
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435469
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736775
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064844
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423244
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816391
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249443
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730947
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28439
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.88205
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.85419
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.82809
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.86327
É(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.94465
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.05801
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.37769
(336.44, 7.04, 317.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 13.59457
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.21702
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.07006
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.00074
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.98796
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.01375
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.11876
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.37746
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155242
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432741
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733833
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061625
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419683
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812493
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245168
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72403
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27568
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.79655
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.76888
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.74296
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.78793
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.868
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.99835
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.31441
(336.44, 7.04, 317.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 13.45797
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.18558
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.03927
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.97118
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.95843
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.98434
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.08884
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.34571
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152623
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429884
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730747
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058277
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416033
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808443
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240686
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719093
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26672
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.71396
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.68647
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.66072
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.71497
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.79377
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.94026
(336.44, 7.04, 317.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 13.20549
Ã(336.44, 7.04, 317.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 13.32982
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.15647
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.01076
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.94369
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.93095
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.95687
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.06089
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.3157
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149874
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426967
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727553
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05477
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4122
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804267
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236061
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713918
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25752
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.63419
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.60688
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.5813
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.64432
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.72191
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.8837
(336.44, 7.04, 317.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 13.08009
(336.44, 7.04, 317.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 13.23087
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.12965
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.98449
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.91822
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.9055
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.9313
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.03489
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.28743
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147086
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423926
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724244
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051147
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408264
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799881
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231266
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708584
(336.44, 7.04, 317.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24804
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.55715
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.53002
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.50459
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.57592
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.65234
(336.44, 7.04, 317.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.82866
(336.44, 7.04, 317.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.95869
(336.44, 7.04, 317.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 13.1345
(336.44, 7.04, 317.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.10511
