¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
œ (398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955208
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.770598
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.751735
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.734252
Å (398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.718138
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.703379
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.689965
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.740402
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.833015
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.427508
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.414737
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.403401
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.393492
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.385007
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.043661
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249683
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471277
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710199
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968487
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248629
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553369
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886085
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250764
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652182
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096081
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573288
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10118
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.813212
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.787457
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.763156
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.74029
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.718842
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.698792
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.680127
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.662833
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.646896
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.632303
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.619044
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.672791
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.707426
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.264453
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.252068
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.241096
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.231524
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.22335
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.03058
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235672
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456151
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693872
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950824
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229449
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53248
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863237
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225688
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.624518
è (398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065393
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536958
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05801
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.742719
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.717216
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.693152
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.670514
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.649281
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.629435
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.610964
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.593851
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.578083
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.56365
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.550539
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.600129
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.586418
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.108277
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.09626
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.085628
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.076374
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.068493
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017601
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.221709
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441139
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67766
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933302
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210387
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511725
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840567
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.200803
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597062
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035004
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501033
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01543
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.674642
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.64938
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.625548
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.603128
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.582103
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.562455
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.544168
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.527228
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.511624
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.497345
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.484377
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.484516
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.971643
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.958601
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.946929
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.936621
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.927667
¿ (398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.920061
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.004677
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.207844
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426225
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661555
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915863
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191479
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491117
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.818056
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17606
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569829
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.004826
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465467
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.635372
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.608904
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.583876
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.560265
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.538056
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.517228
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.49777
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.479662
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.462891
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.447446
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.433312
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.42048
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.455072
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.827754
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.815062
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.803717
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.793714
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.785042
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.777697
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991821
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194054
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411402
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645572
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898549
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172694
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470684
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795698
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151566
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54281
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97433
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430303
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.571665
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.545433
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.520629
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.497232
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.475225
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.454592
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.435314
Ğ (398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.417377
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.400767
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.385474
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.371483
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.358782
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.415424
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.768122
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.764373
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.761934
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.760804
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.760983
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.762468
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.979055
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180353
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39665
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629676
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881377
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154041
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450381
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773509
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127234
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51602
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942924
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395503
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.510165
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.484159
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.459572
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.436381
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.41457
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.394121
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.375019
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.357246
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.340794
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.325644
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.311789
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.356843
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.35423
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.39128
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.831821
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.829367
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.82823
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.828411
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.82991
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.966382
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.166749
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382001
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613861
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86429
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135522
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430223
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751471
ê (398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103103
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489445
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911811
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361129
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.450809
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.425019
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.40064
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.377648
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.356024
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.335754
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.316819
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.299207
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.282902
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.267894
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.254169
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.368918
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.294248
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.366568
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.901656
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.899185
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.898041
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.898226
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.899739
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.953775
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153206
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.367481
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598177
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847336
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117109
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410207
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729654
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079153
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463081
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881067
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327089
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.393529
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.367952
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.343773
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.320971
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.299528
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.279428
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.260656
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.243196
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.227036
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.212162
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.231677
(398.50, 14.70, 306.59) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 8.381601
