¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Û(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.808624
(340.06, 7.10, 367.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621435
(340.06, 7.10, 367.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941391
Ô(340.06, 7.10, 367.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290642
(340.06, 7.10, 367.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673349
(340.06, 7.10, 367.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032696
(340.06, 7.10, 367.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402055
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.450988
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.423886
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.398209
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.387159
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.687057
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 9.010592
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 9.360609
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 9.740429
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.349559
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.901287
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.541435
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.5345
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.528701
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.524033
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.572515
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.810302
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.064749
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.337621
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 9.511275
(340.06, 7.10, 367.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571475
(340.06, 7.10, 367.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804121
(340.06, 7.10, 367.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054887
(340.06, 7.10, 367.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326038
(340.06, 7.10, 367.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619996
(340.06, 7.10, 367.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939786
(340.06, 7.10, 367.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288867
(340.06, 7.10, 367.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671463
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 7.68035
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 7.653616
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 7.628202
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 7.604087
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 7.742994
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 7.995849
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.267054
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.558623
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.872885
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 9.231156
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 9.908581
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.49122
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.030022
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.905311
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.899338
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.894552
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.894786
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.153808
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.431704
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.730557
Ø(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 9.962801
(340.06, 7.10, 367.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570375
(340.06, 7.10, 367.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80295
(340.06, 7.10, 367.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053632
(340.06, 7.10, 367.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324678
(340.06, 7.10, 367.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618512
(340.06, 7.10, 367.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938183
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 7.051235
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 7.024678
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.99936
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.975263
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.991045
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 7.193673
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 7.409537
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 7.639932
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 7.886332
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.150411
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.463909
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 9.028274
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 9.674826
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 9.178625
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.642985
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.315815
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.309665
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.304761
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.301099
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.530094
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.834905
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 9.163722
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.46083
(340.06, 7.10, 367.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569282
(340.06, 7.10, 367.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.801761
(340.06, 7.10, 367.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052366
(340.06, 7.10, 367.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32329
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.529294
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.502773
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.477428
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.453241
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.430189
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.544376
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.719893
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.90614
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 7.104098
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 7.314864
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 7.539679
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 7.816272
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.293588
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.834397
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 9.452167
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 10.46767
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 9.359508
à(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.805356
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.766327
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.761305
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.757596
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.944014
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 9.279918
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 9.643535
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.01284
(340.06, 7.10, 367.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56819
(340.06, 7.10, 367.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800583
(340.06, 7.10, 367.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05109
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.063924
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.038456
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.014095
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.990822
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.008722
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.15391
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.307254
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.469425
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.641173
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.823335
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 7.016849
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 7.26244
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 7.671311
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.130251
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.648973
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 9.245332
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 11.14054
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.20809
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 9.553401
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 9.277559
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 9.272425
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 9.268681
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 9.40143
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 9.773523
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.17787
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.628
(340.06, 7.10, 367.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567073
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.690866
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.665196
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.640594
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.617039
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.594512
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.681665
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.80982
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.944798
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.087128
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.237393
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.396244
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.564403
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.783528
ç(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 7.137607
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 7.53187
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 7.973497
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.47148
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 9.764267
(340.06, 7.10, 367.12) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 13.88726
(340.06, 7.10, 367.12) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 13.98086
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.44286
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 9.853671
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 9.848436
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 9.844676
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 9.909504
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.32405
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.77648
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.31771
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.34493
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.320027
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.29614
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.273252
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.282179
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.390622
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.504448
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.624043
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.749827
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.882265
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.021867
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.1692
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.365409
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.674944
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 7.017224
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 7.397666
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 7.822959
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.689389
(340.06, 7.10, 367.12) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 13.92447
(340.06, 7.10, 367.12) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 13.90438
(340.06, 7.10, 367.12) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 13.99634
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.51783
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.69512
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.50243
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.49868
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.49649
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 10.94185
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.45161
(340.06, 7.10, 367.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82879
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.018554
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.995265
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.972931
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.033034
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.13008
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.231736
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.338316
é(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.450159
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.567637
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.69116
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.821177
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.997295
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.270129
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.569998
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.901072
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 7.268425
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 7.826645
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 9.143096
(340.06, 7.10, 367.12) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 13.94375
(340.06, 7.10, 367.12) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 13.92363
(340.06, 7.10, 367.12) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 14.01379
(340.06, 7.10, 367.12) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 14.15153
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.82964
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.25124
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.24755
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.24553
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.63993
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.21878
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.781962
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.761531
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.80835
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.895599
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.986831
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.0823
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.182285
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.287088
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.397038
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.512501
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.67081
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.913047
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.177865
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.468525
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.788951
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 7.143898
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.191104
(340.06, 7.10, 367.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40998
(340.06, 7.10, 367.12) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 13.96516
(340.06, 7.10, 367.12) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 13.94501
(340.06, 7.10, 367.12) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 14.03323
(340.06, 7.10, 367.12) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 14.16641
(340.06, 7.10, 367.12) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 15.75606
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.16608
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.11339
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.11163
(340.06, 7.10, 367.12) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.43489
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.794862
(340.06, 7.10, 367.12) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.774376
