¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ğ (337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.527063
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.78667
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.53737
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.56308
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.47103
‡ (337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.602395
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.88854
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.201732
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.548793
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.949899
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.397349
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.917435
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.519506
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.24154
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.11822
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.23292
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.712
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.60915
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.7547
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.51169
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.50696
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.38958
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.602572
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.888734
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.201948
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.551847
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.9533
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.401158
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.923701
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.526669
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.25019
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.12655
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.23848
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.71279
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.61197
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.72045
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.48426
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.44574
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.30894
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.602546
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.888704
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.201913
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.554563
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.956325
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.404545
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.9294
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.533187
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.25796
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.13369
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.2424
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.71132
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.59685
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.68394
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.4551
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.38446
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.22912
 (337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.99586
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.602314
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.888452
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.201635
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.556941
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.958973
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.407512
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.934529
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.539055
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.26485
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.13964
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.24468
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.70758
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.5774
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.64523
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.42425
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.32317
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.15012
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.90485
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.601878
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.887975
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.201112
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.558981
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.961245
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.410056
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.939094
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.544274
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.27087
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.14439
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.24532
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.70159
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.5556
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.60433
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.39173
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.26185
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.07193
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.8153
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.601236
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.887273
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.200343
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.560682
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.963138
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.412178
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.049243
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.842372
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.44577
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.14795
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.24431
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.69335
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.53149
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.56129
¦(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.35755
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.20053
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.99457
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.72721
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.600392
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.88635
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.19933
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.56204
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.148094
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894456
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486292
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16412
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91376
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.61238
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.24165
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.68157
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50508
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.51615
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.32138
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.13921
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.91801
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.64055
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.599343
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.885202
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.200115
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014826
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429924
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904122
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497323
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16933
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91056
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01706
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.58706
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.66727
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.47639
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.46895
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.27652
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.07792
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.84229
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.55533
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.598089
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.883833
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641732
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016948
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432289
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913183
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507676
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16398
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9173
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02513
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.29931
ã(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.65074
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.44547
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.41973
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.23101
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.01666
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.76737
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.47153
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.596635
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311154
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643373
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018805
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434327
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921639
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515426
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15794
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92266
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0316
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37609
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.96811
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.41233
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.36853
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.18487
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.95543
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.69328
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.38914
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014219
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317765
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649993
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020295
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435973
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929455
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509541
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15119
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92658
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03636
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36447
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.53083
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.37703
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.31539
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.1381
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.89426
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.62
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.30815
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020033
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324148
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656984
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022779
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437299
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936672
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503053
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14376
Ï(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92903
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03937
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35083
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94801
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33958
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.26037
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.09074
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.83316
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.54754
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.22855
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025671
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330273
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663733
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030217
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43823
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933442
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495939
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13564
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93008
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03931
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33532
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92141
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.81442
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.20351
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.04279
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.77212
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.47589
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.15032
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03109
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336214
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670226
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037378
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44278
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926669
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488257
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12685
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92968
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02515
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31786
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89316
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.54493
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.14487
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.99427
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.71117
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.40506
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.07347
(337.10, 7.05, 311.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036294
