¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
®(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.05691
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.49318
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.4816
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.47308
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.890866
Ÿ(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080564
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283898
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502295
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737462
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991348
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266285
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564892
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890302
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246239
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637196
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.031614
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.351713
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696844
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06997
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70859
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50403
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57923
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32959
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09879
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42623
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36806
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4914
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.81544
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.78794
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.7636
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.74241
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.72436
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.70942
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.69759
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.68886
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.895328
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.085364
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.289066
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507846
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743449
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997816
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273308
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572473
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898592
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255341
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647194
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001418
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.319273
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661881
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03218
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56276
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33554
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37355
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28098
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0443
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74006
²(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41436
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54912
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.04124
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.01331
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.98857
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.96703
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.94865
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.93343
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.92135
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.9124
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.899899
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.09024
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294284
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513457
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749505
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004354
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280376
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580207
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907019
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264594
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657359
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971905
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287565
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62771
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995268
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42092
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17205
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17414
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23351
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99119
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06516
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4615
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6079
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.27522
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.24684
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.22169
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.19977
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.18106
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.16553
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.15318
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.144
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.904498
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.095194
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299566
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519125
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755616
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011004
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287557
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588016
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91555
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273918
´(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651407
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943122
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.256642
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594398
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.95932
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35466
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01332
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98086
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18719
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93932
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40207
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50943
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66774
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.51771
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.48886
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.4633
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.44099
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.42192
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.40608
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.39345
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.38402
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909172
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.100188
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30492
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524919
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761867
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017709
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294855
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595943
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924207
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283423
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625172
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915018
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226426
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561911
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.924189
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31662
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85917
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79341
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03031
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88877
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75139
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55822
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72864
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.58422
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.56855
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.55613
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.54693
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.54095
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.53819
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.53865
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.54232
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.913918
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105245
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310389
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530757
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768156
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02453
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302251
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604015
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932994
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29305
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599554
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887556
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196987
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530191
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.889969
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27957
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70949
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61156
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80832
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83956
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84208
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60779
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7906
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.31443
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.29895
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.28667
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.27758
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.27167
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.26894
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.26938
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.273
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.91868
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110407
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315891
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536684
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774549
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031455
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309749
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612171
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941895
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302802
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.574584
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860851
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168268
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499288
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.8566
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24346
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66356
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43507
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59359
³(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0727
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88333
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65821
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85364
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.05439
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.03909
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.02696
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.01797
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.01212
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.00942
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.00985
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.01341
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.923561
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115595
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321451
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5427
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781029
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038462
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317351
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620417
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950914
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295165
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562551
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.849114
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156935
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488379
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.846269
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2338
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65473
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36591
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52946
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36342
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92525
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70948
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91777
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.90815
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.87952
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.85408
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.83181
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.81268
(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.7967
(326.06, 7.58, 368.38) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.23305
(326.06, 7.58, 368.38) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.2592
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928481
(326.06, 7.58, 368.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120852
