¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¥(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.25694
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195485
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470503
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768603
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092741
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446419
°(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.873762
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366333
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.917153
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49237
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08785
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68697
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35646
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12336
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61356
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05645
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0563
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.35044
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.32376
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.30062
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.28099
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.26486
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.25223
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.24307
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.23739
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.23518
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.18516
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266957
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476641
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695676
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931133
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184826
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459002
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756124
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079141
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431562
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845583
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334888
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871598
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44126
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05462
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64996
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31499
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0626
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79722
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25282
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07272
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.48636
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.45953
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.43626
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.41652
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.40031
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.38761
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.37842
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.37271
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.37049
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.32019
œ(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267833
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478732
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689587
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921371
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174321
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447638
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74378
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065691
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416876
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.81757
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303585
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826483
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39072
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0219
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61352
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27422
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06944
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98412
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45165
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08886
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.62741
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.60043
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.57703
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.55718
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.54088
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.52811
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.51887
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.51314
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.51092
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.46032
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268749
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48404
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695269
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921833
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165343
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436336
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731533
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052389
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402315
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789667
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.272415
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781858
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34066
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96892
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57768
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23408
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12168
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15655
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65296
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10473
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.76891
¤(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.74659
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.72306
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.7031
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.68671
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.67387
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.66458
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.65882
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.6566
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.6057
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.269665
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48599
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701084
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928063
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172013
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434997
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719418
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039217
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.387913
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769632
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241449
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737694
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2912
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91313
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54239
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19461
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17398
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18124
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8567
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12035
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76566
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.89817
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.87449
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.85442
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.83793
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.82502
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.81568
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.8099
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.80767
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.75645
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270565
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48697
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70698
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934407
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178837
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442327
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727082
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035753
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37369
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754005
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202709
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693925
©(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24223
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85793
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50768
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15579
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22632
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20374
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96971
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13563
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7622
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.0553
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.03148
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.01128
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.9947
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.98171
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.97232
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.96651
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.96428
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.91274
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271466
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487966
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712986
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940826
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185795
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449791
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735204
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044548
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380971
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748107
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163779
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650682
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19379
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80339
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47353
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12624
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27872
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2241
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98178
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15068
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.75859
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.21815
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.19417
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.17385
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.15717
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.14411
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.13466
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.12882
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.12659
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.07467
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272398
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48895
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719076
”(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947366
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192823
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45739
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743402
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053454
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390657
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758747
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183689
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630394
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1459
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7495
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43129
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16983
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33109
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4786
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99363
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16543
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7548
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.38688
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.36275
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.3423
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.32551
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.31238
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.30287
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.297
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.29477
(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.2425
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273355
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489939
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723089
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954013
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199992
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465141
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751757
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062528
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400539
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775794
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215752
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665773
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16359
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71714
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37091
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2134
