¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89882
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156148
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225757
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297891
ğ(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372713
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450299
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530756
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614281
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700953
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790974
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884484
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981662
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082678
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187775
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320308
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744445
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228529
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778502
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408828
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10234
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90336
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89413
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6182
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32614
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.1322
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.74245
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.48892
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.899219
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.959603
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.022136
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086917
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.15402
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223578
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29569
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370401
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447938
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528347
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611795
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698424
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788342
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881784
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978861
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079812
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184786
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298681
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714723
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194867
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740184
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364782
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0614
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85565
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83296
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.85449
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24497
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02802
ÿ(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.59326
(353.31, 7.15, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.40786
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389382
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612316
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852405
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111715
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39257
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697701
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030388
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394392
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794357
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.235821
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713683
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19829
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73553
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3255
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99933
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93465
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89756
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52682
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3179
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04281
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35954
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19267
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390333
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613335
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853537
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112908
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393864
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.699135
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031906
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396067
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.796236
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.237864
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.720966
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20636
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74445
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34422
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05551
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9767
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9584
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59343
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29146
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85233
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37057
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20684
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391278
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614345
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854616
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114076
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395148
¥(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700511
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033428
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39775
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79806
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.239904
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728389
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21458
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75354
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3544
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09185
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01891
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02069
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66167
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36651
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30796
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 16.11274
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.95017
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.93453
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.92141
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.91062
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.90238
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.89643
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.89288
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.89176
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 16.00548
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392219
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615356
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855707
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115279
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396458
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701934
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034943
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399437
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799924
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241959
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732269
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22293
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76286
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36713
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11347
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0613
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08446
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73156
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44341
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53711
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.88043
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.80792
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.79167
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.7778
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.76631
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.75717
¡(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.75042
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.74603
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.74403
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.79916
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393155
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616384
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856812
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116469
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397731
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703327
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036503
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401093
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80175
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.244
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734546
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23148
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77238
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38943
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12915
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10388
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14974
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80313
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52649
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56235
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.86149
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.79255
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.77587
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.7616
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.74971
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.74017
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.73298
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.72814
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.72572
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.77788
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 16.06747
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394124
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617388
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857903
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117648
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399022
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70469
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03803
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402784
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803606
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246033
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.736793
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24018
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78217
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41194
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14468
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13884
’(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21655
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87637
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6235
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68393
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.98173
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.88337
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.86603
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.85108
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.83856
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.82839
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.82059
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.8152
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.81219
(354.16, 7.14, 354.10) (377.27, 1.44, 365.29) (0.81, 2.16, 0.81) Human 15.88325
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395039
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61841
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858982
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118852
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40029
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706102
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039552
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404433
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.805437
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24804
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73905
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24908
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80238
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43464
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16007
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15686
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28493
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96039
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72283
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80656
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27452
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27747
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619397
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860062
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119993
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401536
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7075
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041056
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406116
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807247
(354.16, 7.14, 354.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250065
