¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ô(332.34, 7.49, 364.76) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.29959
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10844
Ó(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1983
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.229
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87843
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.80703
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.140533
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380959
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.634267
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.893262
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.174415
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.480642
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.815396
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706814
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123509
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583553
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09407
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66369
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30326
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02635
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85032
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79221
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87614
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88427
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14406
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16802
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9235
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86511
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.134037
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.373915
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.634344
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.898645
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.180269
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.487032
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.822394
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713746
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131132
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592007
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10345
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67422
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31512
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03982
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86569
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81547
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68555
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66673
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97326
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10857
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96876
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.92338
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.134963
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.366782
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.626586
Ò(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.904005
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.186099
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.493392
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.829363
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720671
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138752
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.600435
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11284
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68473
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32696
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05322
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88108
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79443
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50016
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45555
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69682
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05064
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0141
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.98185
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.139788
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.367257
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.618733
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900999
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.191901
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.499726
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.836302
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727584
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146357
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.608869
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12225
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69526
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33877
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06666
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89647
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7548
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32972
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25051
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42931
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99422
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05959
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.144569
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.372423
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.618851
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.892328
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.197674
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.506029
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.843207
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734495
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153996
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617327
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13164
Ü(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70575
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35064
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08014
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91188
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71633
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28785
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05136
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17033
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75154
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10515
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.149306
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.37754
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.624395
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.892201
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.190431
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.5123
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35928
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741416
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161621
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625761
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14101
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71626
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36249
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0936
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92729
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67892
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24719
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8671
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91947
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74054
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15085
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.153999
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.382611
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.629889
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.898172
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.1902
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.51644
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365598
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748338
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169244
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634202
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15041
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7268
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37435
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10708
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94271
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64265
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20779
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82409
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67645
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78309
Ñ(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19665
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.158647
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.387632
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.635329
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.904084
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.196652
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.516282
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371874
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75526
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176847
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642632
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15979
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7373
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38621
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12052
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95815
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60747
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16955
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78239
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47263
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10309
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24253
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.163247
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.392601
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.640716
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.909942
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.203038
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.523274
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37818
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762148
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184482
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651075
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16918
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74782
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39807
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13395
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97356
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57332
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13249
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74384
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62213
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89791
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28849
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.167799
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.397521
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.646049
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.915737
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.209361
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.530199
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384478
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769045
ö(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192081
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659475
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17859
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7583
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40991
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14746
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98898
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54028
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09662
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80432
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77489
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90925
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.33454
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172305
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.402391
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.651324
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.921475
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.215621
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.537053
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390745
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775944
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.199665
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667913
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18794
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76883
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42174
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16092
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99856
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5083
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14709
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86624
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93104
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91069
(332.34, 7.49, 364.76) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.85383
(332.34, 7.49, 364.76) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.83087
(332.34, 7.49, 364.76) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.81107
(332.34, 7.49, 364.76) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.7944
(332.34, 7.49, 364.76) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.78086
(332.34, 7.49, 364.76) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.77044
(332.34, 7.49, 364.76) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.76312
(332.34, 7.49, 364.76) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.75891
(332.34, 7.49, 364.76) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.7578
(332.34, 7.49, 364.76) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.75978
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.173237
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.407206
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.656544
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.927149
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.221811
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.543834
