¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
§(335.58, 7.37, 318.18) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 12.77133
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938363
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329087
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75834
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.235628
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769523
‚(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37059
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0522
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83161
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73133
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78135
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08349
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66231
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49955
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94213
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08142
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.580372
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764312
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.961699
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17952
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415793
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671872
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95034
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254172
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586994
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953046
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343452
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774254
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253401
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789452
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39308
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0778
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86102
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76547
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82145
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13946
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72058
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5715
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05323
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1994
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.586681
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.771077
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969034
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18828
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425269
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682174
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961541
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266429
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600446
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96726
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357964
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790314
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271342
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809601
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41583
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10371
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89076
ü(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86202
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19603
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77957
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64444
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16619
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3188
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.593033
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777913
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977203
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197088
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434792
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692533
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972815
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278739
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613955
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98053
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372581
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806581
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289478
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.829929
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43883
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12991
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92086
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83492
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90304
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25317
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83937
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71835
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26253
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43966
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.214093
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.410886
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985383
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205948
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444384
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702909
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984137
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291126
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627553
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99391
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.387366
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82295
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307743
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850439
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46201
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15634
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95125
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87025
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94553
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31088
é(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89994
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79333
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35853
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.56193
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.22011
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.393109
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.578828
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.807958
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453994
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713369
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995549
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303585
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641228
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007404
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402269
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839494
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326208
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871177
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48545
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18304
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98196
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90593
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99378
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36919
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96128
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86928
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45595
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.68567
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.226175
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.399611
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.585814
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.786214
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.007108
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269925
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006984
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316139
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655013
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021028
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417335
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.856201
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344816
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892102
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50913
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21005
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.013
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94203
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04248
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42801
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02338
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94628
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.55475
Å(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81084
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.232285
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.406161
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.592854
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.793797
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.015784
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.257885
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.521305
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.808938
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668829
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03474
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432493
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.873051
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363651
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913216
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53304
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23731
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0444
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97852
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09161
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48742
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08627
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02431
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65502
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96171
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.238439
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.412761
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.599947
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.801441
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.024501
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.267354
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.531626
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.820228
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.136624
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.48498
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4478
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890038
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382645
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934565
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55715
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26482
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07609
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01539
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14119
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54744
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14996
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10338
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7567
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.244637
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.419407
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.607092
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.809141
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.03326
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.276869
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541997
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.831575
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.149092
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.498735
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.885571
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.29975
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.934062
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956078
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58151
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29259
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1081
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05265
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19116
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60798
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21443
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18349
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85986
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.250877
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.4261
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.614288
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.816896
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.04206
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.286431
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.552421
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.84298
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.161623
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.512567
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.900576
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.315856
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.778599
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.297343
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.930308
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32068
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14041
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09028
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2416
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66762
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27966
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26465
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96447
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.257163
(335.58, 7.37, 318.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.432843
