¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
á(397.74, 13.95, 247.68) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.591535
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60272
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39276
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17411
Ù(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02044
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07029
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44082
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97856
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37099
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.002759
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.196392
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403926
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626905
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862675
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113981
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38553
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67978
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999744
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34882
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.21193
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.187587
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.164601
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.252387
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.553027
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.653746
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.57147
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.54998
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93661
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6348
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41993
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20769
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94704
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08435
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45725
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92249
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.01007
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.006805
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200733
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408583
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631872
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868559
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120309
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39236
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687222
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007816
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.886652
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.862103
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.838873
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.816943
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.128305
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.218163
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.435327
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.12171
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.10122
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96647
Ù(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66796
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45206
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16327
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8582
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6225
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47549
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92759
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53489
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010929
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205162
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413332
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636966
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874572
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126777
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399342
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694814
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.590198
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.565432
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.54195
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.519731
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.672368
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.823793
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.907045
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.731152
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.710048
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.98766
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99726
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7023
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48671
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0845
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77197
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5277
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4955
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95664
(397.74, 13.95, 247.68) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 21.95168
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9107
(397.74, 13.95, 247.68) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 21.67382
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.015097
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20961
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418105
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642151
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88066
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133349
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406487
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.587268
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.294145
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.270404
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.247898
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.330099
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.465268
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.539961
à(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.373816
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.352119
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.331912
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.61772
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02913
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73682
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5184
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07235
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6883
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43575
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5173
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98793
(397.74, 13.95, 247.68) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 21.39982
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34575
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.019338
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214152
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422984
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647387
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886853
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140046
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.361475
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.216343
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.193062
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.170998
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.150134
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.138107
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.205277
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.274811
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.023623
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.002803
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.17754
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.27316
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.062
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76627
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55133
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11986
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60711
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34659
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38931
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88587
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34487
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89813
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.023636
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218762
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427917
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652709
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893153
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146825
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.270597
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.245979
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.222601
ß(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.371737
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.756834
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.899075
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.961731
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.721319
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.699906
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.679891
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.862314
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.991657
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09088
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79681
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58553
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16936
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65369
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26016
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70431
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77031
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12234
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50082
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.028
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223433
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432952
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658067
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898187
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153781
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.301674
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.27695
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.253473
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.370255
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.618047
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.674597
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.754912
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.420444
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.399823
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.48667
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.567231
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46313
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13192
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82846
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62098
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22092
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70866
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2312
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06858
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65842
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95514
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11525
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.032442
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228155
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438016
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661513
å(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90179
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160834
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.334116
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.309284
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.285702
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.359383
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.410483
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.463419
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.162021
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.140814
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.120925
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.214996
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.290462
(397.74, 13.95, 247.68) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 11.6589
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20089
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86125
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6577
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27458
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76587
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29234
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88528
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46223
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83194
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79634
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94943
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036927
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232951
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441508
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664934
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905475
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165181
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443932
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743194
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.319316
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.296862
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.275629
(397.74, 13.95, 247.68) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.321873
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.900786
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.880301
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.97272
(397.74, 13.95, 247.68) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.959578
(397.74, 13.95, 247.68) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 11.30839
(397.74, 13.95, 247.68) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 11.28605
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27161
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89827
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69566
