¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ô(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378176
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290457
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693579
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026937
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388308
µ(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811982
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31077
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86465
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48326
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17847
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86735
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56579
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41296
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96618
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56798
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41489
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02192
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74868
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44341
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84935
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27651
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28958
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0996
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98036
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061674
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.26831
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49052
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730101
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98913
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270047
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575635
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909338
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275035
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677554
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011665
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371758
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809991
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30852
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86219
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48048
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17537
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86328
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57585
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41736
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97093
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65176
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46881
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96984
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52139
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93079
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7141
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78695
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63797
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28598
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.053668
º(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.259705
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481278
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720128
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978329
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258317
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562874
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895354
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259668
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660632
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99684
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357189
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808249
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3066
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86004
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47811
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17267
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85996
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58746
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42314
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97714
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73782
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52502
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15367
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19854
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60255
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01567
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48926
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31244
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40262
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.78197
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.04572
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251193
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472078
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710203
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967584
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246657
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550172
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881482
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244435
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643789
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982397
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.355823
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.806761
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30498
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85824
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47607
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17036
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85737
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59984
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43024
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98483
º(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82618
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58348
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3636
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29054
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68702
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20556
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00258
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86845
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.21757
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.037802
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242682
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462914
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700321
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956921
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235063
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537552
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867653
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229273
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627108
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968331
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354757
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805581
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30363
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85677
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47441
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16852
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85555
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61298
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43876
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06224
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91689
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64423
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58047
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37464
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48277
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70726
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54536
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68603
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71813
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029938
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234228
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453809
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690507
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946279
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22353
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525009
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853923
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214204
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61049
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954664
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353905
·(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804622
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30263
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85561
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47313
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16704
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86193
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62686
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44864
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1455
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01001
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80523
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80465
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69253
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42549
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23746
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17035
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16717
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.70287
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.022097
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225827
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444763
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680758
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935739
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212055
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512482
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840256
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199251
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593988
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9435
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353263
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803972
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30189
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85474
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47218
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16601
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87497
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6415
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45994
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2309
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10555
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01138
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02488
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76242
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75582
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54171
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48768
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4675
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.014304
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217449
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435799
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671068
¸(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925208
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200689
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500108
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826704
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184381
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577598
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943172
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352921
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803542
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30142
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85425
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4716
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16538
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88766
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65135
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49659
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27169
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13692
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08058
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10588
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93894
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81152
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60181
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6974
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.2434
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.006557
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209145
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426829
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661405
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914802
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189341
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48774
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813233
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169581
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56131
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943051
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352788
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803391
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29637
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84726
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45982
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14763
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88155
(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64449
