°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.513114
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52882
Ë(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1743
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.84049
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.82615
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.18086
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.17145
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.16537
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.16259
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.930206
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.146947
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381122
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.634876
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.910723
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.204844
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.523276
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.842141
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.182271
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.55458
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.963784
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695956
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.97266
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26719
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58128
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24439
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41059
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58358
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76368
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95123
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32862
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75907
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20346
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67978
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48485
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.94926
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.94254
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.9388
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.70018
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.69434
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.69175
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.931905
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.148783
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.383108
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.637033
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.911605
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.203037
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.519836
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.830823
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.169911
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.541029
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.948864
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729057
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00776
ˇ(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30448
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65485
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33643
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50563
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68164
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.865
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79881
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45044
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89571
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3493
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90647
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2642
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.09227
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.08552
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.08176
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.08101
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.18299
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.24359
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933568
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.150577
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.385051
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.63914
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.909925
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.201206
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.50955
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.819631
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.157689
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.527633
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.934116
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.378443
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04382
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34286
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77105
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43132
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60356
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78286
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30773
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08501
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59884
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03669
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49983
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20902
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.25019
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.24038
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.2336
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.22984
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.2291
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.23138
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.23668
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.935194
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.152331
◊(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38695
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.640682
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.908225
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.19935
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.499375
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.808563
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.145607
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.51439
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.919539
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.360028
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08095
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38228
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88989
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52921
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70461
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88724
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.769
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17596
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74062
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18216
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65529
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52566
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.40363
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.39376
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.38695
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.38318
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.38245
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.38477
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.39013
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.936783
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.154046
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.388805
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.639098
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.906504
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.197476
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.489319
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.797623
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.133665
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.501303
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.907583
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.341935
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11907
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42282
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0114
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63008
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80882
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47064
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85671
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27845
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88134
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33229
Î(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94995
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85739
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.41017
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.40032
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.39352
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.38977
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.38907
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.3914
(331.27, 7.39, 369.65) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.39679
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.938332
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.155718
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.390615
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.637496
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.904764
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.195579
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.479376
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.786808
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.121861
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.488369
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.905989
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.324157
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.769229
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46449
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13568
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73415
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18851
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55536
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94697
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42633
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02651
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48726
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2584
(331.27, 7.39, 369.65) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.75585
(331.27, 7.39, 369.65) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.73524
(331.27, 7.39, 369.65) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.71777
(331.27, 7.39, 369.65) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.70341
(331.27, 7.39, 369.65) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.69217
(331.27, 7.39, 369.65) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.68402
(331.27, 7.39, 369.65) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.67896
(331.27, 7.39, 369.65) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.67698
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.939845
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.157351
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.389569
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.635875
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.903003
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.187266
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.469551
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.776122
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.1102
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.475593
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.903209
â(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.306694
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.750013
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54692
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26285
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84146
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27046
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64247
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03973
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57864
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17625
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70587
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59594
(331.27, 7.39, 369.65) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.3804
(331.27, 7.39, 369.65) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.36025
(331.27, 7.39, 369.65) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.34318
(331.27, 7.39, 369.65) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.32917
(331.27, 7.39, 369.65) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.31821
(331.27, 7.39, 369.65) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.31029
(331.27, 7.39, 369.65) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.30541
(331.27, 7.39, 369.65) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.30356
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.941318
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.158941
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.388055
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.634235
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.901221
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.178308
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.45984
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.765566
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.098679
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.464563
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.887558
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.28955
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.731149
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66064
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39295
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0007
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3546
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.732
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13519
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73564
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33079
(331.27, 7.39, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00659
(331.27, 7.39, 369.65) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.04397
(331.27, 7.39, 369.65) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.02123
(331.27, 7.39, 369.65) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.00152
(331.27, 7.39, 369.65) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.98483
(331.27, 7.39, 369.65) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.97115
(331.27, 7.39, 369.65) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.96046
(331.27, 7.39, 369.65) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.95277
(331.27, 7.39, 369.65) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.94805
(331.27, 7.39, 369.65) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.94632
