¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ç (376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.04717
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.28605
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.54843
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.10246
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.16466
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.795308
â (376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.130507
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.507582
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.957443
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.524257
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.3517
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.25106
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.29884
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.56404
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.12191
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.27669
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.777691
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.108506
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.495003
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.950677
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.51791
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.30664
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.26023
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.30984
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.57746
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.13866
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.37994
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.757424
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.08998
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.482074
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.943329
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.510684
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.27279
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.26791
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.31905
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.5887
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.15267
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.4741
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.73705
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.077956
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.468802
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.935404
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.502592
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.24175
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.27408
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.32644
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.59773
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.16393
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.57923
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.716572
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.065624
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.45519
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.926903
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.493627
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.21746
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.24017
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.33202
× (376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.60454
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.17242
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.68541
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.699973
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.052989
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.44462
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.917839
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.483806
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.19832
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.17733
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.33578
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.60913
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.17815
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.77977
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.6882
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.040057
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.436021
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.908209
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.473132
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.17796
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.11543
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.3377
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.61148
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.18109
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.86121
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.676156
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.02683
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.42692
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.898022
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.461612
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.1564
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.07144
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.33781
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.6116
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.18124
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.91317
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.663851
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.013317
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.417327
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.887282
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.449253
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.13366
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.02595
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.25126
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.6095
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.17862
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.95464
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.651287
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.99952
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.407244
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.875997
Û (376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.436069
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.10976
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.97899
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.16658
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.60516
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.17321
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.98541
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.638465
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.985446
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.396674
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.86417
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.422063
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.08594
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.94458
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.08202
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.5986
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.16502
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.0776
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.625393
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.971098
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.385625
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.851805
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.407245
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.0689
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.91366
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.01265
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.52853
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.15406
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.29955
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.612077
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.956859
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.374103
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.838917
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.39163
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.05094
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.88146
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.95027
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.4101
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.14036
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.48372
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.598519
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.946078
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.362109
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.825502
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.375221
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.03208
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.84801
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.88643
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.29792
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.12392
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.62769
¿ (376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.584726
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.934881
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.349657
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.811577
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.358035
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.01234
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.81334
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.82118
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.18464
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.06643
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.67596
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.5707
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.923266
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.336744
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.79714
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.340082
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.991709
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.77747
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.76653
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.0876
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14763
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.74391
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.55645
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.911248
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.323385
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.782203
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.321371
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.970222
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.74044
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.72226
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24725
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07429
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.66733
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.541978
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.89883
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.309581
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.766777
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.301918
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.947888
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.70228
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52273
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17668
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99327
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.99895
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.52729
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.886015
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.295341
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.750865
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.281737
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.924726
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38818
É(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47685
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10254
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90475
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.10267
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.512389
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.87281
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.280671
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.734474
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.260835
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44565
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34875
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42937
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02496
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80903
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.05884
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.497283
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.859223
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.265577
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.717614
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81169
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4364
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30801
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38037
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94408
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70633
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.89461
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.481977
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.84526
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.250068
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264585
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79432
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42625
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26601
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32987
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87751
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59698
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.466471
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.830923
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776176
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248638
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77643
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41513
(376.01, 8.08, 343.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22277
