¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
è!(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.493723
í!(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.384661
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.383875
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.384042
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.385162
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.387236
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.390265
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.710587
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 7.172366
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 5.938584
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 5.896839
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 5.856544
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 5.817657
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 5.780141
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 5.743958
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 5.709072
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 5.716352
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 5.747075
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 5.778995
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 5.812145
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.169022
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.472514
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.843723
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.429733
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.420262
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.411775
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.404264
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.397724
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.392151
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.387541
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.38389
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.381194
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.379453
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.378665
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.378828
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.379945
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.382013
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.385036
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.500654
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.505681
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.155184
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.111315
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.068968
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.028095
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 5.988659
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 5.950619
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 5.913934
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 5.887951
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 5.921125
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 5.955571
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 5.991318
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.22693
é!(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.51528
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.919007
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.425472
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.416005
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.407521
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.400012
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.393474
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.387902
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.383292
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.37964
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.376944
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.375201
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.37441
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.374571
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.375684
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.377749
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.380767
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.496304
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.501326
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.230403
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.209724
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.190103
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.171523
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.177718
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.173717
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.135049
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.097769
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.106828
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.144065
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.182691
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.285811
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.667678
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.997027
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.422167
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.412702
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.40422
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.396713
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.390176
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.384605
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.379995
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.376343
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.373646
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.371902
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.371109
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.371268
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.372379
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.37444
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.377455
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.49293
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.497946
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.205787
ê!(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.185164
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.165596
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.147064
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.202133
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.386994
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.370798
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.33498
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.305346
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.328329
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.392819
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.861568
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.923516
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 7.077902
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.419813
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.410351
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.401869
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.394364
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.387828
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.382258
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.377648
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.373996
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.371299
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.369553
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.36876
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.368917
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.370026
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.372084
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.375098
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.490529
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.49554
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.182259
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.161689
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.142171
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.123686
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.226563
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.362655
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.346497
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.33136
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.317239
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.304118
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.429002
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.903384
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 7.200938
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 7.165093
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.418411
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.408948
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.400469
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.392964
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.386429
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.380858
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.37625
ë!(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.372596
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.369899
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.368154
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.367359
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.367515
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.368621
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.370681
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.373692
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.489097
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.494107
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.159799
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.139281
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.119812
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.101372
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.251001
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.342394
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.3233
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.308197
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.294104
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.281008
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.465325
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.945399
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 7.502741
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 7.462801
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.417956
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.408495
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.400015
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.392512
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.385976
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.380406
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.375797
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.372146
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.369446
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.367701
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.366906
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.367061
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.368169
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.370226
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.373237
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.488632
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 7.15323
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.13839
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.117922
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.098497
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.080101
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.275444
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.627116
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.582387
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.539227
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.497595
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.457445
è!(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.501776
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.987599
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 7.553104
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 7.789538
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.418452
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.40899
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.400511
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.393006
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.386471
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.3809
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.376291
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.372639
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.369941
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.368195
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.367401
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.367558
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.368664
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.370723
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.485103
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.48914
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 7.153787
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.118014
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.097595
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.078213
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.059856
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.989381
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.93977
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.891882
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.845665
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.801071
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.758057
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.716579
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 7.029977
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 7.602774
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 8.147527
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.419898
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.410435
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.401954
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.394448
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.387913
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.382342
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.377732
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.37408
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.371383
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.369638
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.368845
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.369001
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.37011
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.372169
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.486576
(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.490613
ç!(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 7.155415
