°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
˘ (381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.871374
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.378078
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.593962
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.836196
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.101311
Ñ!(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.393402
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.730617
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.106505
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.557357
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.104751
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.694764
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.353976
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.12298
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.03155
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27112
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.56741
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.11416
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.924962
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.028668
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.139927
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.258849
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.385477
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.520563
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.664954
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.820116
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.990224
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.17358
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.371755
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.586585
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.828116
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.092461
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.383766
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.719917
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.096
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.545726
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.096885
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.674503
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.330499
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.09546
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.99884
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19132
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42822
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.53955
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.922868
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.026452
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.136923
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.255657
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.38208
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.51694
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.661082
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.81547
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.984991
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.167938
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.365655
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.57997
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.820286
è!(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.083883
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.374406
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.709523
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.086019
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.534421
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.088597
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.654751
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.307618
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.06864
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.96699
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11297
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.30387
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.91814
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.920898
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.024368
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.134079
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.252607
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.378833
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.513478
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.657382
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.811507
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.979949
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.162502
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.359779
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.573598
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.812701
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.075577
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.365313
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.699429
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.076319
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.523436
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.071805
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.6355
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.285326
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.04253
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.93598
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03605
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.17499
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.919053
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.022415
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.13201
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.2497
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.375739
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.510179
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.653856
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.807732
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.975095
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.157271
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.354125
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.567466
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.805369
ß!(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.067545
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.356492
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.689639
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.0669
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.513976
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.055447
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.616751
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.263623
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.01712
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.90582
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.96952
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.04269
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.917331
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.020593
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.130079
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.246932
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.372795
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.507039
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.650502
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.80414
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.970432
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.152245
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.348692
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.561576
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.798278
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.059783
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.347941
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.680147
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.057764
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.508064
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.039514
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.598495
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.2425
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.992396
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.87649
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.93416
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91304
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.915732
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.018902
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.128288
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.244446
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.370003
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.504061
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.647321
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.800733
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.965959
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.147424
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.343481
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.555927
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.791437
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.052293
°!(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.339659
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.670957
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.048906
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.502368
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.024011
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.580737
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.221957
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.968361
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.84799
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.89983
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.786
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.914257
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.017342
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.126634
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.242691
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.36736
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.501245
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.644311
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.797511
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.961927
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.142806
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.33849
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.550517
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.78484
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.04507
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.331645
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.662065
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.040328
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.496893
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.008932
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.563469
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.201988
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.945004
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.8203
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.86649
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6615
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.912906
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.015913
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.12512
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.241084
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.36487
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.498588
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.641474
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.794474
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.958668
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.138391
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.33372
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.545346
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.778487
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.038116
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.323899
®!(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.653471
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.032029
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.491641
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.994275
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.546688
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.182588
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.92232
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.79343
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.83415
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.55332
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.911679
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.014614
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.123744
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.239625
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.362875
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.496093
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.638808
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.791618
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.955605
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.134182
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.329169
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.540416
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.772378
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.03143
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.316417
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.645172
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.024008
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.486606
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.980039
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.530396
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.163756
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.90031
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.76736
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.80279
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45081
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.910576
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.013446
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.122507
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.238311
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.361479
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.493758
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.636314
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.788949
(381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.952739
