¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¦(337.81, 7.34, 324.27) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.65585
Ş(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.359026
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.374624
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.499744
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.630883
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.890652
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.19623
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.531347
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.900436
(337.81, 7.34, 324.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33727
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.23368
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.20803
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.18431
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.28718
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.39641
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.5095
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.64156
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.86548
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 13.09946
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 13.34414
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 13.83313
(337.81, 7.34, 324.27) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.80852
(337.81, 7.34, 324.27) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.84497
(337.81, 7.34, 324.27) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.88383
(337.81, 7.34, 324.27) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.92513
(337.81, 7.34, 324.27) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.05331
(337.81, 7.34, 324.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.961949
(337.81, 7.34, 324.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.229627
(337.81, 7.34, 324.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992523
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.265839
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.535582
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.824888
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.988202
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.360664
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.342238
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.532573
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.805339
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.102982
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.429013
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.245852
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.95057
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.92372
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.93936
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.03868
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.1415
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.24793
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.39863
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.61203
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.83486
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 13.0905
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 13.58429
(337.81, 7.34, 324.27) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.70453
İ(337.81, 7.34, 324.27) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.6195
(337.81, 7.34, 324.27) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.53761
(337.81, 7.34, 324.27) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.52905
(337.81, 7.34, 324.27) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.56839
(337.81, 7.34, 324.27) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.10891
(337.81, 7.34, 324.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.9667
(337.81, 7.34, 324.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689673
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.942003
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.189193
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.453564
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.616798
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.767644
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.92522
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.364338
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.456249
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.722311
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.012336
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.409381
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.68495
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.65693
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.71024
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.80377
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.90059
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.00082
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.16821
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.37182
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.58426
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.8721
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 13.34746
(337.81, 7.34, 324.27) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.7051
(337.81, 7.34, 324.27) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.62228
(337.81, 7.34, 324.27) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.54255
(337.81, 7.34, 324.27) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.46583
(337.81, 7.34, 324.27) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.16693
(337.81, 7.34, 324.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.971364
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.644394
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.87168
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.114144
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.278073
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.415241
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.558332
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.707694
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.728502
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.381876
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.641489
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.924196
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.789759
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.40833
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.49341
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.58151
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.67273
í(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.76717
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.94948
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.14392
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.34667
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.66368
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 13.12177
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.370027
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.579666
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.802776
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.968057
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.093186
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.223557
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.359463
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.418788
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.40096
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.394325
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.562797
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.034594
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.20792
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.28807
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.37108
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.45705
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.5632
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.74167
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.92754
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.12123
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.46455
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.310273
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.516205
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.683401
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.797876
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.917013
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.041065
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.134558
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.11576
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.098255
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.419737
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.486166
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.372281
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.09349
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.17173
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.25277
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.37323
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.54408
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.72192
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.90713
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.27406
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.251657
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.421257
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.526255
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.635421
ì(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.748975
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.867148
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.853325
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.83489
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.817704
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.446312
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.688098
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.90901
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.98275
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.05915
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.1924
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.35609
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.52639
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.70738
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.09166
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.179194
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.275723
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.375997
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.480207
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.588552
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.611269
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.591963
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.573881
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.424792
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.474074
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.988544
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.80352
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.87556
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.02014
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.1771
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.34031
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.54471
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.91679
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.044047
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.136355
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.23221
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.331784
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.387524
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.367399
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.348475
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.330743
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.978002
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.503043
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.67505
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.71101
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.85598
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.00659
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.16312
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.38843
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.74897
(337.81, 7.34, 324.27) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 16.49722
å(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.914444
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.002796
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.094506
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.180304
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.1594
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.139681
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.12113
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.914099
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.583718
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.634494
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.94115
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.69943
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.84404
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.99429
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.23814
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.58775
(337.81, 7.34, 324.27) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 15.55987
(337.81, 7.34, 324.27) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 15.94748
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.790076
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.874712
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.962535
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.966404
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.945928
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.926602
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.857017
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.601713
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.58267
(337.81, 7.34, 324.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31283
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.83425
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.74365
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.83334
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.09346
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.43271
(337.81, 7.34, 324.27) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.72851
(337.81, 7.34, 324.27) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 15.07225
(337.81, 7.34, 324.27) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 15.43528
(337.81, 7.34, 324.27) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 16.42877
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.800514
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.773256
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.78704
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.765837
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.745771
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.726826
(337.81, 7.34, 324.27) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 6.654863
(337.81, 7.34, 324.27) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.511733
(337.81, 7.34, 324.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67508
(337.81, 7.34, 324.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32017
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.66648
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.63332
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.95405
(337.81, 7.34, 324.27) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.28345
Ö(337.81, 7.34, 324.27) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.13002
