¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¬(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.58894
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84243
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05722
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72328
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34903
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49886
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34971
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.73947
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.1423
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.06376
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.19614
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.09652
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.08242
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.1064
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.1804
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.2165
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.2655
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.32531
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.077588
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.310121
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.56217
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.833802
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.106398
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.394907
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.686366
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.002986
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.348112
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.725706
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.165071
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.688521
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27732
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67665
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70859
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01595
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67793
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02549
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43257
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5765
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.59273
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.12077
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.14676
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.24425
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.18552
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.18272
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.19623
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.20524
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.23223
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.25372
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.29136
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.081586
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.314448
Õ(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.566872
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.833277
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.105826
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.391359
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.68252
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.998804
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.343545
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.720702
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.169419
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.693668
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28313
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95066
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57587
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97569
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63371
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73972
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36801
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34936
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.72066
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.44093
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.40519
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.87868
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.54733
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.55083
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.55699
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.57379
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.59478
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.62044
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.6512
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.085513
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.318699
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.571488
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.832738
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.105244
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.387899
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.678768
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.994722
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.33909
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.715822
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.173991
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.698793
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28891
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95655
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48087
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93641
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59058
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75557
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30515
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.08699
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.95821
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.78157
à(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.79317
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.78564
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.92476
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.92851
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.94139
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.96045
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.98239
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.00722
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.03496
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.089366
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.322873
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.57602
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.832191
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.10465
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.384525
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.675112
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.990746
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.33475
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.714312
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.178543
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.703897
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29467
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96049
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71044
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82351
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54858
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77129
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24392
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21151
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.30532
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.27954
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.29297
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.81176
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.10546
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.33607
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.34749
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.36181
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.37892
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.39851
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.42104
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.093146
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.326965
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.580287
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.831633
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.104042
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.381242
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.671552
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.986874
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.330524
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.717732
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.18307
í(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.708968
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30039
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96477
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71535
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66278
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50764
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78687
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15506
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16382
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.8046
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.77275
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.86023
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.67371
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.3094
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.81111
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.79927
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 24.79826
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.96722
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.19342
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.47127
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.096851
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.330979
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.579761
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.831064
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.103424
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.378045
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.668087
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.983106
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.326411
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.721152
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.187572
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.714016
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30609
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96906
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72026
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58393
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47643
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80239
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76963
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1869
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64347
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46556
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.79996
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.77812
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.23555
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.51985
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 24.62517
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.80547
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.04191
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.32904
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.10048
·(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.334908
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.579226
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.830483
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.102795
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.374938
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.664718
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.979443
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.322412
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.724566
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.192048
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.719036
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31175
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97333
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72515
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58958
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48928
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81772
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39735
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20979
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56197
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.34689
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.3224
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.30098
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.62172
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.6277
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 24.45829
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.64946
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.89572
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.19174
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.104033
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.338757
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.578679
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.829891
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.102151
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.371918
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.661445
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.975883
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.318527
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.727981
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.1965
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.724024
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31738
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9776
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73003
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59596
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.60333
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83293
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37484
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23252
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48993
(324.91, 7.15, 393.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55145
Î(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.82879
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.80677
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.02567
(324.91, 7.15, 393.37) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.97735
