¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼ (409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.81199
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66926
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78932
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11192
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69723
ş(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77382
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23023
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.76373
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.964483
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.16156
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.373088
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.600676
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.846183
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.102628
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.334372
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.58291
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.873588
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.243544
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.651334
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.115915
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50501
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14818
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87714
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71009
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6709
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79124
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1142
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70002
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78492
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23454
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.19787
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.967536
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.164831
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.376603
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.604462
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.85027
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.088095
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.318815
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.566224
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.874461
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.244503
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.652391
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934324
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50601
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14931
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8784
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71157
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6726
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79325
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11661
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70291
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79594
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23911
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.97063
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.168148
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.380166
… (409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.6083
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.854415
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.073843
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.303567
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.549881
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.875396
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.245533
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4238
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.935243
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50709
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15051
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87978
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71313
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67441
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79537
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11913
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70594
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80693
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24388
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.973765
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.171509
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.383777
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.61219
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.846044
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.059884
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.288636
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.539056
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.876396
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.246633
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424674
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936232
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50816
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15174
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8812
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71476
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67631
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79759
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12178
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70911
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81155
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24886
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.97694
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.174914
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.387434
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.616131
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.833233
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.046211
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.274011
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.540028
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.877463
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.965339
Ğ(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425598
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.937279
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50935
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15306
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88264
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71646
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67826
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79989
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1245
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71774
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81568
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25408
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.980157
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.178361
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.39114
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.620121
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.820686
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.032825
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.259696
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.541058
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549885
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966176
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42656
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938331
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51054
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15439
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88418
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71823
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68033
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80227
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12737
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72637
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81998
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2595
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.983414
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.181853
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.394893
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.610409
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.808412
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.019722
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.245683
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172445
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550732
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967084
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427553
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93946
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51179
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15579
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88579
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72004
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68245
Ğ(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8048
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13034
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73492
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82443
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2651
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.986711
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.185388
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.39869
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.599126
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.796397
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.006904
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.234344
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173245
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551552
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968013
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428578
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.940583
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51306
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15727
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88749
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72197
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68467
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80741
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13341
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74341
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82908
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27095
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.990047
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.188964
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.402534
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.588089
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.784646
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.99437
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828804
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174026
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552439
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968984
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42965
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941793
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51442
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15877
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88918
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72394
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68698
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81008
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13659
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75187
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83388
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27703
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.993421
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.192581
Á(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.393379
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.577303
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.77316
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513335
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829561
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17486
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553334
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969992
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430771
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.943035
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5158
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16036
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89096
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.726
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68932
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81286
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13994
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76023
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83884
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28332
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.996835
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.196242
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.383458
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.566763
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.761941
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514046
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830343
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175705
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554276
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971043
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.431916
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944315
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51724
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16198
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89281
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72809
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69178
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81574
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14335
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76855
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84398
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28983
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.000287
(409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.199944
