¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¦(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15176
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86416
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54258
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.655521
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.77911
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.910192
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.049445
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.197623
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.360816
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.520861
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.680791
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.851162
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.032998
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.227163
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435085
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.653368
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.887338
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.139469
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.411875
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.706761
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.027332
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.377034
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.75996
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.181008
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.646087
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78131
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39281
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07974
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85689
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74314
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51221
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33246
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05042
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5329
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.662509
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.786508
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.918035
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.057772
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.207779
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.370013
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.526217
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.686481
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.857219
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.039448
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.233914
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.441498
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.659579
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.894012
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.146658
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.419512
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.715035
¢(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.036325
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.386846
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.770704
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.192826
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.65915
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79672
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41005
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09914
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87888
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76825
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53545
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45023
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0956
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52644
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.669661
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.794078
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.926061
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.066295
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.218208
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.379433
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.531851
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.692467
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.86359
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.046103
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.241025
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.447689
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.666215
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.90114
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.154336
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.427679
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.723883
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.045943
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.397339
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.782198
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.205473
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.673128
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81318
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42844
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11986
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9024
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79512
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56075
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57205
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09942
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52319
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.676976
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.801822
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.934272
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.075015
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.228838
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.386405
“(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.537763
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.698748
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.870276
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.053094
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.248497
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.454275
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.673274
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.908722
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.162436
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.436379
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.73331
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.056191
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.40852
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.794449
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.21895
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.688029
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83074
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44812
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14197
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92747
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82383
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58818
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6981
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10586
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52315
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.684455
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.809741
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.942668
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.083934
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.238739
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.392241
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.543954
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.705328
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.877265
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.060426
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.256333
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.461257
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.680758
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.916765
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.170983
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.445613
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.743315
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.067071
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.420393
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.807457
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.233264
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.703858
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84942
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46897
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1655
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95412
”(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85431
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6177
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82843
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1149
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52631
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.692098
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.817832
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.951251
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.093605
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.248211
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.39834
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.550425
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.712204
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.884458
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.068099
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.263528
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.468639
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.688671
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.925266
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.180028
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.455383
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.753905
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.078587
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.43296
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.821229
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.248421
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.72062
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86921
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49108
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19038
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98242
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88665
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70537
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98084
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1266
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53267
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.699905
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.826101
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.960021
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.104136
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.257897
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.404705
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.557177
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.719379
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.89197
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076111
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.270802
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.476419
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.697011
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.934141
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.189571
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.465694
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.765079
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.09074
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.446227
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.835768
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.264428
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.738326
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26493
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51445
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21672
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01228
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9209
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82359
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14642
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14094
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59053
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.707877
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.834544
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.968976
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.114854
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.267399
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.411335
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.564211
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.72685
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.899804
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.084466
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.278452
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.484601
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.705783
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.943462
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.199615
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.476549
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.776846
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.103538
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.460198
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.851082
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.281287
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.75698
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28568
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53911
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24449
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04379
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95699
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94568
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16276
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17909
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70732
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.716013
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.843162
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.978119
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.125303
†(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.273909
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.418231
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.571528
(356.68, 9.70, 318.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.734509
