¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼(397.09, 14.00, 247.34) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.613554
(397.09, 14.00, 247.34) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 11.88575
(397.09, 14.00, 247.34) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 11.79533
œ(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.54601
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.48433
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.42491
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.4053
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.48979
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.59016
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.411559
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.581187
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.762682
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.957298
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.16647
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391493
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.63561
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.90066
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.18888
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.503483
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398621
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789834
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220719
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690811
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21287
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80675
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47586
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2352
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07282
(397.09, 14.00, 247.34) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.93038
(397.09, 14.00, 247.34) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.91255
(397.09, 14.00, 247.34) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.89668
(397.09, 14.00, 247.34) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.35971
(397.09, 14.00, 247.34) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 11.94194
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.91582
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.5725
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.51052
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.45081
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.4858
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.58451
(397.09, 14.00, 247.34) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.22774
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.409914
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.579431
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.760801
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.955279
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164298
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.388885
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.633071
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.897904
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.185882
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.49986
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393389
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784084
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.214354
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.680628
¼(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19755
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78958
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45647
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21313
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04232
(397.09, 14.00, 247.34) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.76482
(397.09, 14.00, 247.34) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.74721
(397.09, 14.00, 247.34) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.73155
(397.09, 14.00, 247.34) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.09807
(397.09, 14.00, 247.34) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.00054
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.71084
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.60074
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.53844
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.50765
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.58204
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.68257
(397.09, 14.00, 247.34) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.06594
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.40834
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.577748
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.759
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.953347
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.16222
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.386488
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.630637
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.895264
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.183006
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.496368
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.841877
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778566
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208263
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670773
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18307
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77278
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43749
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19151
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01246
(397.09, 14.00, 247.34) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.84208
(397.09, 14.00, 247.34) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.67263
(397.09, 14.00, 247.34) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.65325
(397.09, 14.00, 247.34) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.15786
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.14027
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.69574
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.63075
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.56811
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.5827
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.68165
(397.09, 14.00, 247.34) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.16482
(397.09, 14.00, 247.34) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 10.99845
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.406835
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.576141
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.75728
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951501
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.160235
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.384338
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.628309
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.892737
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.180257
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.493009
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.838191
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773234
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.200199
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661179
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17243
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75637
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41893
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17039
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98537
(397.09, 14.00, 247.34) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 13.01767
(397.09, 14.00, 247.34) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.84382
(397.09, 14.00, 247.34) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.38485
(397.09, 14.00, 247.34) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.22239
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.93123
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.72792
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.66256
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.61998
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.68389
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.78477
(397.09, 14.00, 247.34) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.10884
(397.09, 14.00, 247.34) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.04577
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.405401
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.574609
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.75564
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.949742
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.158342
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.382281
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.626086
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.890325
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.17763
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.489784
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.834651
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.214094
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191833
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651947
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16216
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7403
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40078
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14976
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96359
(397.09, 14.00, 247.34) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 13.20035
(397.09, 14.00, 247.34) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 13.02187
(397.09, 14.00, 247.34) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.39123
(397.09, 14.00, 247.34) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.28954
–(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.83014
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.76195
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.69619
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.68925
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.78864
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.89153
(397.09, 14.00, 247.34) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.15878
(397.09, 14.00, 247.34) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.09513
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.404037
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.573153
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.754081
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.948069
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.156401
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380325
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.62397
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.888029
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.174667
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.486691
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.831257
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.210354
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.620883
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.643031
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15221
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72461
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38309
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12963
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94245
(397.09, 14.00, 247.34) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 13.3905
(397.09, 14.00, 247.34) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.70033
(397.09, 14.00, 247.34) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.46215
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.17228
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.86647
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.79784
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.7427
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.79566
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.89708
(397.09, 14.00, 247.34) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.27753
(397.09, 14.00, 247.34) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.21084
(397.09, 14.00, 247.34) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.16584
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.402746
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.571773
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.752604
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.946483
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.154472
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.378464
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.621957
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.885844
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.171064
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.48373
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.828008
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.206773
º(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.613895
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634384
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14262
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70929
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36579
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10994
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92192
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83521
(397.09, 14.00, 247.34) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.64344
(397.09, 14.00, 247.34) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.53587
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.97635
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.90473
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.83565
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.81302
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.90582
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.00936
(397.09, 14.00, 247.34) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.33242
(397.09, 14.00, 247.34) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.29104
(397.09, 14.00, 247.34) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.36392
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.401523
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.570466
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.751205
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.944983
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.152642
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.376701
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.620049
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.883777
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.167612
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.480902
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.824905
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.203352
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.607161
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.041252
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13337
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69883
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34891
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09077
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90207
(397.09, 14.00, 247.34) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.04831
(397.09, 14.00, 247.34) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.72127
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.43647
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.01706
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.94495
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.87633
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.9177
(397.09, 14.00, 247.34) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.01986
(397.09, 14.00, 247.34) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.46011
(397.09, 14.00, 247.34) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.42254
(397.09, 14.00, 247.34) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.50763
(397.09, 14.00, 247.34) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.62928
(397.09, 14.00, 247.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.400371
