¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.359432
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681061
¬(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.115097
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.596334
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1328
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73452
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41398
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18725
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.075
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1045
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22337
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50524
(330.27, 7.50, 367.24) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.17409
(330.27, 7.50, 367.24) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.15502
(330.27, 7.50, 367.24) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.13826
(330.27, 7.50, 367.24) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.12379
(330.27, 7.50, 367.24) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.1116
(330.27, 7.50, 367.24) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.10168
(330.27, 7.50, 367.24) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.09403
(330.27, 7.50, 367.24) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.08864
(330.27, 7.50, 367.24) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.0855
(330.27, 7.50, 367.24) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.08461
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.516334
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.697267
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.891379
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.100134
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.325381
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.568573
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295033
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594857
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921596
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278966
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671513
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.104532
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.584599
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11968
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71974
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39726
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16817
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05296
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07882
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17738
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4872
(330.27, 7.50, 367.24) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.24337
(330.27, 7.50, 367.24) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.22421
(330.27, 7.50, 367.24) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.20735
(330.27, 7.50, 367.24) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.1928
(330.27, 7.50, 367.24) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.18054
(330.27, 7.50, 367.24) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.17057
(330.27, 7.50, 367.24) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.16287
(330.27, 7.50, 367.24) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.15743
(330.27, 7.50, 367.24) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.15427
(330.27, 7.50, 367.24) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.15336
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.51375
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.694498
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.888407
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.096929
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.321886
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564792
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288475
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587677
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913788
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270433
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662111
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.094159
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573022
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10676
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70521
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3808
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14937
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03131
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05359
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15887
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46385
(330.27, 7.50, 367.24) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.31559
(330.27, 7.50, 367.24) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.29632
(330.27, 7.50, 367.24) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.27937
(330.27, 7.50, 367.24) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.26474
(330.27, 7.50, 367.24) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.25241
(330.27, 7.50, 367.24) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.24237
(330.27, 7.50, 367.24) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.23462
(330.27, 7.50, 367.24) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.22915
(330.27, 7.50, 367.24) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.22595
(330.27, 7.50, 367.24) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.22503
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.511209
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.691777
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.885484
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.093783
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.318452
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00698
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281983
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580648
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906086
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262002
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652804
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083897
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561655
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09403
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69093
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36462
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13089
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02875
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14098
¤(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40558
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.10398
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.07301
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.0444
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.01814
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.9942
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.97258
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.95324
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.93617
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.92138
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.90883
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.508712
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.689101
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.882612
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.090692
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.315077
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001114
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275607
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573729
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898506
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253717
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643708
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073799
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550452
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08156
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67686
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34871
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1127
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98904
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00438
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12374
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.87127
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.85028
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.83157
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.8151
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.80089
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.7889
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.77005
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.7514
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.73499
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.72081
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.70885
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.506259
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.686474
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.87979
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.087656
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.311744
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995294
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269334
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566894
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891057
¹(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245543
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634737
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0639
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.539434
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06926
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66304
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33305
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09484
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96849
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98044
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.54039
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.50693
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.47577
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.4469
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.42029
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.39592
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.37378
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.35384
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.3361
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.32054
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.30714
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.2959
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.50385
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.683894
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.877021
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.084675
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736873
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989609
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263148
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560174
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883752
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237539
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625918
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054159
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.528615
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05718
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64947
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31767
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07728
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94828
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95689
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.14141
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.10923
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.07929
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.05157
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.02605
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.0027
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.98152
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.96249
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.94558
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.93079
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.91811
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.02062
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.501487
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.681362
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.874302
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.081748
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73168
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984006
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257057
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553559
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876545
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229647
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617245
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044554
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517975
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04526
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63612
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30256
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06005
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92844
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.87593
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.85209
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.8304
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.81084
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.79338
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.77803
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.76476
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.75357
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.74445
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.73738
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.78596
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.00512
(330.27, 7.50, 367.24) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.00413
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.499792
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.678878
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.871636
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.078879
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726583
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978495
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251113
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547084
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869489
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221868
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608716
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035156
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507534
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03361
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62298
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28773
(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04314
