°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ô(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.84914
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.046832
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.356894
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.697193
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.06836
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.47902
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.939404
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.450436
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69586
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35358
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09943
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95225
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93661
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.49374
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.47123
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.45066
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.43201
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.41526
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.40041
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.38743
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.37634
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.3671
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.35972
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.3542
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.35052
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.34869
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.3487
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.866435
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.068738
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.286086
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.518782
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.770464
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.04339
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.353046
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.692564
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.063068
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.472463
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.932096
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.44139
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68416
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3404
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08444
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93503
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91666
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.44919
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.42676
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.40627
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.38769
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.37101
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.35622
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.3433
˚(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.33224
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.32305
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.3157
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.31021
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.30655
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.30473
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.30474
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.864187
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.066321
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283402
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.515881
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.767324
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.039972
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.349181
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.687937
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.057756
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.466034
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.924767
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.432323
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67261
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3273
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06955
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91796
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89685
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.4068
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.38446
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.36404
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.34553
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.32891
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.31417
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.3013
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.2903
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.28114
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.27382
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.26835
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.26471
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.2629
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.26292
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.861947
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.063912
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.280737
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.513002
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.764206
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.036579
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.345297
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.683342
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.052424
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.459807
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.917417
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.423239
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66105
Æ(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31431
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05477
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90095
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87716
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.36654
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.34428
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.32394
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.30549
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.28893
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.27425
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.26142
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.25045
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.24133
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.23405
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.2286
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.22497
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.22318
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.2232
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.859717
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.061516
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.278091
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.510144
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.761111
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.033211
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.341397
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.678776
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.047074
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.453621
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.910046
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.414133
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64464
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30138
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04004
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88408
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85759
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.32838
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.3062
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.28592
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.26753
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.25103
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.23639
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.22362
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.21269
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.2036
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.19634
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.19091
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.1873
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.18552
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.18555
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.857496
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.05913
˛(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.275468
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.507305
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758038
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029868
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.337481
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.674243
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.041707
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.447475
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.902658
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.405013
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62813
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28855
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02543
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86733
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83817
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.29229
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.27017
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.24996
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.23163
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.21518
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.2006
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.18786
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.17697
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.16791
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.16068
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.15527
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.15168
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.1499
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.14994
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.855285
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.056755
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.272862
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.504487
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754986
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.026552
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.333549
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.669743
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.036325
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.441373
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.895252
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.39588
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61165
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27579
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01093
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85068
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81889
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.25823
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.23618
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.21603
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.19776
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.18136
Å(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.16682
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.15412
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.14327
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.13424
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.12703
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.12164
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.11806
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.1163
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.11634
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.853086
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.05439
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.270277
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.501692
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.75196
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.02326
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.329602
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.665277
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.030925
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.435314
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.887833
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.386731
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59521
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26312
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99653
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83418
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79976
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.22619
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.2042
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.1841
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.16589
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.14954
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.13504
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.12238
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.11155
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.10255
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.09537
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.09
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.08643
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.08467
(331.30, 7.40, 369.22) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.08472
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.850895
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.052036
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.267712
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.498918
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.748956
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.019997
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.325642
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.660844
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.025511
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.429298
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.880398
±(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.377572
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57878
(331.30, 7.40, 369.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25055
