¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
à(337.29, 7.49, 330.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.56781
é(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.121335
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.178111
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.289361
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.405241
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.526002
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.91433
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.311296
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.342404
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.374623
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.407986
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.442531
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.478294
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.546841
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.659376
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.778354
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.904317
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.350878
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.925801
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.903678
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.89776
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.931958
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.967542
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.004544
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.042999
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.082942
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.18836
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.299946
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.416178
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.666077
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.263813
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.29403
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.325329
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.357741
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.391304
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.426054
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.516965
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.627902
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.745152
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.869243
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.871988
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.848989
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.830559
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.86299
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.896764
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.931912
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.968465
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.006458
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.092013
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.199547
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.3115
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.433967
ê(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.217802
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.247166
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.277585
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.30909
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.341716
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.384092
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.487754
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.597141
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.712715
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.834989
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.79758
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.774873
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.797438
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.829473
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.862841
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.89757
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.933694
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.000064
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.103764
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.211674
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.324026
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.750645
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.173205
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.201754
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.231332
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.26197
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.2937
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.356928
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.459195
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.567075
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.681022
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.830103
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.725765
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.735163
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.765525
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.797181
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.830159
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.864489
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.912275
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.012346
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.116434
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.224753
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.514513
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.129974
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.157743
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.186516
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.216324
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.247199
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.330362
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.431273
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.537694
é(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.650062
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.264709
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.676039
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.704789
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.734798
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.766091
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.798697
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.832642
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.925058
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.025527
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.130032
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.293034
(337.29, 7.49, 330.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31019
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.088056
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.115077
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.143082
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.172098
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.209806
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.304381
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.403975
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.508977
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.619812
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.619939
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.647136
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.675559
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.70523
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.736175
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.768424
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.841686
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.938721
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.039614
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.144566
(337.29, 7.49, 330.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78583
(337.29, 7.49, 330.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32243
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.047407
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.073714
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.100982
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.129238
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.185592
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.278976
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.377292
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.480914
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.590264
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.592453
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.619345
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.647453
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.676801
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.707415
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.762024
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.855801
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.953269
Ó(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.054615
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.372205
(337.29, 7.49, 330.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78063
(337.29, 7.49, 330.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32912
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.007982
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.033605
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.060167
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.087697
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.161906
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.254135
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.351206
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.453492
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.705126
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.566043
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.592642
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.62045
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.649488
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.685886
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.776568
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.870784
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.968712
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.159779
(337.29, 7.49, 330.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.64028
(337.29, 7.49, 330.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.77542
(337.29, 7.49, 330.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32261
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.969739
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.994706
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.020593
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.052073
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.138741
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.229846
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.32571
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.426697
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.515549
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.540689
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.567008
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.594529
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.623274
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.700836
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.791962
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.886644
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.985058
(337.29, 7.49, 330.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.02708
(337.29, 7.49, 330.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.63623
(337.29, 7.49, 330.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.77019
(337.29, 7.49, 330.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31607
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.932638
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.956976
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.982216
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.030437
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.116087
Ì(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.206099
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.30079
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.400516
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.491491
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.516372
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.542425
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.569671
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.62843
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.716617
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.808213
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.903387
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.236316
(337.29, 7.49, 330.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.0237
(337.29, 7.49, 330.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.63216
(337.29, 7.49, 330.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76494
(337.29, 7.49, 330.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.30951
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.89664
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.920377
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.944995
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.009276
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.093935
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.182884
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.276436
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.374937
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.468442
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.493076
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.518875
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.559188
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.644579
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.733241
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.825333
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.031623
(337.29, 7.49, 330.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.807714
(337.29, 7.49, 330.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.0203
(337.29, 7.49, 330.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.62809
(337.29, 7.49, 330.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75967
(337.29, 7.49, 330.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.30294
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.86171
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.884868
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.908891
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.98858
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.072275
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.160192
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.252637
(337.29, 7.49, 330.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.517462
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.446386
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.470784
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.49634
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.575686
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.661552
(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.750713
½(337.29, 7.49, 330.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.843328
