¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
â(441.53, 14.70, 257.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.11664
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.63723
Ó(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.61945
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.60449
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.59232
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.58294
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.57634
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.57252
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.57146
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.193637
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402756
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627516
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869638
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131282
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414781
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722926
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052535
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401724
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783965
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204072
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692564
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24169
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84335
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47109
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17642
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0649
(441.53, 14.70, 257.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.52402
(441.53, 14.70, 257.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.50169
(441.53, 14.70, 257.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.4813
(441.53, 14.70, 257.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.46284
(441.53, 14.70, 257.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 13.59726
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.83917
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.81833
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.80036
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.78521
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.77288
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.76338
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.75668
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.75278
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.75169
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192268
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401277
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625907
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867921
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12941
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412742
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720739
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049761
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398706
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.780678
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.200406
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.68903
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23774
İ(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8383
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47341
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18174
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05754
(441.53, 14.70, 257.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.71271
(441.53, 14.70, 257.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.69002
(441.53, 14.70, 257.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.6693
(441.53, 14.70, 257.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.65054
(441.53, 14.70, 257.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 13.57607
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.02695
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.00587
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.98767
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.97234
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.95985
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.95021
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.94341
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.93944
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.93829
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.190912
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399818
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624332
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866227
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127579
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410752
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718557
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047077
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395803
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.777442
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196915
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.685529
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2338
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83342
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47601
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18712
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05039
(441.53, 14.70, 257.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.90913
(441.53, 14.70, 257.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.88607
(441.53, 14.70, 257.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.86501
(441.53, 14.70, 257.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.84593
(441.53, 14.70, 257.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 13.55543
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.2214
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.20007
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.18165
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.16612
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.15347
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.1437
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.13678
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.13273
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.13154
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18958
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398358
Ê(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622788
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864564
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125776
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408791
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716434
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044518
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393002
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774361
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19352
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682066
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22998
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82871
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47672
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19262
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04354
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00255
(441.53, 14.70, 257.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 13.09026
(441.53, 14.70, 257.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 13.06884
(441.53, 14.70, 257.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 13.04943
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20774
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.42282
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.40122
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.38256
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.36683
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.35401
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.34409
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.33706
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.33293
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.33168
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.188234
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396957
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621257
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862927
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124021
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406874
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714361
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042066
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390275
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.771412
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190256
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67872
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22618
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82419
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47161
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19827
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03693
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99491
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82406
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69605
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23832
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26126
Á(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.63145
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.60958
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.59068
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.57473
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.56174
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.55166
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.54452
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.5403
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.539
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.796059
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395594
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619775
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861317
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122249
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405007
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712319
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03966
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.387686
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768576
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187107
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67541
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22251
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81984
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46673
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19782
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03056
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98756
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87267
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73468
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33353
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32743
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.84762
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.82547
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.80631
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.79015
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.77696
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.76674
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.75947
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.75516
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.75379
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.794874
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.990221
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618328
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859756
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120584
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403165
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710288
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037398
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385193
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.765833
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184072
Æ(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.672174
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21891
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81566
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46201
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19251
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02448
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98056
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91411
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77457
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39309
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39559
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.07164
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.04919
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.02977
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.01337
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.99999
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.9896
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.9822
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.9778
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.97637
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.793713
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.988975
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616891
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858201
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118903
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401351
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708329
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035201
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382795
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763201
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181231
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668995
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21533
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81167
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45754
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18741
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01863
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97383
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95077
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81567
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43568
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46576
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.30384
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.28108
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.26139
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.24476
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.23117
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.22061
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.21308
(441.53, 14.70, 257.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.20857
