¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
À(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.31053
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07911
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224277
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377541
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539523
õ(381.63, 14.05, 262.92) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 6.574386
(381.63, 14.05, 262.92) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 6.638018
(381.63, 14.05, 262.92) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 6.703905
(381.63, 14.05, 262.92) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 6.772132
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509497
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742815
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993252
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316934
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829145
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742161
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.916892
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.897224
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.876426
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.857183
(381.63, 14.05, 262.92) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 6.834749
(381.63, 14.05, 262.92) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 6.695122
(381.63, 14.05, 262.92) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 6.685171
(381.63, 14.05, 262.92) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 6.547297
(381.63, 14.05, 262.92) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 6.540313
(381.63, 14.05, 262.92) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 6.661441
(381.63, 14.05, 262.92) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 6.655551
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.757721
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.751956
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.747652
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.744805
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.743415
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.898306
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.063849
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208207
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360581
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521646
(381.63, 14.05, 262.92) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 6.629405
(381.63, 14.05, 262.92) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 6.694313
(381.63, 14.05, 262.92) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 3.2727
(381.63, 14.05, 262.92) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 3.262454
(381.63, 14.05, 262.92) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 3.252756
(381.63, 14.05, 262.92) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 3.243598
(381.63, 14.05, 262.92) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 3.234973
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260714
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808862
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717437
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.04997
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.03017
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.00906
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.989517
(381.63, 14.05, 262.92) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 6.750273
(381.63, 14.05, 262.92) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 6.776303
(381.63, 14.05, 262.92) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 6.76621
(381.63, 14.05, 262.92) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 6.592497
(381.63, 14.05, 262.92) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 6.584665
(381.63, 14.05, 262.92) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 6.742122
å(381.63, 14.05, 262.92) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 6.736139
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.888417
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.882538
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.878139
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.875217
(381.63, 14.05, 262.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 9.873772
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.149206
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366402
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60206
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858706
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137239
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440542
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771923
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129385
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515585
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94171
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414249
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941044
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.00245
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.979692
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.958524
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.938926
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.920882
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.904381
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.889407
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.875952
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.864001
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.853549
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.844588
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.83711
(381.63, 14.08, 262.32) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 12.58125
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2632
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04519
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145707
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362646
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596451
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851999
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129955
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432549
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763208
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118637
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503752
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928663
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399714
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.924796
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.994611
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.971872
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.95072
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.931136
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.913106
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.896617
å(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.881654
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.868206
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.856265
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.84582
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.836864
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.829391
(381.63, 14.08, 262.32) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 12.53569
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.65965
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142243
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358869
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592392
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84527
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122625
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424554
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754466
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107925
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491987
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915632
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385235
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90863
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.988273
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.96555
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.944409
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.924837
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.906817
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.890338
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.875382
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.861944
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.85001
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.83957
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.830619
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.823148
(381.63, 14.08, 262.32) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 12.4899
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.53966
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.138705
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355086
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588296
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84034
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115316
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4166
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745721
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097271
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480256
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902638
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370803
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892508
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.983431
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.960716
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.939587
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.920024
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.902012
İ(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.885537
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.87059
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.857157
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.845227
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.834792
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.825844
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.818377
(381.63, 14.08, 262.32) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 12.47758
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19497
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.730972
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351314
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584225
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835937
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108731
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408596
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736955
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.086628
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468538
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889708
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356417
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877822
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48739
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.51044
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.56242
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.61652
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.67275
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.73118
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.79191
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.85496
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.92037
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.98821
(381.63, 14.08, 262.32) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 11.05859
(381.63, 14.08, 262.32) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.20506
(381.63, 14.08, 262.32) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.19292
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.98421
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.726723
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347504
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580134
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831493
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103946
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400572
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728185
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076032
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456871
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87683
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342098
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86318
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47086
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16007
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9367
(381.63, 14.08, 262.32) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.02056
İ(381.63, 14.08, 262.32) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 11.99409
(381.63, 14.08, 262.32) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 11.96952
(381.63, 14.08, 262.32) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 11.94683
(381.63, 14.08, 262.32) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 11.92601
(381.63, 14.08, 262.32) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 11.90703
(381.63, 14.08, 262.32) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 11.88988
(381.63, 14.08, 262.32) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 11.87455
(381.63, 14.08, 262.32) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 11.86103
(381.63, 14.08, 262.32) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 11.84931
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.72247
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343719
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576028
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827061
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09911
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394909
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719403
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065461
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445248
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863971
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327842
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.848555
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45429
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14121
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9104
(381.63, 14.08, 262.32) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 11.69211
(381.63, 14.08, 262.32) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 11.66644
(381.63, 14.08, 262.32) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 11.64262
(381.63, 14.08, 262.32) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 11.62063
(381.63, 14.08, 262.32) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 11.60044
(381.63, 14.08, 262.32) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 11.58206
(381.63, 14.08, 262.32) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 11.56545
(381.63, 14.08, 262.32) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 11.55062
(381.63, 14.08, 262.32) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 11.53754
(381.63, 14.08, 262.32) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 11.52621
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.718214
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.919683
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571965
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822606
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094304
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389661
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709846
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054918
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433682
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851159
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313619
(381.63, 14.08, 262.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833899
