¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.20346
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.33555
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.32863
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.3243
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.32255
³(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.27974
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826046
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124106
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447102
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798206
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181192
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.600557
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0405
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48627
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97516
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42394
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87131
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35026
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86385
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42413
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02086
(320.22, 7.02, 369.19) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 14.06857
(320.22, 7.02, 369.19) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 14.04595
(320.22, 7.02, 369.19) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 14.0842
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.32966
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.30973
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.29242
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.27773
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.26563
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.25613
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.24921
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.24487
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.2431
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.20046
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827618
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125803
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448952
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800228
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183414
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602964
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03437
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47954
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96777
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46628
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91718
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39622
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91387
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44765
(320.22, 7.02, 369.19) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 13.50952
(320.22, 7.02, 369.19) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 13.68826
(320.22, 7.02, 369.19) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 14.16572
(320.22, 7.02, 369.19) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 14.14389
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.25331
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.23344
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.21619
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.20153
º(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.18946
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.17997
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.17305
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.16871
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.16692
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.12444
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829109
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127432
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450712
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802133
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185485
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605243
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02823
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47282
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96039
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49737
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96334
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44304
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92207
(320.22, 7.02, 369.19) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 13.28722
(320.22, 7.02, 369.19) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 13.10182
(320.22, 7.02, 369.19) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 13.30842
(320.22, 7.02, 369.19) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 13.82215
(320.22, 7.02, 369.19) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 14.5947
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.18019
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.16037
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.14317
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.12854
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.1165
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.10703
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.10011
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.09575
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.09395
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.05162
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830479
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128945
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452331
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803911
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187416
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607368
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02211
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46615
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95308
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48929
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00661
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43858
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90477
(320.22, 7.02, 369.19) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 13.07028
(320.22, 7.02, 369.19) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 13.04476
(320.22, 7.02, 369.19) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 13.02127
(320.22, 7.02, 369.19) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 13.82862
¹(320.22, 7.02, 369.19) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 14.76022
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.1102
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.09045
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.07329
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.0587
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.04668
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.03722
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.03031
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.02595
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.02412
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.98195
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831786
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130344
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453841
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.805574
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189217
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609365
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01608
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45953
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94578
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48125
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9921
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4232
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88817
(320.22, 7.02, 369.19) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 13.12964
(320.22, 7.02, 369.19) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 13.10402
(320.22, 7.02, 369.19) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 13.08045
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.03122
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.00639
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.98417
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.96454
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.94748
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.93298
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.92102
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.91161
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.90473
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.90037
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.89854
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.89923
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832983
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131622
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45529
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807102
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190921
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604513
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01004
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45292
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93854
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49495
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97474
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40848
À(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87226
(320.22, 7.02, 369.19) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 13.19151
(320.22, 7.02, 369.19) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 13.16578
(320.22, 7.02, 369.19) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 13.14212
(320.22, 7.02, 369.19) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.65362
(320.22, 7.02, 369.19) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.63121
(320.22, 7.02, 369.19) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.61118
(320.22, 7.02, 369.19) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.59353
(320.22, 7.02, 369.19) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.57825
(320.22, 7.02, 369.19) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.56531
(320.22, 7.02, 369.19) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.55472
(320.22, 7.02, 369.19) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.54646
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.20007
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.19253
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.18756
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.18516
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834098
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132811
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45658
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808521
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19247
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599037
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00406
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44638
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94728
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50913
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95799
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39279
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85713
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35776
(320.22, 7.02, 369.19) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 13.59554
(320.22, 7.02, 369.19) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 13.57241
(320.22, 7.02, 369.19) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 13.55137
(320.22, 7.02, 369.19) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.47464
(320.22, 7.02, 369.19) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.45475
(320.22, 7.02, 369.19) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.43722
(320.22, 7.02, 369.19) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.42203
(320.22, 7.02, 369.19) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.40917
(320.22, 7.02, 369.19) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.39862
(320.22, 7.02, 369.19) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.39039
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.92712
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.91939
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.91434
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.91196
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835091
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.133934
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457775
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809833
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1939
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.593575
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998119
´(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4508
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9601
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52331
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94184
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3754
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84267
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34215
(320.22, 7.02, 369.19) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 13.41562
(320.22, 7.02, 369.19) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 13.39177
(320.22, 7.02, 369.19) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 13.37
(320.22, 7.02, 369.19) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.32343
(320.22, 7.02, 369.19) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.30368
(320.22, 7.02, 369.19) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.28627
(320.22, 7.02, 369.19) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.27117
(320.22, 7.02, 369.19) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.25837
(320.22, 7.02, 369.19) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.24788
(320.22, 7.02, 369.19) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.23966
(320.22, 7.02, 369.19) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.13011
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.71334
(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.70821
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836029
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134892
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458838
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810985
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.195177
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588122
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998752
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46237
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97284
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52488
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92636
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35869
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82558
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32729
(320.22, 7.02, 369.19) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 13.42319
(320.22, 7.02, 369.19) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 13.39933
(320.22, 7.02, 369.19) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 13.37755
(320.22, 7.02, 369.19) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.17738
(320.22, 7.02, 369.19) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.15777
(320.22, 7.02, 369.19) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.14047
(320.22, 7.02, 369.19) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.12546
(320.22, 7.02, 369.19) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.11273
(320.22, 7.02, 369.19) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.10228
(320.22, 7.02, 369.19) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.09409
(320.22, 7.02, 369.19) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.15243
