¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
§(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.19538
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518752
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748754
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996624
¯(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264553
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554921
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870764
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215414
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592995
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008327
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467357
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977289
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54009
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15632
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84131
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58155
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25772
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95631
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73495
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73363
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.50957
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.48544
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.46414
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.44563
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.4299
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.41696
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.40677
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.39934
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.39466
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.39273
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105396
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304821
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51874
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748706
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996571
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264483
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554888
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870727
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215351
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592925
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008278
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467275
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977174
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53668
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15248
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84662
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58874
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23319
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92909
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70459
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77105
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49343
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.78397
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.76225
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.74336
²(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.72731
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.71408
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.70366
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.69603
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.6912
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.68917
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105415
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304831
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518747
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748728
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996627
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264503
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554902
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870742
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215391
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592987
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008321
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467354
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977251
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53343
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14888
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8425
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58391
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20958
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90306
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72209
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80694
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53794
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.0952
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.07303
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.05376
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.03736
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.02383
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.01316
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.00533
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.00035
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.9982
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105493
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304924
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518824
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748802
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996719
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264617
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55502
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870861
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215513
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593097
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008457
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467512
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977435
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53043
»(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14548
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8387
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56332
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20354
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93798
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7613
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84136
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5818
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.41986
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.39724
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.37755
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.3608
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.34696
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.33602
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.32797
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.32282
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.32055
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105595
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305013
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518969
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748934
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996855
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264769
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555218
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87105
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215707
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593344
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008704
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467785
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977733
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52761
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14231
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83511
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57341
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23572
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97393
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87431
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87424
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58307
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.75877
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.73566
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.71555
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.69841
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.68424
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.67302
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.66475
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.65942
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.65702
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105767
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305227
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519152
£(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749138
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997069
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265005
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55544
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871326
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216042
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593657
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009086
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468195
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.976261
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52501
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13938
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8318
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58711
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26881
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01089
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00307
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90254
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58485
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.11277
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.08916
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.06859
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.05105
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.03653
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.02502
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.0165
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.01099
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.00846
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.10597
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305432
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519388
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749438
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997343
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265293
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555775
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87169
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216425
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594083
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009587
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468739
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974115
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52261
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13667
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82873
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57584
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30284
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04885
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13435
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88682
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58713
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.48282
¶(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.45867
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.43762
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.41966
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.40477
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.39295
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.38418
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.37846
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.37578
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106214
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305698
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519686
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749738
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997695
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26566
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556182
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872125
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216925
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594633
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010135
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.469385
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972121
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52038
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1342
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82594
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56495
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33776
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08788
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26815
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91052
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58994
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.8699
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.84519
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.82364
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.80523
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.78996
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.77781
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.76877
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.76283
(331.38, 7.41, 369.23) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.76
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106543
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306032
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.520045
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750094
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998117
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266121
(331.38, 7.41, 369.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55668
