¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
´ (366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.087667
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.29738
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.380855
¥ (366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.616639
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.87158
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.150276
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.454557
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.787103
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.151978
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.557745
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.007612
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.509571
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.0761
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.71647
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.44954
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.27224
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.20468
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16526
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.30768
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.65324
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.24391
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.10718
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.38088
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.384541
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.620619
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.87589
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.155206
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.459938
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.792996
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.158458
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.564754
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.015404
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.517753
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.08532
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.72657
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.46062
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.29438
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.23038
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.20119
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.34973
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.70312
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.29965
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.17414
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.46513
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.388179
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.62455
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.880148
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.160067
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.465242
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.798807
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.164849
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.571653
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.023073
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.526188
‚ (366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.09436
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.73683
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.47148
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.31641
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.25595
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23726
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39197
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.75323
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.35563
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.2397
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.54934
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.39177
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.628429
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.884349
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.164858
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.47047
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.804534
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.17115
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.578438
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.030617
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.534623
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.10324
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.7469
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.4821
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.32985
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.28137
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.27345
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.43436
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.80356
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.41175
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.30579
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.62574
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.395316
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.632257
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.888595
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.16958
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.475624
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.810179
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.177361
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.585112
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.038036
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.542919
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.11194
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.75677
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.49249
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.34187
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.30665
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.30978
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.47692
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.85411
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.46766
€ (366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.37606
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.70289
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.398811
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.636033
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.89287
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.174228
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.480697
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.815738
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.183475
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.59167
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.045327
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.551072
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.12048
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.76646
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.50264
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.3536
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.33178
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34622
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.51965
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.90488
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.52391
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.44746
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.78077
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.402256
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.639755
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.897076
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.178804
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.485692
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.82121
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.189497
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.611979
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.069441
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.57975
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.12883
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.77594
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.51322
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.36506
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.35609
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.38277
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.56251
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.95585
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.58049
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.51935
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.86072
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.408462
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.732071
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.061263
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049907
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.381463
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734682
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.120385
ä(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543186
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00871
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52361
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0961
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73632
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45689
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27386
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.64576
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45616
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.60553
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.00701
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.63741
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.59172
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.94094
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208304
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469872
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75235
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058252
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390615
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.747045
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.13389
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558037
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02512
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54178
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11636
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75905
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48256
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30312
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24136
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32449
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5886
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.36283
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.69465
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.66457
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.01962
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214894
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476996
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760034
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066589
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399696
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759413
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147428
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.572927
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04152
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55997
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13665
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78181
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50832
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3324
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27504
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36358
ì(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63451
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11794
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.62022
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.73746
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.09901
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221427
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484043
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767665
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07488
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40872
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.771776
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.160952
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587801
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05791
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57819
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15698
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80463
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5341
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36176
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30879
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40273
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68052
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18191
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91323
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.28815
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.1791
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227964
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491075
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775281
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083159
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4177
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78252
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174498
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602667
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07433
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59643
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1773
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82745
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5599
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39117
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34257
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44201
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72668
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24633
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99065
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06778
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.25991
(366.51, 6.94, 355.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.234471
