¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯ (396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.946682
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 10.98447
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 10.98517
 (396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 10.98751
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.885536
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082524
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302159
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539186
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.792022
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059321
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349665
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666126
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012315
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392546
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812058
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277175
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.799642
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34539
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96197
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 10.90889
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 10.89581
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.947856
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.924819
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.903362
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 10.03569
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 10.85508
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 10.85183
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 10.85019
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 10.98952
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.65714
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 13.53065
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.07413
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.07319
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.0739
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.07627
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.87438
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068974
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287521
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523386
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773761
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039528
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328166
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642672
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986607
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364249
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.780751
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24478
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761959
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30018
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91115
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47225
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.14273
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.882169
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.859325
½ (396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.838054
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.99099
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.10204
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.0989
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.09742
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.09759
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.92316
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 13.39384
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.16598
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.16504
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.16576
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.16816
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.863322
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.055462
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272955
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507659
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755673
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019927
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30683
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619364
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961069
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336165
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750822
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.214407
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724737
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2556
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86097
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40669
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.40282
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.818808
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.796152
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.775058
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.946982
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.36222
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.35921
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.3579
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.35829
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 12.20347
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 13.26068
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.26106
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.26012
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.26086
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.26328
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.85236
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.04288
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258485
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492033
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737726
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000459
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285668
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596278
¸ (396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935796
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30838
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723733
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184303
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688025
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21153
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8115
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34266
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77657
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.757715
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.735239
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.714314
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.903664
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.63664
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.63379
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.63267
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.63329
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 12.49918
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 13.13104
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.35948
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.35854
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.35929
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.36174
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841472
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031244
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244082
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476482
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719867
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981148
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264659
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573397
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910742
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284029
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696877
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154493
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651795
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16807
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76263
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28019
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70908
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.698826
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.676524
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.655762
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.861028
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.92647
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.92378
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.92288
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.92375
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 12.49697
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 13.00481
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.46136
£ (396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.46042
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.46118
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.46366
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.830691
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.019696
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229764
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46102
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702234
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962013
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243879
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550718
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889843
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259955
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670286
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.12492
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616043
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.789762
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.761189
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.734234
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.665767
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.642083
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.619947
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.599344
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 12.23729
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 12.23297
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 12.23048
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 12.22981
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 12.23097
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 12.39877
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 13.14706
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.56683
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.56589
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.56667
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.56918
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.820026
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.008225
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215535
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445628
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684656
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943018
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223247
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529959
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871065
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236088
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643926
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095676
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580791
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08293
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6669
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15968
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57905
¿ (396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.752955
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.74536
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.739227
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 12.56169
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 12.55754
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 12.55527
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 12.55487
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 12.55634
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 12.55969
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 12.71049
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.67602
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.67507
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.67587
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.67841
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.809389
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.99689
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20136
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429679
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667271
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924183
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202799
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512991
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85248
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212427
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617785
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066649
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.546041
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04432
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62001
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10156
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51636
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96525
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 12.91943
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 12.91162
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 12.90573
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 12.90178
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 12.89975
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 12.89965
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 12.90148
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 12.90523
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 13.86908
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.78906
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.78812
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.78893
(396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 11.79151
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.798873
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98565
(396.80, 14.67, 306.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187287
