¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­(326.33, 7.38, 366.71) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.83739
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322278
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587492
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.869753
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1934
±(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67565
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20653
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.772
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35695
(326.33, 7.38, 366.71) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.38481
(326.33, 7.38, 366.71) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.43038
(326.33, 7.38, 366.71) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.525
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.57693
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.55755
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.54038
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.52542
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.51265
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.50207
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.49366
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.48743
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.04436
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781558
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01825
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273204
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548557
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84677
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170809
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.524072
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910635
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.319336
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58437
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866436
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25533
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74374
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27844
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85159
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37114
(326.33, 7.38, 366.71) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.21302
(326.33, 7.38, 366.71) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.2961
(326.33, 7.38, 366.71) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.38846
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.52486
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.50554
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.48843
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.47352
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.4608
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.45025
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.44187
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.43566
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.09999
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782743
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019546
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274593
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550022
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848403
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172584
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525993
¶(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912762
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316993
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581865
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868175
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31825
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81302
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3517
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92758
(326.33, 7.38, 366.71) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.21028
(326.33, 7.38, 366.71) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.08426
(326.33, 7.38, 366.71) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.1663
(326.33, 7.38, 366.71) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.35289
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.47531
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.45605
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.439
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.42414
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.41146
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.40094
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.3926
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.3864
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.1559
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783931
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020821
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275968
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551512
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850019
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174333
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527912
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91485
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315134
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579943
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926541
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38223
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88351
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42632
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94233
(326.33, 7.38, 366.71) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.26577
(326.33, 7.38, 366.71) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.24096
(326.33, 7.38, 366.71) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.21806
(326.33, 7.38, 366.71) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.35897
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.42824
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.40904
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.39205
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.37723
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.36459
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.35411
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.34579
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.33961
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.21209
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785148
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022103
®(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277333
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553003
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851621
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17606
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529829
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916966
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313873
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578572
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.985828
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4473
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9552
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50231
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95791
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.419
(326.33, 7.38, 366.71) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.40364
(326.33, 7.38, 366.71) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.38043
(326.33, 7.38, 366.71) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.36505
(326.33, 7.38, 366.71) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.83038
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.36448
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.34753
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.33276
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.32016
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.30971
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.30141
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.29525
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.26853
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786312
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023365
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278714
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554494
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853239
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17782
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531746
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919051
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313154
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.619833
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04606
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51342
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02814
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54674
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97434
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43676
(326.33, 7.38, 366.71) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.79186
(326.33, 7.38, 366.71) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.76936
(326.33, 7.38, 366.71) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.74883
(326.33, 7.38, 366.71) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.73027
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.43429
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.41311
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.39415
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.37737
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.36278
ª(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.35035
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.34009
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.32524
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787477
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024638
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280086
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555959
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854846
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179558
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533665
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921166
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312975
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675775
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10725
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58065
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10232
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56275
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99159
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45541
(326.33, 7.38, 366.71) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.85661
(326.33, 7.38, 366.71) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.83304
(326.33, 7.38, 366.71) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.81145
(326.33, 7.38, 366.71) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.79185
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.23171
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.20914
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.18891
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.171
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.15538
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.14206
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.13101
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.38219
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788676
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025921
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281449
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557456
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856441
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181335
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.535557
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923223
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333055
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732588
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16945
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.649
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17676
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57955
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00968
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47494
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97973
(326.33, 7.38, 366.71) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 13.46008
(326.33, 7.38, 366.71) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 13.43844
(326.33, 7.38, 366.71) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 13.41886
±(326.33, 7.38, 366.71) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 13.97594
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.1008
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.07913
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.0599
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.04312
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.02876
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.01681
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.4394
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789821
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027158
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282834
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558928
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858027
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183034
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537423
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925314
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339587
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742755
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18391
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66858
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19451
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59449
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02599
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49273
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99285
(326.33, 7.38, 366.71) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 13.53918
(326.33, 7.38, 366.71) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 13.51641
(326.33, 7.38, 366.71) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 13.49572
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.13218
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.10622
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.08288
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.06215
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.04402
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.02846
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.01546
(326.33, 7.38, 366.71) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 17.00502
(326.33, 7.38, 366.71) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.95662
(326.33, 7.38, 366.71) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.69772
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791001
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028407
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284181
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560404
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859605
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184772
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539353
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927407
