¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
§(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274945
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.445785
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289614
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673698
¢(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0965
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564079
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08399
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66534
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31963
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06132
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9585
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03062
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30088
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83133
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0188
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18805
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36327
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54465
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73252
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92706
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12859
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33736
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55372
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77794
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01035
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24197
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47639
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.16925
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.387615
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.623433
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.878399
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.154889
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.455503
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.784163
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685739
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109771
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578845
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10044
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68381
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34045
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08507
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98743
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06462
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36003
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90306
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2523
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42633
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60651
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79307
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98631
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18644
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39375
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60858
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83116
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05169
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27565
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50772
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74833
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.175503
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.39469
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.631073
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.886672
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.163877
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.465221
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.794798
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697792
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123121
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.593636
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1169
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70229
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36134
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10882
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01624
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0985
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41573
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97497
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49437
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67347
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85889
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05089
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24977
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45574
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66919
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87934
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09351
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3154
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54535
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7837
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03084
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.182038
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.401764
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.638714
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.894944
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.172863
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.474944
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.805433
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709842
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136428
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.608392
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1334
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72075
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38223
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13588
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04496
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13226
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46736
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04708
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74549
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92987
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12082
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31855
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5234
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7239
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92892
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14125
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36126
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58921
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82549
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07042
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32439
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.188604
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408835
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.64635
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.903217
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.181578
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.484665
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.816074
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.179467
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149696
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623142
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14984
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73926
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40314
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16569
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07357
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16589
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51884
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12942
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00605
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19605
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3928
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58435
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78078
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98417
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19489
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4131
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63926
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87362
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11655
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36841
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62965
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.195166
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.415907
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.653986
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.911488
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.190238
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.494386
š(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.826712
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.191157
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163054
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.637932
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16635
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75777
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42405
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19544
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10201
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19933
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57016
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21759
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27653
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46065
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65174
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84964
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05456
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26681
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48672
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71459
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95071
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19548
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44928
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83487
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.201724
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.42297
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.661615
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.919752
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.199071
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.504103
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.837347
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.202434
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.605373
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652678
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1828
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77628
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44497
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22525
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13606
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23615
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62128
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30592
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45588
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75173
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94899
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15333
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36496
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58416
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81131
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04663
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29064
€(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7012
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94932
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.208276
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.430027
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.66924
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.927975
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.207976
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.513814
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.84798
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.212767
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.617719
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667457
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19929
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79477
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46591
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25503
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17048
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27835
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67221
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37052
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58042
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05433
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25817
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46929
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.688
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91456
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14934
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5868
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.8253
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214819
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.437079
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.676859
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.935939
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.216874
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.523519
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.858604
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.223933
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.630056
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682193
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21576
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81326
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48682
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28479
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20494
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32036
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72291
(415.14, 12.82, 325.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43294
