¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ÿ (379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.199391
œ (379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.942441
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.940206
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.827454
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.803188
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.779874
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.757493
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.736022
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.715446
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.695746
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.676906
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.658908
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.719098
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.922351
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.104351
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.087999
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.072507
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.057862
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.044051
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.644708
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.757516
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.007524
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.99695
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.987166
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.97816
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.969927
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.962461
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.955757
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.949808
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.94461
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.94016
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.936453
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.933489
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.931264
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.819298
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.795079
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.77181
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.749471
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.728043
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.707507
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.687845
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.66904
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.651077
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.720248
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.923607
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.095788
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.07947
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.064009
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.049393
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.035611
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.636941
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.759293
š (379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.99916
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.988609
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.978846
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.96986
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.961646
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.954197
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.947509
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.941575
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.93639
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.931952
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.928257
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.925303
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.923086
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.811899
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.787722
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.764493
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.742194
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.720803
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.700303
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.680676
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.661905
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.643975
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.721519
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.924994
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.088021
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.071732
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.0563
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.04171
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.027954
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.629895
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.761252
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.991572
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.981042
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.971298
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.96233
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.954134
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.946701
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.940026
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.934105
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.928933
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.924506
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.920822
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.917875
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.915667
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.805253
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.781113
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.757921
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.735656
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.7143
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.693831
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.674236
 (379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.655495
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.637594
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.722908
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.92651
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.081042
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.06478
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.049373
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.034809
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.635486
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.623564
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.763397
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.984755
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.974243
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.964516
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.955565
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.947384
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.939965
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.933304
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.927395
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.922235
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.917817
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.914141
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.911203
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.909
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.799352
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.775246
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.752086
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.729854
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.708526
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.688088
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.668519
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.649805
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.631928
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.724415
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.928155
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.074848
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.058609
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.043224
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.028681
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.629848
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.617944
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.765723
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.978703
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.968209
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.958497
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.94956
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.941391
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.933986
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.927336
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.921438
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.916286
œ (379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.911879
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.90821
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.905279
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.903083
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.794194
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.770116
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.746986
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.724779
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.703479
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.683065
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.663521
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.64483
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.626976
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.72604
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.929929
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.069431
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.053213
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.037848
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.023324
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.624919
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.613031
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.768236
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.973413
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.962932
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.953233
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.944309
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.936152
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.928758
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.922119
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.916229
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.911087
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.906686
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.903025
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.9001
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.897909
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.789773
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.765721
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.742614
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.720432
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.699153
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.678761
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.659238
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.640566
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.622732
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.727786
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.931832
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.06479
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.04859
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.033242
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.018733
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.005054
š (379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.992191
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.980135
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.968878
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.95841
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.948723
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.93981
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.931664
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.924277
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.512482
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.507085
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.825111
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.902236
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.898581
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.895661
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.893475
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.786087
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.762056
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.738969
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.716806
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.695546
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.675172
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.655666
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.637012
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.619193
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.729648
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.933865
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.06092
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.044734
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.0294
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.014905
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.001238
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.988388
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.976344
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.965097
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.954639
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.944962
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.936058
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.92792
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.920542
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.50906
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.503671
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.832069
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.898527
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.894876
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.891961
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.889779
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.783132
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.759119
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.736048
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.7139
(379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.692656
œ (379.42, 15.92, 284.14) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.672296
