¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
½(439.13, 14.97, 252.42) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.246
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 19.77739
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 19.76036
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 19.74631
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 19.73522
¿(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.575694
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173706
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392364
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628098
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882931
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159261
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459898
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788091
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147758
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540028
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961742
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428779
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94875
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5311
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1876
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93329
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78755
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77575
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82675
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51776
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22955
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6057
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.02867
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 19.99625
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 19.96692
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 19.94064
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 19.9174
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 19.89718
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 19.87996
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 19.86574
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 19.8545
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.582777
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181839
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401135
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637551
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893189
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170421
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47202
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801354
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162329
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557276
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98081
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.44998
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972366
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55766
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21762
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96756
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82696
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82158
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81059
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6847
Û(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35733
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64465
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.1542
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.12149
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.09188
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.06534
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.04187
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.02143
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.00403
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 19.98963
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 19.97823
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985582
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19004
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409944
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647077
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903506
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181619
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484227
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814698
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176995
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.574697
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000072
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.471331
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99625
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58443
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24797
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00216
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86681
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83549
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79502
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85513
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36557
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68552
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.28436
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.25135
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.22146
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.19466
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.17094
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.15028
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.13267
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.11809
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.10652
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.993263
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19826
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418804
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656627
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91385
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192843
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496477
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828125
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19171
Ô(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592087
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019473
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492863
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02033
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6115
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27859
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0371
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90707
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82241
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78007
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80272
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37486
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72817
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.41931
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.38597
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.35579
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.32872
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.30474
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.28386
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.26603
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.25125
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.23952
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.000949
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206532
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427684
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66626
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92426
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204152
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508809
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841592
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206541
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60842
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039035
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514591
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04458
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63878
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30949
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07241
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94774
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80991
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7657
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62539
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38521
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7727
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.55916
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.52551
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.495
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.46765
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.44341
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.42228
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.40423
È(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.38925
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.37734
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.008654
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214827
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43661
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675882
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934701
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215522
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521197
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855139
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221409
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.624862
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058763
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536518
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06908
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66632
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3407
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10802
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99362
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79788
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75195
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45032
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56146
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80917
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.70408
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.67007
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.63926
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.6116
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.58708
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.5657
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.54742
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.53223
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.52013
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.016417
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223125
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445596
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68558
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945217
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22691
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533635
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86876
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236392
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64138
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078613
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.55859
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09375
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69409
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37217
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.144
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04426
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83776
Ã(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73879
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27748
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8377
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82364
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.76071
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.73591
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.71426
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.69575
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.68034
(439.13, 14.97, 252.42) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.66804
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024196
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231493
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454612
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695304
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955749
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23838
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54615
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882458
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251433
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657991
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098631
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58087
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11867
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72212
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40393
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18028
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0954
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90991
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74766
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21185
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12398
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99336
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031986
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239902
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463655
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705091
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966349
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249895
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558682
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896189
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266522
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674676
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118813
(439.13, 14.97, 252.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603295
