¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
á(387.75, 13.57, 254.32) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.720577
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.52872
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.84864
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.58581
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.70115
Ì(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.33284
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.12758
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.62834
(387.34, 13.52, 254.82) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 5.270163
(387.34, 13.52, 254.82) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 5.49118
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813653
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067009
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367085
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719375
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.104053
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525728
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989925
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50302
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89089
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78464
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.49389
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.92728
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.68075
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.81803
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.62259
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.02271
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.5993
(387.34, 13.52, 254.82) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 5.28043
(387.34, 13.52, 254.82) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 5.502378
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807667
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06062
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384289
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738131
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.124563
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548274
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01478
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46966
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85491
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84263
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.5288
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.46139
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.43673
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.41459
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.39496
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.37782
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.36315
(387.34, 13.52, 254.82) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 5.290599
(387.34, 13.52, 254.82) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 5.513467
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801825
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401541
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756948
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145144
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570905
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03973
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43695
İ(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81965
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89977
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.59426
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.43178
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.40714
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.38502
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.3654
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.34826
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.3336
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.32139
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.31164
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.30433
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.29945
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.29701
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.29701
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.29944
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.3043
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.3116
(387.34, 13.52, 254.82) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 5.300664
(387.34, 13.52, 254.82) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 5.524446
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796154
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090927
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418827
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775764
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165791
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59355
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05197
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40487
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78508
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95609
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.65934
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.40469
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.38007
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.35797
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.33836
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.32123
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.30656
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.29436
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.2846
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.27728
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.27239
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.26994
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.26991
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.27232
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.27715
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.28442
(387.34, 13.52, 254.82) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 5.310625
(387.34, 13.52, 254.82) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 5.535315
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803443
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106874
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436119
Ë(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79469
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186492
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616328
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0227
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37341
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75117
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01153
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51679
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.238
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.05674
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.39538
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.36971
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.34727
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.32807
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.31208
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.2993
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.69003
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.60786
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.52896
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.45324
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.38064
(387.34, 13.52, 254.82) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 5.320479
(387.34, 13.52, 254.82) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 5.546068
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.818176
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122849
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45352
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813625
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207196
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639108
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994025
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3426
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.718
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06606
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59023
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27502
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.14959
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.36646
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.3408
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.31838
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.29918
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.28319
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.2704
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.26079
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.25436
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.25111
(387.34, 13.52, 254.82) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 5.33022
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550302
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832934
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138836
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470915
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832609
Å(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.227998
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.643346
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965919
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31239
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68547
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12353
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66301
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35508
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26127
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.51133
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.77272
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.62115
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.47486
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.33369
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.22867
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.2254
(387.34, 13.52, 254.82) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 5.339849
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563977
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847726
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154837
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48834
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851617
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248853
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61764
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938346
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28279
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65362
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19495
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73513
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43456
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34908
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67138
(387.34, 13.52, 254.82) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 5.34936
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577652
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862497
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170894
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505755
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870688
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269711
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592456
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911379
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25381
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62241
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26536
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80654
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51343
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43642
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81381
(387.34, 13.52, 254.82) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 5.358753
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591361
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877314
À(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186954
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523247
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889745
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271651
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.567787
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884978
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22544
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59191
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33477
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87718
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59165
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52326
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93224
(387.34, 13.52, 254.82) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 5.368021
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60508
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892153
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203051
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540769
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908854
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24903
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543623
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859101
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19769
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56203
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40315
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94705
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66923
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63297
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03854
(387.34, 13.52, 254.82) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 5.377167
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609521
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899941
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21469
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556883
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927995
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226913
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519978
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833768
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17054
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53282
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47044
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01613
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74608
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74686
(387.34, 13.52, 254.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14421
(387.34, 13.52, 254.82) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 5.386184
