¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¾(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.052482
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87125
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64638
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57951
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64828
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70832
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13673
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06467
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.809
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.928345
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.047447
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.156509
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.27119
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.391912
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.519137
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.686322
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.869195
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.053692
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251128
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.462873
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.703673
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.939832
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.188779
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.457405
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.767015
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.469551
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92208
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70409
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64695
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71139
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69278
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01601
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92777
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.817963
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.937799
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.059293
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.168922
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.284214
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.405591
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.533521
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.69443
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.879668
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.064868
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.263079
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.475684
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.714663
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.955731
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.20588
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.475849
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.780724
Ë(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.436391
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97389
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76292
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71575
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77618
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68268
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91765
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47982
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.827137
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.947478
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.071478
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.181694
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.297615
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.419667
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.548324
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.702794
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.890474
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076401
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.275416
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.48891
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.726042
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.97216
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.223553
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.494913
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.794991
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.403415
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02665
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82276
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7754
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84038
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75831
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90193
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05939
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.836523
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.957382
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.084008
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.194828
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.311396
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.434145
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.563553
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.711419
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.900447
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.088297
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.288141
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.502553
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.737815
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.989123
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.241806
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.514605
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.809974
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.370633
Í(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08044
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88375
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82637
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90028
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83599
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89543
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82505
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.843648
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.967511
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.095917
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.208324
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.325562
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.449029
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.579211
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.720304
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.909961
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.100555
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.301256
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.516617
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.74998
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.006624
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.260638
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.53493
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.831974
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.338042
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.410372
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94583
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87837
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96141
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91574
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9884
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5978
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.850343
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.977869
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.106863
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.222191
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.340115
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.464324
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.595302
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.733591
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.919755
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.113178
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.314763
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.531106
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.763842
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.024669
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.280062
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.555895
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.854672
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.305652
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316582
Ì(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582074
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93139
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02386
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9976
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12233
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39138
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.857152
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.988453
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.118051
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.236427
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.355061
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.480031
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.611832
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.751008
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.929834
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.126169
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.328666
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54602
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.779881
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.043263
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.300081
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.577508
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.878078
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.273462
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225605
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485723
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98551
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0876
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08162
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25986
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54925
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.864071
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.999268
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.129483
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.251037
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.370399
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.496156
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.628803
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.768893
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.940194
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.13953
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.342968
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.561363
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.796385
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.05838
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.320698
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.599773
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.902194
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.241479
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137304
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392282
Ë(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663391
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15267
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18037
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40116
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71168
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.871106
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.010312
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.14116
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.266024
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.386139
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.512703
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.646222
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787252
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95084
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.153263
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.35767
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.577139
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.813356
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.0733
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.341924
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.622699
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.927032
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.257961
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051638
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301638
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.567321
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21915
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30448
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54626
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87888
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.878251
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.021588
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.153082
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.281393
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.40228
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.529676
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.664091
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.806092
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.961772
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.167371
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.372776
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.593353
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.830802
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.088665
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.363763
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.646292
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.952601
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.285763
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968507
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213746
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.474232
Í(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751375
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43181
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69534
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.885509
(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.031143
