¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚ (419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07032
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088966
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377215
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.636133
º(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903422
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19205
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52006
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87152
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16683
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54244
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89593
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2667
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55528
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669655
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076022
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333424
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59115
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856211
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13735
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44985
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79631
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89207
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34993
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69191
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05541
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44143
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657513
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049833
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.290364
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545491
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809828
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08813
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38429
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72252
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62976
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09136
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49508
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84664
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2206
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61908
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645086
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009823
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248035
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.500645
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764296
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03979
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33288
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65016
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37906
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81978
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29795
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64539
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00698
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39195
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.7549
Î(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.632264
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970475
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206451
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456564
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719584
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992378
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28249
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59158
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9353
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56055
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01675
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45118
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80109
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17327
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8451
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.53812
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.52174
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.50889
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.49956
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.49374
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.49143
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.49263
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.49734
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.51161
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.52335
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.53861
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.55741
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619156
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931801
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165521
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.413209
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675685
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945827
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23301
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53894
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86535
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31277
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74851
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22106
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60254
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96259
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40206
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.34781
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.33132
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.31833
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.30884
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.30283
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.3003
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.30125
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.30568
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.3196
Â(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.331
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.3459
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.3643
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605686
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893789
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1253
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370646
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63103
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900103
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18449
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4873
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8103
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08542
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49246
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94344
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.411
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75957
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13031
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15964
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.14734
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.13422
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.12458
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.11839
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.11565
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.11636
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.12053
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.1341
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.14518
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.15973
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.17776
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591945
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.856394
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085791
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328815
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.586656
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.855269
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13685
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43666
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75631
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00493
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2616
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67868
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14589
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56377
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9226
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57319
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.96958
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.95635
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.94655
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.94019
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.93725
Ì(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.93774
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.94165
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.9549
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.96568
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.97989
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.99756
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577847
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.819655
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046972
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287722
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543077
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811298
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09018
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38696
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70339
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93937
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17475
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44563
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87196
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35625
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72243
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22042
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47638
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.78451
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.77458
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.76805
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.76493
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.7652
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.76887
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.78181
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.79229
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.80619
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.82351
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563473
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783525
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008783
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247354
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.500317
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768123
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04436
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33826
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65152
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87551
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09008
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35659
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63802
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07285
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52939
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88727
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74853
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.61853
Ì(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.60847
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.60179
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.59848
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.59855
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.602
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.61464
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.62484
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.63844
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.65543
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536838
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748039
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971319
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207687
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458311
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724431
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999449
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29055
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60071
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81329
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02242
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26983
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54668
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83927
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28181
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68993
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38655
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79616
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.44805
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.44122
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.43775
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.43763
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.44085
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.45321
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.46315
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.47645
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.49312
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.51319
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503783
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71315
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934495
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168729
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.417085
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.680699
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955395
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24376
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55087
(419.43, 13.71, 325.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75276
