¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘ (403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.952417
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.547066
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.74268
İ(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.953518
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.181384
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.428385
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.699133
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.995603
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.320672
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343691
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757731
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216414
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.727321
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29985
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94573
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67987
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52159
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5293
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75205
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13292
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7817
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80914
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.92168
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.22413
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.367084
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.549183
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.744958
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.955976
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.184043
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.431271
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.702032
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.998775
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969639
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345286
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759479
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218351
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729505
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3023
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94849
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68305
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52523
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53639
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76048
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13889
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78897
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8182
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.64493
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.2385
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.369074
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.551319
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.747258
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.958457
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.186729
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.434188
¹(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.704952
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628837
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971142
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346919
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761287
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220369
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.731761
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30483
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95135
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68631
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52899
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54355
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.769
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14514
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79657
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82765
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55036
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.25351
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.371083
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.553476
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.74958
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.960963
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.189441
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.437131
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317028
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630257
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97269
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34866
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76318
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.222492
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734108
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30747
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95436
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68973
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53296
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55081
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77762
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15168
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80451
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83749
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57114
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.26916
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.373109
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.555654
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.751923
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.96349
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.192177
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.030781
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318397
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631742
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974319
­(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.350452
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76518
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.224674
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.736558
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31024
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9575
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69329
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53703
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5581
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78635
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15846
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81277
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84776
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59217
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.81462
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.375154
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.557848
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.754286
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.966042
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.194938
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032087
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319802
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633286
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976008
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352319
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767224
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226947
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739103
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3131
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96074
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.697
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54128
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56553
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79319
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16547
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82133
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85839
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61342
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.377217
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.560063
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.756671
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.968616
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768332
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033432
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321273
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634869
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97778
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354239
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769355
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.229311
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741764
›(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31606
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96405
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70082
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5457
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57297
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79931
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17277
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83019
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86942
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63396
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.379298
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.562297
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.759074
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52462
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769612
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034841
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322804
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636495
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979561
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356189
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77152
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231765
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744472
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31912
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96756
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70478
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55027
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58051
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80562
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18035
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83939
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88086
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64869
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.381396
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.56455
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2988
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52587
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770953
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036272
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324361
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638218
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981461
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358257
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773799
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234294
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747289
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3223
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97113
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70888
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55498
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58811
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81217
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18817
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84893
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89273
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66392
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.38351
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088987
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299999
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527143
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772326
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037742
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325978
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639966
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983371
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360392
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776146
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236898
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750195
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32555
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97484
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7131
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55986
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59578
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81891
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19624
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85875
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90495
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6797
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.385641
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.090138
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301224
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528451
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773744
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039289
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327623
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641815
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985377
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362587
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77859
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23957
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753228
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32895
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97866
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71748
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56489
(403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60355
