¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
×(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11445
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319282
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62098
Õ(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94988
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267766
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598145
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049335
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.535092
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94233
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38748
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61696
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51243
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.95864
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.95159
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.14765
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.49698
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.03257
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291708
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591004
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917096
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231622
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982973
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468577
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.869778
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30805
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83677
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49366
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.96626
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.92381
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.11269
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.45602
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.98573
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264207
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561034
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884356
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195852
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515187
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.917235
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403048
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798334
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22993
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70292
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4751
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.98002
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.8908
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.07623
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.41541
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.93931
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236744
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53116
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851751
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160406
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476763
Ö(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.85215
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331817
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728061
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15307
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61859
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45663
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.99614
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.85786
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.03916
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.37345
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.89259
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209311
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501347
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819229
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125257
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438722
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787729
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259989
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658861
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07747
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55206
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4383
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.01463
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.8252
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.00241
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.33237
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.84677
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181971
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471582
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786778
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09044
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401038
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737767
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.188954
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590743
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00313
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49506
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42015
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.0459
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.7928
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.9667
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.29262
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.80135
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154678
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441947
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754425
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055943
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363695
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697269
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118695
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523705
Ø(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.930011
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43867
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40161
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.08304
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.75665
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.9252
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.24419
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.74444
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127445
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412336
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722183
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021738
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326731
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657124
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049265
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.457733
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872977
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38278
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35644
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.13293
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.70329
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.86519
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.17625
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.68945
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100277
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382855
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690039
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987914
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290102
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61744
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980541
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39281
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823089
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32745
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31182
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.18595
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.6504
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.80574
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.11671
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.64234
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073188
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353471
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658017
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954371
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253888
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578128
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930299
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328923
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773658
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27267
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2677
Ú(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16118
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.59797
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.74685
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.07589
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.59278
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046229
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324163
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626122
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921205
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218005
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539257
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887991
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277805
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724705
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21845
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72819
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11311
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.54603
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.70732
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.02676
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.53085
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019304
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29498
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594351
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888319
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182493
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500752
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846191
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.233812
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.676217
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16477
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5615
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06562
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.4984
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.65898
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.96996
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.4944
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992501
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265883
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562703
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855798
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147338
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462699
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804834
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190217
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.628209
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11162
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39893
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0187
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.45425
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.6093
€(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.91364
(367.69, 9.60, 332.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.45817
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7961
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031974
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284216
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546524
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829611
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146372
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501348
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.771117
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030401
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318402
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.626877
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17083
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36758
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69449
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03121
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38982
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.644
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74965
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85899
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97214
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08931
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21062
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33617
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46618
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60081
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71439
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82624
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90021
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97402
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05067
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13023
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811556
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048605
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301952
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565612
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850239
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162415
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518883
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788974
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053363
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342918
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.653129
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22712
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39085
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70835
(367.58, 9.62, 331.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04593
