¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ë(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07638
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79136
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86417
Á(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94033
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01997
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10319
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.523054
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.79245
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.08616
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.407573
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.757348
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.137421
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.558
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.025845
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.549301
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13882
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59705
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47143
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51663
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69255
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23892
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4706
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09436
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45374
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50212
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55351
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60799
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66553
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72632
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79028
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85747
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92803
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0019
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07927
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16012
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24495
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33414
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.538583
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.809365
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.104648
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.427859
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.7831
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.167018
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.590858
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.062524
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.590503
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18542
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65967
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5423
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59286
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78293
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44722
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53481
Ú(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16334
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58695
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63623
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68859
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74405
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80267
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86442
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92948
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9978
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06948
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14488
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22451
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30775
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39459
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48516
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.554029
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.826191
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.123044
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.448051
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.805358
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.196609
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.623722
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.099228
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.63175
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2321
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72248
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61324
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66929
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87357
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49261
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60082
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23435
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72478
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77505
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82841
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88489
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94452
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00742
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07371
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14433
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21827
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29573
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37673
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46128
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54952
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64153
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.569387
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842926
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.141343
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.468145
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.827512
Ø(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.224506
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.656592
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.135952
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.673044
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27886
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78546
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68426
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74586
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9645
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28506
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67005
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30736
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86738
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91863
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97303
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03063
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09249
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15758
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22602
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29788
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37314
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4519
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53425
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62024
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70992
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80342
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584653
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.859563
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.159543
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.48813
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.849556
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.248934
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.689456
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.172689
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.71437
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32568
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84861
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75528
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8226
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05568
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07891
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74523
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38571
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01487
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06814
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12476
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18454
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24756
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31391
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38362
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45678
Ë(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53339
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61352
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6973
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78475
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87596
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97099
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.599823
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.876099
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.177636
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.508004
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.87148
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.273241
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.719591
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.209425
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.755715
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37255
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91193
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82629
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89937
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11417
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87425
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82246
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46875
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06282
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19992
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26172
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32682
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39523
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46709
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54236
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62119
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69922
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78082
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86608
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95504
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04787
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14454
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.614892
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.892529
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.195615
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.527758
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.893282
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.29742
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.746546
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.246151
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.797071
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41946
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97541
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89732
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97633
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14797
â(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89673
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90171
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55399
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08129
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32939
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39222
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45839
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52793
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60089
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67734
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75738
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84101
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92835
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01947
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11448
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21338
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31631
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.629854
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.90885
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.213478
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.54739
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.914954
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.321459
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.773358
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.278623
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.838429
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46639
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03896
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96826
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05327
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18243
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93479
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98301
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64152
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1021
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41922
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52736
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5946
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6653
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73944
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81709
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89838
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9833
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.072
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16448
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26086
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3612
(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46564
