¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
› (442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.934069
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.52134
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.51466
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.50956
 (442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.50603
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.44846
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 6.400498
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 6.373353
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 6.347383
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 6.322562
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 6.298871
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 6.276291
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 6.254801
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 6.234387
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 6.215029
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 6.196713
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 6.179425
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 6.16315
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 6.147876
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 6.142941
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.79964
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.77645
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.75497
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.73517
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.71704
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.70057
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.68574
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.67254
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.66096
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.651
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.64264
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.63588
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.63071
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.62714
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.56891
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.183827
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.458129
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.755411
(442.70, 14.31, 261.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125333
(442.70, 14.31, 261.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495956
(442.70, 14.31, 261.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89592
(442.70, 14.31, 261.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336889
(442.70, 14.31, 261.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82542
(442.70, 14.31, 261.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36948
(442.70, 14.31, 261.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97908
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.03872
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.00818
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.97944
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.95248
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.92727
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.90381
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.88207
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.86203
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.84369
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.82702
„ (442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.81201
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.79865
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.78693
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.77684
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.76839
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.76154
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.75632
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.7527
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.69377
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.191837
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.466799
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.764825
(442.70, 14.31, 261.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131496
(442.70, 14.31, 261.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505024
(442.70, 14.31, 261.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905924
(442.70, 14.31, 261.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347955
(442.70, 14.31, 261.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.837697
(442.70, 14.31, 261.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38322
(442.70, 14.31, 261.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99456
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.17245
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.14153
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.11244
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.08515
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.05964
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.03589
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.01388
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.9936
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.97503
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.95815
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.94295
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.92943
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.91757
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.90736
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.89879
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.89186
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.88656
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.8829
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.82326
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.199774
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.475393
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.774159
(442.70, 14.31, 261.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137471
(442.70, 14.31, 261.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512724
(442.70, 14.31, 261.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915792
(442.70, 14.31, 261.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358846
(442.70, 14.31, 261.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849788
(442.70, 14.31, 261.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39675
(442.70, 14.31, 261.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00975
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.31117
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.27987
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.25041
‘ (442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.22277
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.19694
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.17289
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.15061
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.13007
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.11126
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.09417
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.07878
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.06509
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.05307
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.04273
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.03406
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.02704
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.02167
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.01795
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.95757
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 6.308042
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.483908
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.783408
(442.70, 14.31, 261.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143299
(442.70, 14.31, 261.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519133
(442.70, 14.31, 261.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925467
(442.70, 14.31, 261.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369569
(442.70, 14.31, 261.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861719
(442.70, 14.31, 261.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41006
(442.70, 14.31, 261.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02474
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.45511
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.4234
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.39357
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.36557
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.33941
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.31505
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.29248
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.27168
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.25263
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.23531
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.21972
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.20585
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.19368
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.1832
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.17441
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.1673
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.16186
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.15809
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.09694
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.881618
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.87137
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.862034
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.853598
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.846061
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.839411
 (442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.833645
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.828761
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.824752
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.82162
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.819356
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.817965
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.817441
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.5138
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.48729
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.46261
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.43974
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.41866
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.39936
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.38181
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.36602
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.35196
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.33963
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.32901
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.3201
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.31289
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.30738
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.30356
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.2416
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.509925
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.499416
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.489763
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.480961
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.473003
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.465885
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.459595
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.454135
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.449498
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.445681
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.442682
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.440496
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.790115
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.66771
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.64084
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.61582
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.59264
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.57127
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.55171
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.53393
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.51792
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.50366
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.49116
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.4804
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.47136
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.46406
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.45846
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.45459
— (442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.3918
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.183091
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.17245
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.162623
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.153602
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.145377
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.137945
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.131298
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.125432
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.120342
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.116029
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.112483
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.422047
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.813827
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.818789
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.824926
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.832243
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.75146
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.7298
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.70996
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.69193
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.6757
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.66125
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.64857
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.63765
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.62849
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.62108
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.6154
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.61147
(442.70, 14.31, 261.37) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.54781
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.149313
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.128607
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.108828
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.089957
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.07198
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.05488
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.038646
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.023262
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.008717
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 4.995
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.09853
(442.70, 14.31, 261.37) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 5.432109
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.693468
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.697991
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.703668
(442.70, 14.31, 261.37) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 7.710505
