¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
´(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.367636
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.822483
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.091012
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.382694
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097666
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.940267
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.29982
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.694839
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.130767
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.614225
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15334
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75822
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44154
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20523
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07044
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06545
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.22748
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.58295
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.15403
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.06405
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.42302
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.58744
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.836486
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.106204
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.39923
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120315
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.963542
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.325343
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.722949
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.161872
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.648825
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19205
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8018
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49098
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26045
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.13366
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13859
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.31637
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.68228
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.27122
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.20566
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.60763
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.600366
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.850469
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.121377
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.415748
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143047
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.986896
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.35096
³(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.751171
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.193111
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.683585
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23096
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84563
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54072
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31608
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19701
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21243
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40617
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78277
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.38989
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.34922
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.77381
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.613266
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.864428
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.136527
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.432243
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165848
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.010324
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.37667
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.779504
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.224484
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.718509
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27006
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88971
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59034
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37213
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26075
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.28791
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.49686
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.88492
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.51008
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.49513
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.94336
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.62614
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.87836
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.151651
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.448715
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188704
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.033827
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.402466
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.80794
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.255984
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.753587
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30936
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93402
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63983
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42858
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32501
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.36482
ß(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.58846
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.98717
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.63201
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.64656
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.11578
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.638986
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.892263
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.166746
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.465157
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211669
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.057401
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.428347
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.836481
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.287608
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.788816
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34884
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97857
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68964
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48538
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39037
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4424
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.68095
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10102
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.65435
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.79999
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.29092
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.6518
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.906137
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.181809
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.481569
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234636
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.081038
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.454306
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.865118
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.319351
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.824193
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3885
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02334
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73975
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.54241
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45675
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52065
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72502
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21775
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00635
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.55207
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.46778
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.664581
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.919974
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.196838
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.497945
İ(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257691
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.10474
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.480344
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.893849
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.35121
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.859713
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42834
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06833
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79017
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59984
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52364
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52116
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82432
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33588
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14909
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36944
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.64808
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.677325
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.933775
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.211828
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.514284
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280807
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.128499
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.506454
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.922668
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.383178
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.895367
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46835
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11354
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84089
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65765
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44683
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61158
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92472
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45538
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29375
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51089
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.00908
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.690028
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.947535
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.226779
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.530581
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.862272
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.152313
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.532632
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.951572
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.415252
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.931152
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50853
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15895
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8919
“(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71585
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52819
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68867
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02389
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57635
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44034
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66571
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.88484
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.702691
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.961252
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.241684
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.546834
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.880059
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.176181
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.558874
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.980556
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.447426
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.967067
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54887
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20457
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9432
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58378
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61027
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76634
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11555
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69871
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58886
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82817
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96696
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.715309
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.974923
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.256543
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.563037
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.897794
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.200094
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.585175
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.009616
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.479692
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0031
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58935
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25039
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75596
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65513
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68338
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84456
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20802
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82251
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73929
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99299
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.72788
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.988545
†(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.271349
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.579188
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.915476
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.224051
(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.611531
