¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
—(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.920889
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58859
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50162
‡(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63657
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77644
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61541
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76544
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92737
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09587
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27034
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45111
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.63826
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83204
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.645844
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.906496
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.189544
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.507589
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.851623
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.229567
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.658362
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.144632
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.691985
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06564
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85031
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73307
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58025
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83677
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34726
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82999
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82569
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98257
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14516
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31365
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.48817
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.66892
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.85608
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.643834
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.904316
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.187173
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.506863
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.850437
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.228259
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.660095
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.146566
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.695394
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07056
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86162
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74622
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77205
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08713
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56923
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12666
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20996
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37269
à(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.54132
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71602
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89695
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.641719
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.902023
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.184792
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.505625
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.849079
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.226761
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.661549
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.148197
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.698436
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32328
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86978
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76319
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96494
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33958
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79602
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09132
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.61023
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77915
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.95417
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.639501
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.899616
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.184546
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.504228
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.847546
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.226295
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.66273
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.149518
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.701113
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32632
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87426
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90355
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12044
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5939
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02765
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.85793
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.637177
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.897097
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.184129
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.502679
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.845844
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.227106
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.663633
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.150531
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.703424
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32895
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87815
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0439
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61251
È(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85004
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26431
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.63475
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.894464
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.183534
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.500971
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.843971
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.22767
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.664263
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.151236
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.705365
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33116
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06527
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11504
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09433
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00536
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57647
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.632219
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.89172
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.182764
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.49911
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.841928
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.227984
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.664616
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.152316
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.706941
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33387
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07014
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17361
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59427
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10993
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.65903
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.629585
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.888864
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.181816
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.497091
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.83971
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.22805
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.664691
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.153823
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.708145
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33763
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07446
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22975
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08451
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24384
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75948
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.626852
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.885899
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.180696
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.494922
¸(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.83733
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.227872
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.664492
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.154989
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.708983
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34091
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07825
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06194
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24868
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37911
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8589
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.624013
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.88462
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.179399
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.492594
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.834777
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.227442
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.664013
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.155811
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.709448
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34372
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08148
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08469
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41094
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51356
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95717
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.621078
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.883275
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.177813
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.490118
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.833267
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.226765
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.66326
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.156054
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.709547
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34606
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08418
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10624
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57105
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61176
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03685
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.618042
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.881769
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.175406
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.487487
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.83243
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.225839
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.66223
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.15581
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.709275
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34792
Ä(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08632
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12654
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72879
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69849
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.09884
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.614907
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.880105
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.172863
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.484706
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.831371
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.224667
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.660924
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.155242
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.708632
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34931
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08863
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14559
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88051
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80946
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15924
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.611674
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.878286
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.17018
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.481773
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.830089
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.223248
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.659346
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.154346
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.707623
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35022
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09143
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16339
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01661
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91793
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.20814
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.608342
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.876305
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.167357
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.47869
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.828582
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.22158
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.657798
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.15312
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.706239
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35064
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09364
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17989
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14841
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94923
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22613
(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.604914
¼(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.874168
