¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Û(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.91286
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.88509
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.88351
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.88401
Ò(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.88657
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33653
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558519
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802032
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065392
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351124
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676985
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073353
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.514215
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007404
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435332
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807056
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18968
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60503
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0412
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55608
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83126
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0358
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25742
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75099
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.86423
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.84738
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.49032
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.81996
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.97249
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.80589
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.77819
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.7725
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.76888
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.7673
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.76779
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.77033
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337811
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558824
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800677
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063943
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349543
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671607
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067371
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50754
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99992
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.478127
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850516
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23673
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63355
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05212
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53325
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8205
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04459
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.2353
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.21392
ï(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.19458
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.17726
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.16195
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.14863
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.85859
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.69334
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.66586
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.66021
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.65661
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.65505
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.65552
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.65803
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339107
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560215
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79932
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062467
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34795
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666017
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061199
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500639
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992166
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.521452
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894749
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25686
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6442
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06366
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51933
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80881
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.1535
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.13025
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.10904
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.08984
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.07266
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.05746
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.04424
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.03299
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.02371
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.57697
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.57136
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.56777
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.56622
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.56668
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.56918
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.340389
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561611
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799866
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060969
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346315
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660261
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054775
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493493
ğ(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984153
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536496
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90779
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26725
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65544
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07583
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53255
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79621
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.05185
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.02878
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.00773
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.98868
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.97162
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.95653
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.94341
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.93225
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.92303
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.47201
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.46644
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.46288
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.46133
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.46179
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.46426
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341673
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562979
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.801362
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059429
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344657
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655072
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048178
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48613
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975893
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517385
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.917945
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27819
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66725
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08862
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54646
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78269
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.95369
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.93079
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.90989
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.89097
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.87404
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.85906
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.84604
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.83495
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.8258
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.52236
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.51676
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.51318
Û(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.61649
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.61842
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.62239
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34298
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564383
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802849
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060414
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342965
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65325
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041371
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478544
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963613
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497929
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92318
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28967
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67965
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10205
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56105
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75661
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.85889
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.83615
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.8154
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.79662
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.77981
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.76494
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.752
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.74099
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.7319
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.42336
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.4178
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.41424
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.45657
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.89789
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.90198
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344253
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565757
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804347
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062024
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341276
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651384
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034366
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470715
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946168
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.478297
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926025
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30168
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69261
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11612
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57632
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72329
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.76736
é(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.74478
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.72417
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.70552
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.68882
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.67406
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.66121
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.65028
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.64125
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.32778
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.32225
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.31871
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.35627
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.19123
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.19546
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345535
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567152
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805837
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063632
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34286
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649502
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027146
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456106
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92858
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458495
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.929311
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30579
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70619
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13081
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59232
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68908
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.679
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.65657
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.6361
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.61758
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.601
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.58632
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.57356
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.5627
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.6389
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.23551
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.23001
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.2265
(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.25531
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346824
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568532
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807334
(381.72, 13.90, 258.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065244
