¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05849
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.6179
¸(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38435
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47408
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.97675
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.86945
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.97738
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.512838
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.957967
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.453705
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.00911
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.63553
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40909
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50682
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.02861
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.93868
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.09765
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.523443
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.969763
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.466898
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.02396
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.65236
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43288
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.53765
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.07776
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.00422
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.20945
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.533533
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.980987
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.479453
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.03809
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.66839
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45726
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56656
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12413
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.07177
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.31245
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.543104
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.991637
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.491368
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.05151
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.6836
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47994
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59351
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16766
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.13989
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.40634
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.552151
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.001702
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.502632
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.06419
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.69799
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50089
À(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62147
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.20828
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.20259
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.4908
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.55301
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.011181
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.513241
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.07614
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.71154
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52009
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65352
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.24593
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.25212
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.56596
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.553644
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.020066
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.523186
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.08734
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.72425
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53752
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68281
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.28057
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.29669
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.91279
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.56179
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.013032
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.532463
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.09779
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.73611
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55316
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70928
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31213
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33622
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99274
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.569407
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.01865
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.533131
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.10749
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.74711
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56698
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73291
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34058
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1295
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05623
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.576494
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.026533
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.527919
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.11642
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.75725
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57898
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75366
ú(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71398
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14983
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.103
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.583043
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.033822
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.536076
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.10481
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.76651
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58915
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04508
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73649
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20957
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13288
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.589055
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.04051
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.54356
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.10749
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.76408
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59746
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04969
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75508
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26196
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14563
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.594523
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.046597
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.550369
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.11516
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.75265
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58698
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05151
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76974
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30685
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14128
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.59945
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.052077
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.556504
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.12207
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.76049
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56811
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05051
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78045
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34421
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1198
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.603827
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.05695
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.561959
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.12821
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.76746
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54665
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02848
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78727
ß(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85868
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0813
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.607657
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.061213
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.566729
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.13359
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.77356
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50694
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99829
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59562
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13293
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71667
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.610932
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.064858
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.570809
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.13818
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.77878
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51387
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91248
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1412
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72637
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60186
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.613654
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.067888
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.574203
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.142
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.78311
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51977
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7644
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74865
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20046
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24233
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35122
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.615824
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.070301
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.576903
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.14505
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78728
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52464
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61667
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59314
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70424
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89732
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71693
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.617435
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.072095
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.57891
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.14731
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79062
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52846
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36154
½(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44057
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23666
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56607
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35204
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21918
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.618486
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.073267
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.580226
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.14879
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79305
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53124
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35341
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29084
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06953
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24774
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00212
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83276
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44687
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.618984
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.073823
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.580844
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.14949
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79457
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53298
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34433
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14391
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90571
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78629
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66634
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65683
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80971
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19536
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.618924
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.073754
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.58077
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.14941
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79518
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53368
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33431
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99974
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74519
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5769
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54255
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62283
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74891
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52205
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16219
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.618303
(343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.073063
