¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
œ(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16809
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.21184
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.23833
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.96796
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172829
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393227
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.630975
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.88904
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.1696
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.479619
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821808
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.198085
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.61375
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.075243
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.590499
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16939
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82438
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5714
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26693
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04091
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46921
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26285
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.5108
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.29851
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.15515
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967896
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172753
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393147
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.630887
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.88905
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.16961
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.4796
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821785
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.198062
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.613724
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.075213
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.590464
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16935
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82434
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57135
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26234
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0211
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46719
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26035
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.48059
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.22588
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.09934
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967841
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.17269
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393078
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.630814
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.889069
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.16963
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.479567
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821749
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.198023
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.613681
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.075165
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.59041
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16929
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82427
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57127
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25834
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00142
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46523
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25882
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45116
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.15394
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.0444
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967793
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172639
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393023
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.630754
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.889098
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.169662
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.479524
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821702
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.197969
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.613623
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.075099
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.590336
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16921
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82417
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57116
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25491
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98189
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46335
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25825
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.42252
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.0827
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.99033
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967754
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172599
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.392981
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.630707
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.889136
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.169704
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.479468
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821639
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.197902
‹(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.613548
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.075015
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.590243
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16911
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82406
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57103
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25207
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96248
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46154
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25865
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.39466
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.01214
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.93712
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.96772
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172569
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.392947
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.630697
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.889184
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.169755
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.479399
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821566
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.19782
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.613457
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.074914
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.59013
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16898
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82391
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57086
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2498
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94321
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45981
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26002
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.36757
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.94228
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.88476
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967695
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172553
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.39293
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.630752
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.889243
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.169819
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.47932
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821479
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.197723
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.613349
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.074795
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.589997
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16883
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82374
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57066
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24812
Ÿ(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92408
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45815
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26236
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.34125
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.87693
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.83327
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967677
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172546
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.392923
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.630814
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.889311
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.169893
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.479228
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821379
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.197614
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.613227
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.074658
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.589845
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16865
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82354
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57044
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24701
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9051
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45655
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26566
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.31571
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.81512
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.78263
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967667
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172552
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.39293
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.630885
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.889387
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.169977
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.479125
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821264
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.197488
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.613088
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.074504
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.589668
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16846
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82332
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57018
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24649
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88625
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45504
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26994
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.29093
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.75723
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.73284
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967662
€(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172568
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.392947
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.630965
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.889474
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.17007
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.479008
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821137
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.197347
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.612934
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.074332
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.589477
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16824
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82307
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5699
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24655
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8812
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45359
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.27518
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.26691
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.71721
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.6839
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967667
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172597
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.392978
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.631053
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.889572
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.170176
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.478881
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.820997
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.197193
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.612761
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.074142
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.589265
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.168
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8228
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56959
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24718
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8819
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45222
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28139
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.24366
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.65925
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.6358
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967679
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172637
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393023
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.631152
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.889677
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.170291
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.478742
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.820844
€(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.197023
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.612575
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.073934
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.589031
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16774
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8225
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56925
(347.91, 7.15, 358.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2484
