¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.021753
Ğ(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.893277
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.403776
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.986357
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.64527
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40092
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22492
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.14792
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.15197
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.04423
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.13364
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.25654
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.38589
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.54474
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.75646
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.96781
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.11191
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.30267
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.881223
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.386974
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.967798
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.62429
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37696
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19278
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10756
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10507
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00322
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.08522
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.19934
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.32039
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.47204
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.67859
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.88017
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.01942
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.20902
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.868508
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.369523
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.947904
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.60233
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35184
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15959
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06629
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05714
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96136
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.03637
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.14209
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.25494
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.39991
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.6017
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.79368
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.92871
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.11753
É(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.855142
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.354539
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.927155
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.5794
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3231
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12539
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02417
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.00822
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9187
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.98711
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.08405
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.18957
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.32836
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.52578
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.70834
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.83978
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.02818
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.841129
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.338838
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.905568
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.55553
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29251
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09018
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98119
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.95835
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.87524
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.93744
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.02568
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.12426
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.25739
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.45084
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.62413
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.7526
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.94093
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.008756
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.341736
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.883156
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.53039
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26106
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.054
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93739
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90755
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.83101
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.88617
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.96701
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.05905
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.187
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.37687
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.54106
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.66715
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.85575
­(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.406052
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.850585
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.999505
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.50392
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22876
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01687
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89279
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85585
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78603
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.83463
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.90806
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.99394
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.11785
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.30385
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.45912
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.58341
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.77263
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.92443
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388474
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928198
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.49807
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.64289
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19565
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97881
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84742
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80329
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74032
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.78283
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.84884
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.92894
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.04993
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.23181
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.37829
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.50191
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.69155
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.83636
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369808
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907231
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51165
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19649
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32804
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93985
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80131
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.7499
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69392
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.73079
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78938
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.86408
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.98252
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.16072
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.29858
¡(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.42453
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.61247
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.75047
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.350431
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885489
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48712
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1685
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88458
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05324
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75448
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69571
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.64683
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.67854
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.7297
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.79935
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.91562
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.09057
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.21998
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.34863
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.53538
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.66673
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.330404
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86297
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46171
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13957
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85106
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64647
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86778
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.64075
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.59909
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.62608
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.66981
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.73478
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.84923
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.02011
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.14248
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.27423
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.46024
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.5851
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309703
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.839777
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43547
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10973
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81682
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6073
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4706
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.79407
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55071
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.57342
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.60972
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.67037
À(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.78335
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.94563
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.06608
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.20128
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.38705
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.50558
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288379
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815841
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40844
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07897
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78179
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56729
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42561
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30607
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.83209
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.52058
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.54946
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.60613
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.71798
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.87177
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.99076
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.1298
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.30831
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.42812
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266424
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.791206
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38064
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04735
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74603
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52647
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38009
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25424
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22695
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15997
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.61351
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.54208
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.65314
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.79852
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.91653
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.05976
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.23047
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.35271
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243844
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765888
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35207
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01485
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70959
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4849
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33413
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20188
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17048
ç(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10509
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16811
(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18927
