¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
˜ (441.93, 14.52, 257.48) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 7.057186
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.37378
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.36062
ü(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.34947
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.34033
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.3332
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.32806
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.27728
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863486
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120484
(441.93, 14.52, 257.48) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.873062
(441.93, 14.52, 257.48) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.840433
(441.93, 14.52, 257.48) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.809123
(441.93, 14.52, 257.48) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.779105
(441.93, 14.52, 257.48) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.750355
(441.93, 14.52, 257.48) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.722846
(441.93, 14.52, 257.48) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.696557
(441.93, 14.52, 257.48) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.671464
(441.93, 14.52, 257.48) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.647547
(441.93, 14.52, 257.48) (443.96, 7.36, 279.62) (2.09, 1.13, 1.93) Tools 6.624786
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38289
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25702
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.68737
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.65515
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.62512
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.59725
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.57151
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.54788
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.52636
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.50691
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.48953
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.47421
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.46092
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.44967
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.44044
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.43323
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.42803
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.37684
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870811
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128418
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407234
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709926
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039682
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400227
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79599
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232715
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734056
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2946
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91948
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58641
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40291
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29707
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.79322
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.76074
ó(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.73045
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.70233
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.67637
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.65254
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.63082
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.6112
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.59367
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.5782
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.56479
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.55342
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.5441
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.53681
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.53154
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.47994
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878095
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136283
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415747
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719221
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049828
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411335
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808223
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245864
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746917
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30904
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92005
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57941
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39485
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33598
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.90283
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.87006
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.83951
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.81114
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.78495
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.7609
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.73898
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.71918
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.70148
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.68587
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.67233
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.66085
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.65142
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.64405
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.63872
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.58668
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885306
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1441
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424234
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728443
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059896
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422373
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820362
ó(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259291
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759638
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32332
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92046
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57963
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38647
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32629
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.01631
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.98325
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.95242
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.92379
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.89736
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.87309
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.85097
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.83098
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.81311
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.79734
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.78366
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.77206
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.76254
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.75508
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.74967
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.69719
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892482
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151837
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432629
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737598
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069879
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433311
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832396
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.272602
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.772167
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33405
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92078
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37779
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3162
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.13379
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.10042
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.0693
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.04041
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.01373
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.98923
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.9669
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.94671
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.92866
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.91273
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.89892
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.88719
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.87756
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.87001
ä(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.86454
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899607
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159533
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440983
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746686
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079824
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444178
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844386
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285831
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784559
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3342
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.921
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58024
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36882
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30575
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.25541
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.22173
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.19031
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.16114
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.1342
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.10946
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.08691
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.06652
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.04829
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.0322
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.01823
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.00638
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.99663
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.98899
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.98344
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906637
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167178
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449241
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755683
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089658
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454979
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.856239
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298983
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796761
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33428
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92105
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58034
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3595
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30416
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.38132
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.3473
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.31558
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.28612
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.25891
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.23392
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.21114
å(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.19054
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.17212
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.15586
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.14174
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.12975
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.11989
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.11215
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.10653
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913646
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174729
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457488
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76461
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0994
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465683
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868055
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312024
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808748
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33429
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92105
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5803
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34991
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31694
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.44023
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.40605
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.39062
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.37832
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.36818
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.3602
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.33975
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.31894
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.30031
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.28387
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.26959
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.25747
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.24749
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.23965
(441.93, 14.52, 257.48) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.23394
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920572
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182236
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465627
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773468
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109087
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476272
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879723
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324969
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81522
