¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ò(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 8.433454
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.540641
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.520051
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.500556
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.482142
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.464794
å(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.448499
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.433243
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.419016
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.405805
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.393602
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.382395
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.372176
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.362938
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.354675
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.34738
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.341045
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.33567
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.331246
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.327773
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.325249
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.323667
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.323032
(331.35, 7.37, 367.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516207
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.57725
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.55059
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.525114
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.500803
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.477635
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.455593
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.434657
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.414809
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.396036
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.378324
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.361654
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.346017
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.331398
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.317789
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.305176
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.29355
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.282905
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.273231
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.264518
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.256763
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.249959
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.2441
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.239183
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.235204
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.232159
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.230047
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.228866
(331.35, 7.37, 367.39) (330.85, 1.25, 345.46) (0.79, 2.75, 2.45) Cabin 6.228615
(331.35, 7.37, 367.39) (330.85, 1.25, 345.46) (0.79, 2.75, 2.45) Cabin 6.229293
(331.35, 7.37, 367.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514749
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.615134
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.588324
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.562707
è(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.53826
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.514965
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.492799
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.471747
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.451791
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.432915
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.415103
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.398344
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.38262
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.367923
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.354238
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.341558
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.32987
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.319167
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.309441
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.300683
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.292888
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.286048
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.28016
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.27522
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.271221
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.268164
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.266044
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.264859
(331.35, 7.37, 367.39) (330.85, 1.25, 345.46) (0.79, 2.75, 2.45) Cabin 6.26461
(331.35, 7.37, 367.39) (330.85, 1.25, 345.46) (0.79, 2.75, 2.45) Cabin 6.265297
(331.35, 7.37, 367.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513278
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.727015
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.699758
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.673713
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.648858
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.625173
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.602638
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.581235
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.560946
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.541755
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.523648
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.506609
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.490624
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.475683
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.461772
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.448881
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.437001
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.426122
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.416235
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.407334
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.399411
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.392461
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.386478
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.381457
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.377396
İ(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.374292
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.37214
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.37094
(331.35, 7.37, 367.39) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 6.31895
(331.35, 7.37, 367.39) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 6.319646
(331.35, 7.37, 367.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51179
(331.35, 7.37, 367.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743351
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.740831
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.714632
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.68963
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.665805
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.643137
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.621608
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.6012
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.581897
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.563683
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.546545
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.530467
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.515439
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.501448
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.488483
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.476534
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.465593
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.455651
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.4467
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.438733
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.431745
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.42573
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.420683
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.416602
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.413482
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.411324
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.410121
(331.35, 7.37, 367.39) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 6.357814
(331.35, 7.37, 367.39) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 6.35852
(331.35, 7.37, 367.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510328
(331.35, 7.37, 367.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741745
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.783426
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.757067
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.731914
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.707942
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.685137
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.663477
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.642946
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.623527
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.605203
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.587961
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.571787
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.556669
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.542595
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.529552
ã(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.517534
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.506528
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.496528
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.487525
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.479514
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.472486
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.466438
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.461365
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.457262
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.454129
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.45196
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.450755
(331.35, 7.37, 367.39) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 6.398122
(331.35, 7.37, 367.39) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 6.398838
(331.35, 7.37, 367.39) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 23.71988
(331.35, 7.37, 367.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50879
(331.35, 7.37, 367.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740077
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.827586
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.801061
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.775749
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.75163
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.72868
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.706884
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.686226
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.666686
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.648248
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.630898
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.614625
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.599413
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.585253
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.572132
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.56004
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.548968
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.538908
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.529852
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.521793
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.514724
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.508643
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.503541
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.499418
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.496268
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.494092
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.492884
(331.35, 7.37, 367.39) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 6.439912
(331.35, 7.37, 367.39) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 6.440638
(331.35, 7.37, 367.39) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 23.41463
(331.35, 7.37, 367.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507257
(331.35, 7.37, 367.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738449
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.873352
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.846656
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.821181
æ(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.796905
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.773808
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.751873
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.731081
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.711416
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.69286
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.6754
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.659024
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.643716
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.629466
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.616261
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.604095
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.592953
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.582832
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.57372
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.565612
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.558502
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.552384
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.547255
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.543108
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.539944
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.537757
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.536547
(331.35, 7.37, 367.39) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 6.483224
(331.35, 7.37, 367.39) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 6.483961
(331.35, 7.37, 367.39) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 23.12053
(331.35, 7.37, 367.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505708
(331.35, 7.37, 367.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736777
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.920774
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.893899
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.868255
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.843819
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.82057
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.798488
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.777559
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.757763
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.739085
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.721512
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.705028
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.689621
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.675278
(331.35, 7.37, 367.39) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.661988
(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.649743
