¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ï(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.485718
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.19735
ó(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.20431
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.20369
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794867
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053192
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333075
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637284
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971524
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353117
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774472
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.242013
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.743643
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.666331
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.640261
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.615763
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.592816
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.571406
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.551511
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.53312
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.516217
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.50079
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.486825
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.474316
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.463247
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.453615
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.445411
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.438629
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.433263
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.429311
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.28103
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.28199
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.28598
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.293
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.29241
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799713
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058454
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338781
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643497
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98058
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363117
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785532
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254346
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753849
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.668965
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.642887
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.618382
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.595431
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.574013
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.554116
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.535719
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.518812
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.503381
õ(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.489413
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.476901
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.46583
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.456196
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.447991
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.441208
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.43584
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.431887
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.37341
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.37441
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.37845
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.38553
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.38497
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804523
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063626
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344407
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649636
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989509
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372966
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.796429
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266474
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764979
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.673038
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.646951
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.622437
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.599475
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.578051
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.558144
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.539742
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.522828
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.507391
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.493419
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.4809
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.469827
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.460189
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.451981
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.445195
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.439827
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.435872
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.46971
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.47074
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.47483
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.48199
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.48146
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809219
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068708
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349962
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655629
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998269
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382627
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807127
à(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277336
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78451
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.678554
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.652453
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.627927
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.604954
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.583516
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.5636
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.545187
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.528266
(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.51282
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.67232
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.64867
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.62814
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.61072
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.59641
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.58519
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.57705
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.57198
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.56999
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.57107
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.57522
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.58245
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.58195
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813874
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073731
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355393
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661581
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006898
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392141
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.817678
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288954
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803845
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38083
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03172
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7716
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35332
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76509
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20731
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95419
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9388
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.80381
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.77691
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.75317
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.73258
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.71511
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.70077
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.68953
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.68138
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.67633
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.67436
Å(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.67549
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.6797
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.687
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.68654
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818419
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078673
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360755
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667418
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015363
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401464
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82801
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.306139
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823071
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40245
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05623
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79955
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33571
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74626
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18712
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94734
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15004
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.91268
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.88568
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.86186
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.8412
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.82369
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.80931
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.79804
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.78989
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.78485
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.77202
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.77319
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.77746
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.78483
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822913
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083549
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36603
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673182
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023655
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410606
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841955
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323192
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.842133
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4239
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08052
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82729
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31903
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72838
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16792
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17241
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.367
Î(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.02584
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.99874
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.97483
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.9541
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.93653
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.92211
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.91083
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.90268
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.89766
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.8848
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.88601
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.89034
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.8978
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82729
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088334
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371202
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679286
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031808
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41961
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860027
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340104
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861022
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44515
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10462
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85482
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30318
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71138
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20103
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36935
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63497
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.14339
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.11618
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.09218
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.07138
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.05376
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.0393
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.028
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.01985
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.01484
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.00195
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.00322
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.00761
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.01516
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831633
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092992
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376278
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686532
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039795
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432384
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87792
(378.35, 16.03, 294.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356832
