¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ü(399.26, 14.03, 248.07) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.49038
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.436909
„ (398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.428537
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.421435
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.415603
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.411032
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.407721
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.405666
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.404866
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.405321
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.169481
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377295
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600636
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833169
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058107
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299487
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559116
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.44733
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.42365
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.401223
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.380027
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.360049
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.341271
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.323679
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.307259
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.291999
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.277887
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.264912
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.253061
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.242331
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.232709
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.057119
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.345408
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.337133
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.330117
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.324355
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.319841
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.316574
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.314548
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.313766
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.314223
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.164605
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372096
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595055
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835217
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063972
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305789
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565899
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.55254
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.528529
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.505787
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.484297
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.464039
 (398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.445
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.427163
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.410514
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.395041
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.380733
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.367576
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.355564
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.344683
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.334929
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.052396
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.25709
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.24891
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.241976
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.236281
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.231823
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.228598
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.226601
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.225832
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.226294
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.159806
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366939
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589462
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829214
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070017
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312266
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572876
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.661923
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.637569
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.614502
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.592703
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.572155
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.552843
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.534751
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.517865
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.502172
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.48766
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.474316
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.462131
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.451097
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.441205
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.181156
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.171829
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.163741
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.156885
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.151257
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.146852
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.143665
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.141698
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.140944
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.141406
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155016
ÿ(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361794
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583957
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823262
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076231
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318933
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580033
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.7757
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.750988
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.72758
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.705461
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.684612
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.665019
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.646661
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.629527
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.613604
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.598879
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.585342
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.57298
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.561786
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.55175
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.098733
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.089508
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.081507
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.074727
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.069162
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.064808
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.06166
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.059718
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.058979
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.059443
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.150286
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356716
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578491
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817371
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075334
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325768
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58743
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869651
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.869019
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.845259
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.822809
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.801645
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.781756
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.763123
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.745733
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.72957
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.714625
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.700884
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.688338
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.676977
(398.96, 14.03, 247.96) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.666792
õ(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.090469
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.08217
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.075092
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.069231
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.064581
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.061139
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.0589
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.057867
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.058035
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.059409
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14558
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351647
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573069
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811502
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069018
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332777
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594948
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87782
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177626
(398.96, 14.03, 247.96) (377.95, 7.54, 250.51) (1.36, 1.29, 1.33) Tools 8.414412
(398.96, 14.03, 247.96) (377.95, 7.54, 250.51) (1.36, 1.29, 1.33) Tools 8.390337
(398.96, 14.03, 247.96) (377.95, 7.54, 250.51) (1.36, 1.29, 1.33) Tools 8.367643
(398.96, 14.03, 247.96) (377.95, 7.54, 250.51) (1.36, 1.29, 1.33) Tools 8.346314
(398.96, 14.03, 247.96) (377.95, 7.54, 250.51) (1.36, 1.29, 1.33) Tools 8.326334
(398.96, 14.03, 247.96) (377.95, 7.54, 250.51) (1.36, 1.29, 1.33) Tools 8.307686
(398.96, 14.03, 247.96) (377.95, 7.54, 250.51) (1.36, 1.29, 1.33) Tools 8.290358
(398.96, 14.03, 247.96) (377.95, 7.54, 250.51) (1.36, 1.29, 1.33) Tools 8.274331
(398.96, 14.03, 247.96) (377.95, 7.54, 250.51) (1.36, 1.29, 1.33) Tools 8.259597
(398.96, 14.03, 247.96) (377.95, 7.54, 250.51) (1.36, 1.29, 1.33) Tools 8.246146
(398.96, 14.03, 247.96) (377.95, 7.54, 250.51) (1.36, 1.29, 1.33) Tools 8.233964
(398.96, 14.03, 247.96) (377.95, 7.54, 250.51) (1.36, 1.29, 1.33) Tools 8.223043
(398.96, 14.03, 247.96) (377.95, 7.54, 250.51) (1.36, 1.29, 1.33) Tools 8.213377
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.208447
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.201263
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.195313
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.190595
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.187102
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.184835
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.183788
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.183966
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.185362
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1409
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346625
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567683
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805693
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0627
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33996
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602714
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885682
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184641
(398.96, 14.03, 247.96) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.225592
™ (398.96, 14.03, 247.96) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.201095
(398.96, 14.03, 247.96) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.17796
(398.96, 14.03, 247.96) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.15617
(398.96, 14.03, 247.96) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.135706
(398.96, 14.03, 247.96) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.116554
(398.96, 14.03, 247.96) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.098697
(398.96, 14.03, 247.96) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.082123
(398.96, 14.03, 247.96) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.066817
(398.96, 14.03, 247.96) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.052769
(398.96, 14.03, 247.96) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.039969
(398.96, 14.03, 247.96) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.028404
(398.96, 14.03, 247.96) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.029408
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.34
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.332705
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.326666
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.321874
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.318332
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.316031
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.314971
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.315155
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.316579
(398.96, 14.03, 247.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.136276
(398.96, 14.03, 247.96) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.940875
(398.96, 14.03, 247.96) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.915701
(398.96, 14.03, 247.96) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.891614
(398.96, 14.03, 247.96) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.868596
(398.96, 14.03, 247.96) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.846626
(398.96, 14.03, 247.96) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.825686
(398.96, 14.03, 247.96) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.805759
(398.96, 14.03, 247.96) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.786828
(398.96, 14.03, 247.96) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.768879
(398.96, 14.03, 247.96) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.751897
(398.96, 14.03, 247.96) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.735868
(398.96, 14.03, 247.96) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.72078
(398.96, 14.03, 247.96) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.70662
(398.96, 14.03, 247.96) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.693378
(398.96, 14.03, 247.96) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.681044
(398.96, 14.03, 247.96) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.669606
(398.96, 14.03, 247.96) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.659058
(398.96, 14.03, 247.96) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 7.979353
(398.96, 14.03, 247.96) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 7.966675
(398.96, 14.03, 247.96) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 7.955221
(398.96, 14.03, 247.96) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.024938
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.477119
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.469708
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.463574
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.458709
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.455111
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.452777
(398.96, 14.03, 247.96) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 8.451706
