¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.394599
Ü(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.941247
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.941125
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.917963
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.223405
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.559223
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.924193
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.308121
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23706
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71299
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.08078
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.04623
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.0134
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.7614
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.733117
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.706441
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.681354
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.657833
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.13526
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.11376
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.09386
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.07553
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.05877
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.04356
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.02989
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.59798
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.00714
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.998032
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.990435
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.984337
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.979737
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.880149
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.975011
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.974884
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.924269
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.23024
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.579527
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.932481
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.317174
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.738009
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7236
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23516
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78645
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.22444
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.796237
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.767848
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.741071
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.715888
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.692278
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.17141
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.14982
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.12984
Ù(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.11144
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.09461
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.07935
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.06562
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.632171
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.04278
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.03364
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.02601
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.01988
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.01526
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.953512
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.01051
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.01037
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.930477
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.236964
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.587056
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.94068
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.326123
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.747826
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73663
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24927
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80199
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.19036
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.15922
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.12977
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.10837
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.74478
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.79352
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.20934
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.18767
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.16761
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.14914
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.13224
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.11691
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.10313
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.668055
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.08019
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.071
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.00181
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.05719
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.05254
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.0494
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.04776
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.04762
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.936582
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.250212
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.5945
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.948777
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.334974
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.757527
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75133
ï(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26269
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81751
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.23008
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.19881
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.16924
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.14135
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.82899
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.83555
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.8105
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.91496
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.20719
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.18864
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.17167
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.15628
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.14244
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.13014
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.11939
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.11017
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.817795
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.09628
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.09162
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.08846
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.0868
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.08666
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.942584
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.275168
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.601852
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.956783
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.343718
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.767118
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76596
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27217
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83308
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.81755
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.89378
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.23817
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.18255
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5447
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56161
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6009
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46311
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.22999
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.21294
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.19748
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.18358
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.17123
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.16043
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.15116
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.916902
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.13721
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.13251
À(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.12933
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.12767
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.12752
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.948484
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.281862
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.609115
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.964688
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.352355
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.784219
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7805
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28158
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84482
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.46768
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.72799
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83804
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64621
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55625
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57472
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64841
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60681
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.87811
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.24055
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.22659
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.21418
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.20332
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.19401
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.01804
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.17999
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.17527
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.17207
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.17039
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.17023
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.960282
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.288468
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.616286
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.972495
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.360885
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.795623
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79496
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29089
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.20362
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.27359
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14773
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85377
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6593
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56786
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58791
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69699
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66084
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.49973
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.9259
¸(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.90934
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.89445
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.25904
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.24812
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.23876
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.12126
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.22466
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.21992
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.2167
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.215
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.21483
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.984242
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.294988
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.62336
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.980198
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.370557
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.80694
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26722
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30303
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86535
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49205
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16201
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86962
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67239
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57957
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60122
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74654
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71615
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.9941
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.97577
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.95912
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.94416
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.93087
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.29486
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.28545
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.2266
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.27128
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.2665
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.26326
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.26155
(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.26137
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.997798
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.301419
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.630341
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.9878
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.397752
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.818169
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27957
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3152
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87556
(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50335
·(379.82, 15.71, 278.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17637
