¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¦(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51956
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06756
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98874
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03198
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.20675
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.71925
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88019
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26307
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02895
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.664367
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.868155
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.152778
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.411637
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.685283
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.015777
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.335524
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.689378
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.083721
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.517676
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.044536
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.601597
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28442
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09121
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00301
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04281
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22903
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.74822
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91684
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29421
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.20778
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.67332
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.877805
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165917
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.41945
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695607
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.024299
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.343305
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.69847
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.092885
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.53098
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.054045
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.617307
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29715
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11448
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.017
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05342
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25174
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.77671
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95946
‚(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3259
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32584
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.682274
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.887459
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178789
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.427255
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.705784
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.031357
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.351043
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.707494
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.101993
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.544123
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.063468
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.63279
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30971
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13736
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0307
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0638
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.27406
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.80471
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00189
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35822
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42736
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.691229
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.897114
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.19139
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.43505
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.715814
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.038375
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.358743
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.716452
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.111052
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.557099
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.072809
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.648043
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32208
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14925
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0441
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07396
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29598
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.83219
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04406
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38762
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.53083
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.700184
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.906773
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.200414
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.442834
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.725691
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.045356
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.366402
ù(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.725336
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.120049
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.569909
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.082062
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.663056
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33426
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16003
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05721
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.08388
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3175
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.85916
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08601
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38815
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63616
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.89224
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.709137
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.91643
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.207582
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.450607
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.735416
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.052299
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.374018
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.73415
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.128991
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.582547
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.091226
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.677833
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34627
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17057
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07002
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09358
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33861
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.88544
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.82622
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3887
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7435
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.93434
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.718088
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.926162
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214738
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458365
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.744983
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.059199
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.381593
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.74289
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.137873
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.59501
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.100299
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.692363
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36064
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18086
ş(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08186
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10304
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3593
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.90668
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.85632
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38925
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80731
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.727034
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.936497
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.221879
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.466109
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.75439
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.06606
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.389119
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.751554
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.146693
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.607292
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.109281
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.705607
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37832
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19089
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09334
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11323
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.37881
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.9283
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.88569
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38979
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.85947
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.735971
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.946559
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.229004
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.473835
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.763634
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.072877
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.396599
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.759727
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.155451
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.619392
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.118165
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.71558
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39563
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20067
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10452
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12828
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.39623
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95207
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.91337
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.39035
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87127
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.744903
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.956348
ö(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.236114
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.481545
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.772712
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.079648
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.404032
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.767572
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.164143
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.630168
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.126953
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.725373
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41255
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21018
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1154
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.14299
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.41325
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97526
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.93514
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.39094
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87197
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.753825
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.965855
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.243203
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.489235
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.781621
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.086374
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.411416
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.775353
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.172769
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.637914
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.135643
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.734985
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42907
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21944
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12597
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15736
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42986
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.99786
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.95182
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.17132
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.57488
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.762737
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.975081
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.250275
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.496906
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.790362
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.093054
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.418748
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.783074
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.181327
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.645572
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.144234
í(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.744416
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4452
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22877
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13623
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17139
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.44634
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.01988
(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.96794
