¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ù(337.93, 7.17, 372.29) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 10.80556
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.204943
Õ(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.181558
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.159725
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.139087
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.120787
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.164121
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.209069
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.255676
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.343179
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.531894
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40485
(337.93, 7.17, 372.29) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 9.030378
(337.93, 7.17, 372.29) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 10.06178
(337.93, 7.17, 372.29) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.36107
(337.93, 7.17, 372.29) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 9.466044
(337.93, 7.17, 372.29) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 9.456219
(337.93, 7.17, 372.29) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 9.44782
(337.93, 7.17, 372.29) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 9.440842
(337.93, 7.17, 372.29) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 10.4849
(337.93, 7.17, 372.29) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.37633
(337.93, 7.17, 372.29) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 15.10313
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396523
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620306
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861393
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121797
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403954
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.502975
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.37547
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.25329
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.219584
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.197637
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.176891
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.157329
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.196858
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.242301
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.289416
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.368409
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.55849
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39897
(337.93, 7.17, 372.29) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 8.987491
(337.93, 7.17, 372.29) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 9.703576
(337.93, 7.17, 372.29) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 10.90588
(337.93, 7.17, 372.29) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.45039
(337.93, 7.17, 372.29) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 14.50706
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25296
(337.93, 7.17, 372.29) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.82275
(337.93, 7.17, 372.29) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.79821
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.03481
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.18804
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396791
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620609
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861728
Ø(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122162
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404318
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.55654
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.427409
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.303688
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.259106
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.237039
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.216179
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.196511
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.230829
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.276786
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.324433
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.394517
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.586022
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39431
(337.93, 7.17, 372.29) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 8.986496
(337.93, 7.17, 372.29) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 9.865344
(337.93, 7.17, 372.29) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.01832
(337.93, 7.17, 372.29) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.47857
(337.93, 7.17, 372.29) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 14.38747
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.15283
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.91987
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.83433
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.82764
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.98297
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.37169
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39707
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620898
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862056
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122501
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4047
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.612375
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.481535
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.356201
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.300157
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.277966
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.256989
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.23721
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.266057
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.312552
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.360753
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.421522
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.614501
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22748
(337.93, 7.17, 372.29) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 9.216326
(337.93, 7.17, 372.29) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 10.21388
(337.93, 7.17, 372.29) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.4555
(337.93, 7.17, 372.29) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.04298
(337.93, 7.17, 372.29) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 15.14383
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.93373
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.70685
Î(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.63468
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.62807
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.7853
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.17113
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397332
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621202
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86235
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122875
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40504
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711768
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.537924
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.410892
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.342778
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.320458
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.299359
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.279464
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.30257
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.349627
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.398405
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.449435
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.643946
(337.93, 7.17, 372.29) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 9.003313
(337.93, 7.17, 372.29) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 9.519275
(337.93, 7.17, 372.29) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 10.60487
(337.93, 7.17, 372.29) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.36405
(337.93, 7.17, 372.29) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 14.8256
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03068
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.72298
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.50187
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.44227
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.43573
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.59472
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.97771
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397605
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621465
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862667
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123193
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405426
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712142
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.596646
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.467838
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.387009
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.364554
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.343329
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.323315
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.340397
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.388036
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.437417
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.488585
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.674367
(337.93, 7.17, 372.29) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 9.736
Å(337.93, 7.17, 372.29) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.1989
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17461
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93146
(337.93, 7.17, 372.29) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 17.50944
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89954
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.5202
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.30456
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.25679
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.25033
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.41092
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.79112
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397859
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621773
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862976
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123544
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405771
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712549
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.657784
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.527115
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.43289
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.410297
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.38894
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.368804
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.379567
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.427815
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.477821
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.529638
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.705785
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79615
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87267
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26205
(337.93, 7.17, 372.29) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 16.69023
(337.93, 7.17, 372.29) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 16.67139
(337.93, 7.17, 372.29) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 17.13125
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.325
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.11458
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.07794
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.07154
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.23361
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.61108
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398123
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622037
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863281
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12387
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406161
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712931
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.721427
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.588805
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.480468
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.457732
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.436238
Ì(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.415973
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.420109
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.468991
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.519652
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.572143
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.738214
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84507
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93408
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35057
(337.93, 7.17, 372.29) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 15.9302
(337.93, 7.17, 372.29) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 16.05576
(337.93, 7.17, 372.29) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 16.49262
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.13705
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 14.93158
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 14.90543
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 14.8991
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.0625
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.43731
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398372
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622318
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863577
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12417
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406318
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712391
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.787663
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.652993
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.529791
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.506904
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.485271
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.464873
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.462058
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.5116
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.562942
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.616134
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.771673
(337.93, 7.17, 372.29) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.985109
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99948
(337.93, 7.17, 372.29) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 15.25818
(337.93, 7.17, 372.29) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 15.23855
(337.93, 7.17, 372.29) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 15.49582
(337.93, 7.17, 372.29) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 15.90176
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 14.95602
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 14.75527
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 14.739
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 14.73273
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 14.89736
(337.93, 7.17, 372.29) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.26955
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398529
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621933
(337.93, 7.17, 372.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862573
