¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
š(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262546
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339638
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758957
ƒ(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.54748
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.55663
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.69546
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.96947
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.041109
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251909
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478969
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724192
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98976
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278324
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592937
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937184
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315452
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732944
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.467
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.47297
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.59736
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.86516
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.028776
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238674
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464712
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708742
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973025
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260096
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573024
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915372
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291432
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706381
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.3874
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.39018
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.49773
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.762
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.91114
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.01652
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225483
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450448
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693349
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956351
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241964
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55324
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89366
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267532
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679947
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137096
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.30195
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.40641
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.65967
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.07018
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.00432
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212345
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436313
—(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678079
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939767
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223895
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533535
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872083
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243773
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653686
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.107891
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.21459
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.31662
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.54862
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.95287
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992152
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.199298
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422215
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662818
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92325
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205963
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513935
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850605
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220185
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627609
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078946
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.12825
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.22587
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.44507
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.83696
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98005
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186256
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408183
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647679
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906812
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188134
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494458
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829283
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.196709
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601647
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050149
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.04825
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.12919
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.34376
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.71785
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.968006
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173333
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394258
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632591
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890482
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170365
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475077
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808069
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173397
‚(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575913
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02157
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.9674
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.03366
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.24363
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.59657
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.956017
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160433
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380342
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617594
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874237
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152722
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455839
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787023
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150241
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550357
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993163
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.88256
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.94196
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.14044
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.47702
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944052
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147612
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366539
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6027
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858097
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13516
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436673
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766059
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127193
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.524931
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.965017
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.79873
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.8547
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.03444
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.35904
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.85918
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.932179
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.134832
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352809
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587877
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842036
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11771
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417663
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745244
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104366
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499718
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.937016
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.7159
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.76473
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.93
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.24261
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.72771
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.920382
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.122157
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339164
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573108
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826057
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100356
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398764
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724577
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081656
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474677
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90926
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392298
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.67233
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.82793
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.12639
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.59804
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908638
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.109559
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325557
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558431
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810192
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083115
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379984
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704041
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05909
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449781
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881702
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361588
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.58106
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.72718
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.01138
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.47017
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.896963
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.312045
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543888
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794413
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065973
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361327
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683617
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036706
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425114
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854367
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331137
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.49095
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.62675
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.89992
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.34107
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.88533
•(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.084541
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298643
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529383
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77874
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048968
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342784
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663371
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014482
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400599
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827212
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300944
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.40226
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.52712
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.79011
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.14259
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.873772
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072123
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285276
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514978
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763151
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032064
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324391
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643257
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992418
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376295
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800295
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270957
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.31481
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.4288
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.68178
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.97373
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.862286
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059793
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272044
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500665
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747694
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015282
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306099
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623283
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97052
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352163
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77359
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241257
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.22781
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.33179
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.52565
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.84092
(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.850878
