¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
İ(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30437
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263053
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.47734
õ(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710778
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962784
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235588
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531777
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854477
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207373
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584894
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995738
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449383
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.387815
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.353612
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.321044
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.294277
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.269768
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.257435
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.249257
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.161919
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.149908
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.139292
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.130061
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.01969
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.20726
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.04002
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.03589
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.03326
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.98657
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.988242
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061956
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258366
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471501
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7045
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956008
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228227
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523772
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845767
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197842
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575914
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985857
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438416
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.398493
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.364239
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.331619
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.304384
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.283036
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.268396
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.258035
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.168532
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.156514
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.14589
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.136653
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.02691
ë(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.21463
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.04313
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.04051
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.03937
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.993061
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.994734
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.05767
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253761
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465748
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698306
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949299
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220956
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515882
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837148
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18836
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567052
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976081
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427649
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953653
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.376314
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.346909
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.320342
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.298733
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.282825
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.274852
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.176526
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.164498
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.153864
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.144619
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.02767
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.22354
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.04926
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.04813
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.000905
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.00258
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.053398
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24923
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460014
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692121
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942626
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213744
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508041
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828587
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178989
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558333
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966509
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.417015
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944359
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.394529
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.366336
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.339702
í(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.320127
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.303701
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.29375
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.185906
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.173865
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.163222
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.153968
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.02378
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.23399
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.238548
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.010109
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.011786
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.049221
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244731
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454333
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686051
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936063
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206617
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500283
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820136
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169718
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549761
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957042
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407434
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.935152
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52523
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.387262
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.360939
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.343017
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.326551
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.314108
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.196677
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.184623
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.173968
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.164703
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.0198
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.24599
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.02035
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.02068
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.022359
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.045082
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240291
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449564
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680003
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929521
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199533
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492572
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811748
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160529
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541269
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947744
ì(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399304
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926033
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.517
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11691
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.490995
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.472797
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.456079
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.440826
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.20885
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.196781
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.186111
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.176836
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.01574
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.25956
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.032294
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.032626
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.034308
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.040998
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235944
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44489
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674012
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923015
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192508
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484965
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803413
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151459
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532971
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938569
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391226
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.917009
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50689
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10294
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.504992
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.486769
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.470026
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.454751
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.222433
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.210346
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.199662
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.190374
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.0116
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.68157
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.3476
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.045621
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.045955
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.04764
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.037003
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231626
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440264
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668071
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916617
é(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185557
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477427
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79518
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142437
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52339
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929525
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383246
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908121
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49686
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08931
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.520452
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.502199
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.48543
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.470131
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.237436
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.22533
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.21463
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.205326
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.00738
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.67602
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.061359
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.060343
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.060678
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.062366
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033059
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227415
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435751
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662182
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910272
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178702
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46995
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787032
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.133503
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.513599
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920648
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.375377
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89933
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48695
(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07605
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.42331
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.405217
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.388593
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.374692
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.253871
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.241744
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.231027
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.221707
(397.67, 13.95, 247.62) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.00308
