¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ÿ (379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.555901
™ (379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 2.868937
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 2.862338
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 2.974463
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.096212
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.228855
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.373898
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.40444
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.391329
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.37882
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.366903
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.35557
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.344809
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.334614
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.197562
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.195707
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.19433
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.299327
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.291844
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.284884
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.278441
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.272511
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.267089
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.262172
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.257755
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.253834
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.250407
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 2.969705
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 2.90441
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 2.894255
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 2.8935
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 2.893178
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 2.893286
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 2.893828
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 2.964802
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.08571
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.217399
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.361354
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.374477
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.361513
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.349147
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.337367
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.326165
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.315531
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.305456
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.251993
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.250166
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.248825
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.2706
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.263212
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.256342
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.249985
¡ (379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.244137
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.238791
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.233946
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.229596
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.225738
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.222371
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.003892
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 2.940348
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 2.939323
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 2.938737
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 2.938589
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 2.938881
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 2.939611
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 2.955242
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.075322
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.20607
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.348953
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.345539
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.332719
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.320489
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.308841
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.297765
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.287253
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.277294
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.267882
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.259009
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.250668
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.242852
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.235556
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.228773
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.222498
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.216727
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.211455
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.206678
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.202393
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.198596
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.195285
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.039159
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 2.987074
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 2.986223
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 2.985818
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 2.98586
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 2.986346
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 2.987279
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 2.988659
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.065045
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.194867
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.330875
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.317595
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.304911
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.292814
œ (379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.281293
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.270339
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.259942
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.250095
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.24079
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.232018
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.223775
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.216051
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.208843
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.202143
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.195948
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.190251
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.18505
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.18034
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.176116
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.172378
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.16912
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.075549
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.03572
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.035057
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.034847
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.035091
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.035788
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.036938
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.038543
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.054882
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.18379
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.303753
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.29061
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.278059
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.266089
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.254689
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.243852
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.233567
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.223828
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.214625
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.205951
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.197801
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.190166
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.183043
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.176423
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.170304
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.164679
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.159546
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.154898
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.150735
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.147051
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.143845
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.113108
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.086393
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.085933
  (379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.085934
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.086396
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.087318
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.088703
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.09055
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.092861
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.17284
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.277564
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.264553
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.252129
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.240281
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.228999
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.218274
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.208098
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.198461
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.189357
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.180777
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.172716
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.165168
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.158125
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.151583
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.145537
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.139981
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.134912
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.130326
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.126219
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.122589
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.119431
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.116745
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.13921
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.138969
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.139197
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.139894
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.141059
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.142695
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.144802
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.147382
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.162015
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.252279
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.239395
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.227094
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.215363
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.204194
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.193577
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.183504
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.173966
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.164957
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.156468
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.148494
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.141027
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.134063
  (379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.127594
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.121618
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.116129
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.111122
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.106594
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.102542
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.098962
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.095853
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.093211
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.194298
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.194293
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.194765
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.195715
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.197143
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.19905
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.201437
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.204306
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.207659
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.227868
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.215107
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.202923
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.191305
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.180245
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.169732
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.159759
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.150316
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.141398
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.132997
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.125105
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.117717
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.110828
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.104431
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.098522
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.093096
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.088149
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.083678
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.079678
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.076147
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.073083
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.070482
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.25179
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.252041
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.252778
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.254002
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.255711
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.25791
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.260599
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.263779
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.267454
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.204305
(379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.191662
¡ (379.47, 16.22, 287.19) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.179591
