¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
°(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.12581
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.46827
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.46031
¦(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.615819
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.806563
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.011649
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.232718
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.471668
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.730716
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5042
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82662
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174225
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555518
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975476
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440292
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957455
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53622
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18819
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92808
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77479
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76007
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97947
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36328
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.72582
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.69369
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.6643
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.63764
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.61369
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.59242
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.57383
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.55789
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.5446
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.53395
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.52592
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.62266
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.81391
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019558
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.241253
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.480908
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.740749
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51588
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.839942
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18884
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571551
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993189
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459931
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979361
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56085
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21601
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95978
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81123
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80168
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00773
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43732
Ç(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.79576
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.76346
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.73392
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.70711
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.68302
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.66163
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.64292
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.62688
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.61349
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.60275
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.59465
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.629535
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.821293
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.027506
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.249834
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490196
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224246
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527636
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853411
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203533
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587747
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011073
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479784
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0015
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58567
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24409
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99179
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84802
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84363
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02091
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4864
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.86894
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.83647
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.80676
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.7798
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.75557
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.73405
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.71521
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.69906
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.68558
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.67475
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.66657
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.636443
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.828712
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.035494
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.258456
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.49953
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235083
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539472
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866984
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218404
Ô(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604029
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029061
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499792
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02383
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61074
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27246
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02412
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88524
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87422
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03432
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49425
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.94544
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.91277
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.88289
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.85577
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.83139
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.80973
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.79077
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.77451
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.76092
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.75
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.74174
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.643382
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.836165
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.04352
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.267121
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965335
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245976
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551357
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880651
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233365
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620508
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047263
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519974
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04637
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63607
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30109
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05677
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92284
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91929
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04802
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50204
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.0253
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.99244
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.96238
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.93509
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.91055
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.88875
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.86966
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.85327
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.83958
¼(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.82857
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.82022
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.650351
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.843652
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.051581
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.275827
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975429
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256943
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563306
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894433
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248478
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637104
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065602
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540327
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06913
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66164
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33001
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08978
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96079
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96547
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06194
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50982
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.10861
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.07555
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.0453
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.01783
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.99313
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.97117
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.95195
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.93543
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.92163
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.91051
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.90208
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.657353
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.851171
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.05968
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.284571
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985573
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267939
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575292
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908321
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263695
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653844
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084095
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560874
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09206
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68741
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3592
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12308
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99916
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01234
Ñ(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07617
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51754
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.19544
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.16217
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.13172
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.10406
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.07919
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.05708
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.0377
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.02106
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.00714
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.99591
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.98739
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.664387
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.858723
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.067814
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734669
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995741
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279012
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587379
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922315
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279027
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670689
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102739
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581588
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11517
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71341
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38869
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1567
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03792
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05913
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12517
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52527
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.28586
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.25237
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.2217
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.19386
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.16881
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.14653
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.127
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.11023
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.09618
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.08485
(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.07623
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.671443
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.866305
(439.41, 14.91, 252.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.075982
