¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Á(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.02663
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47554
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01555
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52983
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.40513
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.81983
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.33816
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.66402
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.61707
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.3776
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.34573
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.31669
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.7992
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.77513
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.78043
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.83661
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.7994
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.64018
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.48567
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.45973
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.61567
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.7771
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.9442
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.12724
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.509942
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.005887
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.596204
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1613
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48408
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0428
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59743
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5109
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.86817
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.39933
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.73635
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.68442
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.46365
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.43169
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.40258
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.88741
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.86328
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.84203
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.82363
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.80807
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.88552
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.72629
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.62477
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.78368
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.94818
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.12245
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.516186
½(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.013287
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.604569
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16956
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49291
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07006
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70299
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46374
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.91493
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.45883
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.83032
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.7783
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.55326
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.52121
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.49202
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.97927
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.95509
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.9338
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.91537
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.8998
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.88707
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.87717
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.80998
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.95745
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.12515
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.30804
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.52173
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.019857
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.611869
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17809
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50203
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09733
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8088
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50358
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.96005
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.5166
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.94667
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.89717
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.64651
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.61436
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.58509
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.07486
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.05063
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.02929
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.01084
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.99526
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.98253
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.97265
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.96561
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.9614
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.31135
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.50011
­(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.526576
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.025589
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.618101
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1869
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51144
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12459
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97201
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54163
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.0035
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.60046
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32254
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.1132
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.74349
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.71123
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.68188
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.17427
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.14998
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.1286
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.11012
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.09453
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.0818
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.07194
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.06493
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.06077
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.05945
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.4878
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.530721
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.030485
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.623262
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19597
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52114
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15185
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13395
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.57788
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.06044
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.65506
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38825
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.2159
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.17998
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.14705
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.25324
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.23182
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.21331
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.1977
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.18498
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.17514
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.16816
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.16405
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.1628
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.16441
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.534161
”(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.034536
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.627343
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20532
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53113
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1791
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2943
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.61227
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.1523
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.70801
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44429
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.36016
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4377
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 20.48516
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.98318
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.3205
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.30488
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.29216
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.28234
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.2754
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.27134
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.27016
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.28518
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.536888
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.037742
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.630343
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21494
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54141
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20633
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38842
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.64478
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.19422
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.75929
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49865
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.42382
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49805
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 20.12043
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 20.0982
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 20.07902
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.41615
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.40344
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.39364
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.38673
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.38273
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.4249
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.56523
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.538913
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.040097
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.632259
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22483
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55198
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23353
ğ(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47106
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.67538
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.23449
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.80886
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55233
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48952
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.56372
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 20.26519
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 20.23984
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 20.21757
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 20.19836
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.08737
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.50914
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.50228
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.57204
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.71175
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.85646
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.540223
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.041605
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.633091
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23499
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56285
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26072
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.55179
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.73961
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.27308
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.85666
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.65665
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55389
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64076
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 20.3637
(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 20.34139
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.540825
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.042264
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.63284
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24542
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.574
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28787
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63051
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.89066
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.30997
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.97374
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.7131
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61649
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71631
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.540713
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.042068
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.631501
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25613
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59559
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31498
³(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72644
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.91655
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.38918
(380.65, 14.65, 268.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.02576
