¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
€ (389.98, 13.82, 251.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 5.318141
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42963
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.38327
ğ(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.02711
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.02229
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.24409
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.56963
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.56592
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.56559
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.836744
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033918
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.245832
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481587
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739996
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020917
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327451
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.401978
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.305008
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.258088
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.277053
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.312794
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.349991
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.388677
(389.98, 13.82, 251.64) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 10.49424
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59404
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25164
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96607
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.018
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.06932
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.05255
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.03909
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.02894
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.2056
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.64284
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.64256
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.82148
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017558
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228227
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462631
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719429
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998551
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302951
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.466299
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.367851
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.308924
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.32114
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.357441
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.395212
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.434489
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93221
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54835
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23383
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94608
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00602
ø(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.14788
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.13109
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.11764
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.10749
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.10066
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.72368
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.72344
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.806329
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.001276
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.210753
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443799
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69897
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976256
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27866
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.533118
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.433124
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.361569
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.36672
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.403602
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.441972
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.481863
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.929781
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50531
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21658
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92678
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9941
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.23031
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.21351
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.20005
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.18992
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.18311
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.80851
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.80832
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.54267
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.51582
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.49253
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.4728
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.94033
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.791284
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985138
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.193401
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425083
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678611
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954123
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254479
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583092
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.500918
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.416078
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.413831
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.451318
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.490312
ö(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.530844
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.906775
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46533
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19999
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90814
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98222
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.31668
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.29987
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.28641
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.27629
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.2695
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.76128
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.76114
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.7644
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.77106
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.78112
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.7946
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.73548
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.386495
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969102
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.176156
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406425
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658424
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932148
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230473
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553237
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.571329
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.472508
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.462512
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.500631
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.540273
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.581473
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.883584
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42597
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17932
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89015
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97036
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.40706
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.39024
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.37678
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.36667
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.99393
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.85374
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.85366
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.85699
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.86373
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.87389
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.88748
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.82817
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.371736
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.953188
ï(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.15905
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387879
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638346
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910276
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206589
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522882
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.64446
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.543298
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.514872
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.551585
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.591901
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.633798
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.860217
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38724
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13368
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87281
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95858
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.12225
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.10841
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.09803
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.09111
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.95039
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.95036
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.95376
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.96059
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.97086
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.98456
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.92506
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.357075
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.538017
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142073
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369475
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618376
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888571
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182887
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492844
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.720417
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.617477
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.575246
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.604223
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.645246
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.687866
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.836683
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34915
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08858
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85616
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94682
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.22366
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.20983
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.19947
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.19258
æ(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.0513
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.05134
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.05482
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.06174
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.07211
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.08593
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.02623
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.342515
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.522388
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.12523
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351198
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598539
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867014
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15659
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463069
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.799318
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.694516
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.637733
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.658597
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.700352
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.743728
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.812987
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31168
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04401
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84014
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92001
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88535
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.18564
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.14128
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.10053
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.29843
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.33843
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.35562
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.37633
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.40058
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.42386
(389.98, 13.82, 251.64) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.13177
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.328055
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.506874
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108541
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.332968
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578835
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845591
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129573
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433578
(389.98, 13.82, 251.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779549
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.774529
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.702403
(389.98, 13.82, 251.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 7.714753
